season_id,faceoffWinPct,gamesPlayed,goalsAgainst,goalsAgainstPerGame,goalsFor,goalsForPerGame,losses,otLosses,penaltyKillNetPct,penaltyKillPct,pointPct,points,powerPlayNetPct,powerPlayPct,regulationAndOtWins,seasonId,shotsAgainstPerGame,shotsForPerGame,teamId,ties,wins,winsInRegulation,winsInShootout
20002001,0.489401,107,247,2.30841,364,3.40186,29,3,0.872641,0.84434,0.65887,141,0.192214,0.211678,63,20002001,23.6542,30.97196,1,12,63,56,0
20002001,0.54037,88,217,2.4659,270,3.06818,24,4,0.881481,0.856791,0.6534,115,0.211678,0.22871,51,20002001,27.03409,32.0,17,9,51,41,0
19992000,0.504158,82,310,3.78048,204,2.4878,47,7,0.829573,0.807018,0.32926,54,0.120547,0.139726,19,19992000,30.41463,25.41463,14,9,19,19,0
19992000,0.528551,105,230,2.19047,263,2.50476,32,6,0.91687,0.889976,0.61904,130,0.126146,0.158256,57,19992000,27.06666,25.6,25,10,57,52,0
19992000,0.475,82,245,2.9878,242,2.95121,37,2,0.864788,0.83662,0.4756,78,0.12,0.16,33,19992000,29.2317,25.68292,16,10,33,28,0
19992000,0.460601,82,313,3.81707,170,2.07317,57,4,0.818652,0.803109,0.2378,39,0.08908,0.126436,14,19992000,31.01219,25.79268,11,7,14,14,0
19992000,0.506738,94,248,2.63829,272,2.89361,33,3,0.859416,0.827587,0.59574,112,0.145604,0.162087,51,19992000,29.31914,26.03191,10,7,51,43,0
19992000,0.476214,93,259,2.78494,272,2.92473,36,6,0.846994,0.827869,0.53763,100,0.124378,0.154228,43,19992000,29.73118,26.03225,5,8,43,39,0
19992000,0.488451,82,194,2.36585,196,2.39024,34,4,0.890728,0.86755,0.50609,83,0.142414,0.167182,35,19992000,27.60975,26.03658,8,9,35,31,0
19992000,0.4787,82,275,3.35365,194,2.36585,48,1,0.819047,0.8,0.35365,58,0.115625,0.140625,24,19992000,33.43902,26.18292,2,9,24,19,0
19992000,0.503716,82,216,2.63414,217,2.64634,35,0,0.853754,0.841898,0.51219,84,0.149122,0.16959,37,19992000,26.10975,26.35365,12,10,37,33,0
19992000,0.498343,82,237,2.89024,227,2.76829,29,8,0.832298,0.804348,0.50609,83,0.136222,0.157894,30,19992000,27.95121,26.67073,23,15,30,26,0
19992000,0.464555,86,221,2.56976,250,2.90697,31,6,0.861356,0.855458,0.56976,98,0.142045,0.167613,43,19992000,29.84883,26.76744,13,6,43,40,0
19992000,0.501681,87,245,2.81609,242,2.7816,35,4,0.891891,0.84985,0.52873,92,0.100303,0.12158,40,19992000,28.75862,26.7816,27,8,40,36,0
19992000,0.490823,82,240,2.92682,199,2.42682,40,7,0.880258,0.851133,0.42682,70,0.098684,0.134868,28,19992000,30.4756,27.01219,18,7,28,24,0
19992000,0.48012,87,218,2.50574,221,2.54022,36,4,0.858611,0.838047,0.5,87,0.07859,0.108401,36,19992000,27.09195,27.03448,7,11,36,30,0
19992000,0.488976,94,251,2.67021,252,2.68085,37,7,0.870669,0.8291,0.51595,97,0.15,0.163636,40,19992000,28.62765,27.05319,28,10,40,36,0
19992000,0.51167,99,233,2.35353,276,2.78787,34,1,0.851116,0.841192,0.59595,118,0.170103,0.190721,53,19992000,27.42424,27.15151,21,11,53,47,0
19992000,0.507327,87,226,2.5977,237,2.72413,30,8,0.883544,0.858228,0.51724,90,0.144044,0.155124,33,19992000,28.17241,27.85057,22,16,33,29,0
19992000,0.534143,87,211,2.42528,235,2.70114,28,2,0.883783,0.856757,0.5977,104,0.13961,0.14935,45,19992000,27.34482,27.91954,15,12,45,40,0
19992000,0.490742,82,227,2.76829,217,2.64634,33,3,0.804054,0.790541,0.50609,83,0.141566,0.165662,34,19992000,27.54878,28.68292,24,12,34,31,0
19992000,0.514832,86,243,2.82558,251,2.9186,31,4,0.825757,0.815657,0.54651,94,0.126649,0.158311,39,19992000,28.09302,29.43023,26,12,39,34,0
19992000,0.531225,82,246,3.0,218,2.65853,38,3,0.849315,0.832192,0.44512,73,0.141538,0.16923,29,19992000,29.82926,29.46341,3,12,29,23,0
19992000,0.520664,89,185,2.07865,270,3.0337,23,1,0.907894,0.873685,0.67415,120,0.170603,0.181102,54,19992000,22.20224,29.66292,19,11,54,49,0
19992000,0.492399,82,256,3.12195,211,2.57317,36,5,0.808219,0.797261,0.46951,77,0.154545,0.178787,31,19992000,29.03658,30.09756,20,10,31,20,0
19992000,0.519066,100,219,2.19,281,2.81,29,3,0.8877,0.866311,0.635,127,0.188264,0.205378,56,19992000,24.23,30.62,4,12,56,48,0
19992000,0.489595,82,248,3.02439,210,2.56097,33,6,0.794776,0.794777,0.44512,73,0.132394,0.143661,24,19992000,27.7317,30.68292,6,19,24,23,0
19992000,0.501446,88,227,2.57954,254,2.88636,32,2,0.898648,0.878379,0.5625,99,0.138554,0.16265,43,19992000,25.375,31.32954,9,11,43,41,0
19992000,0.535809,91,229,2.51648,301,3.30769,26,2,0.908333,0.863889,0.64835,118,0.191601,0.207349,53,19992000,26.45054,31.76923,17,10,53,49,0
19992000,0.489214,105,242,2.30476,312,2.97142,31,5,0.918421,0.884211,0.64285,135,0.165697,0.194767,61,19992000,25.1238,32.8,1,8,61,57,0
19971998,0.484687,82,231,2.81707,197,2.40243,39,,0.854111,0.854112,0.41463,68,0.139601,0.176638,25,19971998,28.03658,25.30487,3,18,25,23,0
19971998,0.51986,82,273,3.32926,224,2.7317,43,,0.86574,0.82176,0.39024,64,0.096256,0.128342,25,19971998,30.2317,25.51219,23,14,25,25,0
19971998,0.440839,82,269,3.28048,151,1.84146,55,,0.851219,0.824391,0.26829,44,0.048158,0.093484,17,19971998,28.9878,25.60975,14,10,17,17,0
19971998,0.498246,82,225,2.7439,212,2.58536,41,,0.88802,0.859375,0.43292,71,0.123287,0.167123,30,19971998,28.75609,25.84146,2,11,30,30,0
19971998,0.49348,88,232,2.63636,222,2.52272,42,,0.871559,0.848624,0.4659,82,0.123853,0.137614,36,19971998,24.60227,26.13636,28,10,36,35,0
19971998,0.465022,97,219,2.25773,257,2.64948,34,,0.886679,0.852883,0.56185,109,0.11134,0.138144,46,19971998,31.69072,26.49484,7,17,46,40,0
19971998,0.500178,88,206,2.3409,243,2.76136,28,,0.89863,0.860274,0.57954,102,0.125,0.161363,42,19971998,26.97727,26.53409,5,18,42,39,0
19971998,0.545509,99,199,2.0101,278,2.80808,29,,0.907657,0.880631,0.65151,129,0.156701,0.179381,59,19971998,22.92929,26.53535,25,11,59,51,0
19971998,0.490295,82,219,2.67073,200,2.43902,41,,0.872122,0.851663,0.45121,74,0.10582,0.132275,33,19971998,27.63414,26.54878,12,8,33,31,0
19971998,0.513431,82,261,3.18292,205,2.5,43,,0.840909,0.818182,0.39634,65,0.091836,0.117346,26,19971998,30.39024,26.63414,24,13,26,23,0
19971998,0.522866,103,246,2.38834,272,2.64077,39,,0.922431,0.886793,0.5631,116,0.145161,0.158986,52,19971998,29.43689,26.73786,15,12,52,43,0
19971998,0.513178,86,241,2.80232,235,2.73255,37,,0.85977,0.836782,0.50581,87,0.103797,0.134177,38,19971998,30.45348,26.88372,26,11,38,35,0
19971998,0.506451,92,235,2.55434,285,3.09782,33,,0.901376,0.87156,0.59782,110,0.153498,0.1693,51,19971998,24.80434,27.30434,19,8,51,49,0
19971998,0.495947,88,251,2.85227,242,2.75,39,,0.864444,0.837778,0.48863,86,0.13669,0.151079,37,19971998,27.55681,27.54545,27,12,37,37,0
19971998,0.468537,82,252,3.07317,217,2.64634,41,,0.881395,0.839535,0.40853,67,0.084269,0.120786,26,19971998,27.75609,27.68292,20,15,26,22,0
19971998,0.497772,82,237,2.89024,194,2.36585,43,,0.879032,0.865592,0.42073,69,0.077994,0.114206,30,19971998,28.68292,27.70731,10,9,30,29,0
19971998,0.504169,82,199,2.42682,192,2.34146,39,,0.882198,0.848168,0.44512,73,0.115702,0.129476,30,19971998,26.71951,27.78048,16,13,30,29,0
19971998,0.494121,82,256,3.12195,203,2.4756,43,,0.826302,0.796527,0.38414,63,0.095354,0.134474,24,19971998,28.80487,27.78048,13,15,24,21,0
19971998,0.515236,88,209,2.375,234,2.65909,34,,0.862295,0.845902,0.53977,95,0.162907,0.170426,41,19971998,26.375,28.05681,6,13,41,37,0
19971998,0.485084,89,224,2.51685,247,2.77528,30,,0.887912,0.868132,0.56741,101,0.145336,0.171366,42,19971998,29.34831,28.11235,21,17,42,39,0
19971998,0.500432,92,240,2.60869,263,2.85869,38,,0.873638,0.845316,0.5163,95,0.149289,0.175355,41,19971998,26.01086,28.33695,8,13,41,37,0
19971998,0.462661,94,249,2.64893,239,2.54255,44,,0.866807,0.845666,0.47872,90,0.131531,0.153153,40,19971998,28.12765,28.37234,22,10,40,37,0
19971998,0.547282,87,211,2.42528,251,2.88505,33,,0.87167,0.854722,0.55747,97,0.144827,0.170114,43,19971998,25.43678,29.05747,4,11,43,40,0
19971998,0.514436,88,179,2.03409,237,2.69318,27,,0.883233,0.86527,0.63068,111,0.160112,0.185393,50,19971998,23.95454,29.26136,1,11,50,48,0
19971998,0.477516,93,230,2.47311,213,2.29032,39,,0.862573,0.842106,0.5,93,0.100938,0.131455,39,19971998,24.76344,29.39784,9,15,39,35,0
19971998,0.530642,104,245,2.35576,325,3.125,29,,0.896969,0.868687,0.64903,135,0.15098,0.170588,60,19971998,26.02884,31.08653,17,15,60,58,0
19961997,,94,242,2.57446,264,2.80851,37,,0.877358,0.834906,0.54255,102,0.12401,0.134564,45,19961997,33.37234,25.38297,7,12,45,38,0
19961997,,82,250,3.04878,240,2.92682,41,,0.877742,0.833856,0.42682,70,0.112716,0.138728,29,19961997,30.25609,26.68292,2,12,29,26,0
19961997,,82,273,3.32926,257,3.13414,40,,0.843023,0.80814,0.46951,77,0.141914,0.168316,35,19961997,30.20731,28.06097,23,7,35,30,0
19961997,,82,278,3.39024,211,2.57317,47,,0.860635,0.838631,0.37804,62,0.111747,0.143266,27,19961997,29.2439,28.78048,28,8,27,24,0
19961997,,93,263,2.82795,270,2.90322,40,,0.845144,0.821523,0.5,93,0.147849,0.177419,40,19961997,33.4086,28.88172,24,13,40,36,0
19961997,,82,231,2.81707,214,2.60975,40,,0.870056,0.847458,0.45731,75,0.127329,0.158385,33,19961997,26.37804,28.90243,15,9,33,31,0
19961997,,82,268,3.26829,214,2.60975,43,,0.886363,0.87216,0.40853,67,0.094674,0.136094,28,19961997,33.89024,29.01219,26,11,28,28,0
19961997,,88,252,2.86363,248,2.81818,39,,0.860962,0.836899,0.49431,87,0.126373,0.151098,38,19961997,27.5909,29.13636,19,11,38,37,0
19961997,,89,248,2.78651,239,2.68539,40,,0.859589,0.828768,0.46629,83,0.13477,0.169811,34,19961997,25.68539,29.22471,9,15,34,33,0
19961997,,82,273,3.32926,230,2.80487,44,,0.853658,0.820122,0.41463,68,0.129449,0.155339,30,19961997,34.42682,29.28048,10,8,30,29,0
19961997,,87,214,2.45977,231,2.65517,32,,0.871934,0.858311,0.52298,91,0.103448,0.148541,36,19961997,29.24137,29.28735,13,19,36,33,0
19961997,,87,300,3.44827,298,3.42528,40,,0.850136,0.814714,0.49425,86,0.176795,0.215469,39,19961997,34.77011,29.34482,5,8,39,38,0
19961997,,82,300,3.65853,234,2.85365,47,,0.866883,0.818182,0.37195,61,0.129032,0.148387,26,19961997,29.64634,29.59756,6,9,26,23,0
19961997,,82,256,3.12195,226,2.75609,39,,0.88253,0.846386,0.45731,75,0.146417,0.180685,32,19961997,31.5,29.69512,34,11,32,29,0
19961997,,89,260,2.92134,257,2.88764,41,,0.878453,0.853592,0.5,89,0.140259,0.176623,41,19961997,30.83146,29.92134,27,7,41,36,0
19961997,,87,298,3.42528,260,2.9885,40,,0.818666,0.786667,0.45402,79,0.110481,0.150141,32,19961997,34.37931,30.06896,8,15,32,29,0
19961997,,89,219,2.46067,270,3.0337,30,,0.868421,0.833334,0.61797,110,0.110169,0.138418,51,19961997,25.79775,30.22471,25,8,51,47,0
19961997,,88,238,2.70454,237,2.69318,39,,0.847255,0.830549,0.48295,85,0.111782,0.138972,36,19961997,29.92045,30.39772,16,13,36,34,0
19961997,,97,266,2.74226,294,3.03092,40,,0.837378,0.798544,0.53608,104,0.190883,0.207977,47,19961997,31.73195,30.58762,3,10,47,41,0
19961997,,94,284,3.02127,284,3.02127,44,,0.857142,0.827068,0.48404,91,0.145336,0.175704,41,19961997,31.51063,31.0,22,9,41,37,0
19961997,,82,239,2.91463,214,2.60975,41,,0.863768,0.831885,0.44512,73,0.116343,0.168975,32,19961997,28.5,31.35365,20,9,32,29,0
19961997,,82,247,3.01219,217,2.64634,40,,0.883656,0.847646,0.45121,74,0.111764,0.138235,32,19961997,28.84146,31.39024,14,10,32,28,0
19961997,,99,246,2.48484,336,3.39393,31,,0.917647,0.884706,0.64141,127,0.176706,0.208835,59,19961997,30.81818,31.51515,21,9,59,55,0
19961997,,92,203,2.20652,258,2.80434,28,,0.911764,0.88603,0.61956,114,0.118343,0.150887,50,19961997,26.41304,32.46739,1,14,50,49,0
19961997,,101,272,2.69306,341,3.37623,31,,0.874709,0.842228,0.62871,127,0.127192,0.155701,57,19961997,25.89108,32.83168,4,13,57,54,0
19961997,,102,235,2.30392,311,3.04901,30,,0.88914,0.861991,0.61764,126,0.154639,0.171134,54,19961997,25.39215,33.94117,17,18,54,44,0
19951996,,82,357,4.35365,252,3.07317,55,,0.803526,0.765744,0.28658,47,0.10909,0.161038,20,19951996,33.12195,26.13414,28,7,20,19,0
19951996,,82,291,3.54878,191,2.32926,59,,0.794666,0.778667,0.25,41,0.090697,0.123255,18,19951996,30.53658,26.87804,9,5,18,18,0
19951996,,92,248,2.69565,303,3.29347,32,,0.886,0.86,0.57608,106,0.156716,0.174129,46,19951996,29.22826,27.57608,16,14,46,42,0
19951996,,82,315,3.84146,229,2.79268,50,,0.801932,0.782609,0.32926,54,0.147849,0.188172,22,19951996,32.03658,28.17073,2,10,22,20,0
19951996,,82,262,3.19512,247,3.01219,42,,0.861171,0.83948,0.44512,73,0.134171,0.159329,33,19951996,35.51219,28.45121,7,7,33,31,0
19951996,,88,311,3.53409,285,3.23863,44,,0.815845,0.794433,0.4659,82,0.152808,0.184269,38,19951996,33.8409,28.60227,33,6,38,36,0
19951996,,82,247,3.01219,234,2.85365,39,,0.832151,0.808511,0.4756,78,0.129107,0.140845,35,19951996,32.18292,28.70731,24,8,35,29,0
19951996,,88,267,3.03409,282,3.20454,36,,0.857142,0.815981,0.53409,94,0.155963,0.183486,42,19951996,32.51136,28.73863,8,10,42,39,0
19951996,,104,291,2.79807,315,3.02884,41,,0.849894,0.824525,0.55769,116,0.140381,0.164644,53,19951996,29.35576,29.53846,13,10,53,51,0
19951996,,88,302,3.43181,295,3.35227,39,,0.85022,0.810573,0.47159,83,0.14,0.168888,34,19951996,30.125,29.86363,23,15,34,33,0
19951996,,82,304,3.70731,240,2.92682,44,,0.832134,0.808154,0.41463,68,0.132743,0.159292,30,19951996,30.40243,29.9878,22,8,30,26,0
19951996,,82,280,3.41463,227,2.76829,42,,0.822966,0.803828,0.40243,66,0.106094,0.151241,26,19951996,30.80487,30.14634,25,14,26,25,0
19951996,,86,256,2.97674,248,2.88372,41,,0.827423,0.801419,0.4593,79,0.152334,0.174447,34,19951996,27.26744,30.32558,20,11,34,32,0
19951996,,82,259,3.15853,237,2.89024,39,,0.825174,0.806527,0.46951,77,0.155913,0.180107,34,19951996,33.67073,30.41463,34,9,34,32,0
19951996,,88,274,3.11363,251,2.85227,36,,0.854771,0.838175,0.52272,92,0.167816,0.197701,40,19951996,29.72727,30.63636,14,12,40,35,0
19951996,,95,285,3.0,256,2.69473,40,,0.852782,0.825853,0.49473,94,0.145067,0.16441,39,19951996,30.17894,30.74736,19,16,39,36,0
19951996,,88,225,2.55681,251,2.85227,36,,0.8548,0.826698,0.5284,93,0.140589,0.15873,41,19951996,25.54545,30.88636,15,11,41,37,0
19951996,,94,236,2.51063,319,3.39361,30,,0.886,0.862,0.6117,115,0.178278,0.19877,51,19951996,25.98936,31.18085,4,13,51,47,0
19951996,,82,302,3.68292,256,3.12195,40,,0.842519,0.811024,0.40243,66,0.134663,0.179551,24,19951996,35.42682,31.37804,26,18,24,21,0
19951996,,104,291,2.79807,406,3.90384,31,,0.880434,0.84058,0.65384,136,0.167315,0.214007,63,19951996,29.02884,31.8173,21,10,63,56,0
19951996,,82,202,2.46341,215,2.62195,33,,0.880877,0.846395,0.52439,86,0.125,0.149456,37,19951996,26.5,32.15853,1,12,37,30,0
19951996,,100,336,3.36,419,4.19,36,,0.872113,0.83659,0.62,124,0.217307,0.240384,60,19951996,35.08,32.2,5,4,60,56,0
19951996,,101,227,2.24752,383,3.79207,22,,0.924568,0.877156,0.74752,151,0.188712,0.206349,72,19951996,23.63366,32.22772,17,7,72,68,0
19951996,,88,273,3.10227,262,2.97727,40,,0.855835,0.828376,0.47727,84,0.165957,0.193617,36,19951996,32.06818,32.67045,10,12,36,30,0
19951996,,93,275,2.95698,306,3.29032,33,,0.836956,0.824276,0.56989,106,0.171487,0.200413,46,19951996,29.92473,32.78494,3,14,46,44,0
19951996,,87,291,3.34482,298,3.42528,35,,0.846361,0.80593,0.53448,93,0.174358,0.192307,41,19951996,26.94252,34.7816,6,11,41,39,0
19941995,,59,220,3.72881,161,2.72881,32,,0.818897,0.795276,0.42372,50,0.079681,0.131474,23,19941995,32.59322,23.77966,28,4,23,20,0
19941995,,48,127,2.64583,115,2.39583,22,,0.837696,0.832461,0.47916,46,0.103603,0.13063,20,19941995,28.45833,24.8125,13,6,20,20,0
19941995,,48,174,3.625,117,2.4375,34,,0.809045,0.804021,0.23958,23,0.116279,0.144186,9,19941995,32.52083,25.97916,9,5,9,8,0
19941995,,48,144,3.0,120,2.5,28,,0.87317,0.843903,0.38541,37,0.112994,0.141242,17,19941995,27.60416,26.66666,14,3,17,15,0
19941995,,63,175,2.77777,200,3.1746,21,,0.818532,0.799228,0.63492,80,0.142335,0.178832,38,19941995,27.53968,26.73015,4,4,38,31,0
19941995,,53,137,2.5849,143,2.69811,23,,0.914634,0.857724,0.5,53,0.149253,0.179104,23,19941995,29.98113,26.84905,7,7,23,22,0
19941995,,48,164,3.41666,125,2.60416,27,,0.777202,0.756477,0.38541,37,0.074257,0.113861,16,19941995,33.04166,28.04166,24,5,16,14,0
19941995,,48,158,3.29166,126,2.625,28,,0.802816,0.784038,0.36458,35,0.095505,0.157303,15,19941995,30.16666,28.27083,2,5,15,14,0
19941995,,60,201,3.35,218,3.63333,23,,0.837931,0.806897,0.59166,71,0.172043,0.189964,34,19941995,32.83333,28.61666,5,3,34,32,0
19941995,,48,148,3.08333,125,2.60416,23,,0.811518,0.806283,0.44791,43,0.145348,0.16279,18,19941995,31.91666,28.66666,8,7,18,17,0
19941995,,55,149,2.70909,162,2.94545,22,,0.885496,0.832062,0.52727,58,0.177777,0.188888,25,19941995,24.8909,28.96363,15,8,25,25,0
19941995,,48,183,3.8125,136,2.83333,27,,0.811158,0.776825,0.39583,38,0.131274,0.162162,17,19941995,30.60416,29.72916,22,4,17,16,0
19941995,,48,141,2.9375,127,2.64583,24,,0.816216,0.8,0.44791,43,0.137931,0.172413,19,19941995,30.70833,29.75,34,5,19,15,0
19941995,,48,177,3.6875,157,3.27083,25,,0.859574,0.829788,0.40625,39,0.164383,0.19178,16,19941995,32.1875,29.75,33,7,16,16,0
19941995,,54,159,2.94444,204,3.77777,17,,0.853448,0.806035,0.63888,69,0.203791,0.222748,32,19941995,30.53703,29.83333,32,5,32,31,0
19941995,,64,154,2.40625,201,3.14062,26,,0.871287,0.844885,0.55468,71,0.203571,0.217857,33,19941995,26.34375,29.90625,16,5,33,28,0
19941995,,48,174,3.625,142,2.95833,23,,0.832579,0.809955,0.42708,41,0.135,0.175,16,19941995,34.75,30.0625,26,9,16,16,0
19941995,,68,155,2.27941,203,2.98529,22,,0.847533,0.829597,0.61764,84,0.148305,0.169491,38,19941995,24.75,30.19117,1,8,38,35,0
19941995,,55,162,2.94545,205,3.72727,19,,0.822463,0.793479,0.60909,67,0.128301,0.15849,31,19941995,28.0909,30.21818,19,5,31,30,0
19941995,,53,152,2.86792,146,2.75471,27,,0.846774,0.826613,0.41509,44,0.127737,0.153284,18,19941995,29.54716,30.83018,25,8,18,18,0
19941995,,55,161,2.92727,198,3.6,21,,0.892857,0.846429,0.55454,61,0.177685,0.190082,27,19941995,29.05454,31.0909,20,7,27,26,0
19941995,,55,168,3.05454,155,2.81818,23,,0.882075,0.858491,0.50909,56,0.149606,0.173228,24,19941995,32.4909,31.36363,10,8,24,23,0
19941995,,59,186,3.15254,186,3.15254,25,,0.890728,0.844371,0.47457,56,0.162711,0.2,22,19941995,30.08474,31.71186,23,12,22,21,0
19941995,,58,171,2.94827,174,3.0,29,,0.873563,0.850575,0.47413,55,0.191056,0.215447,26,19941995,26.65517,31.75862,3,3,26,25,0
19941995,,66,161,2.43939,241,3.65151,17,,0.880281,0.852113,0.71212,94,0.217105,0.243421,45,19941995,24.27272,32.63636,17,4,45,42,0
19941995,,53,141,2.66037,155,2.92452,22,,0.87,0.855,0.5566,59,0.186147,0.207792,28,19941995,24.60377,33.62264,6,3,28,26,0
19931994,,98,318,3.24489,294,3.0,42,,0.805225,0.786224,0.48979,96,0.118473,0.154618,40,19931994,28.62244,24.90816,28,16,40,38,0
19931994,,84,397,4.72619,201,2.39285,61,,0.754854,0.73301,0.22023,37,0.112643,0.144827,14,19931994,33.04761,25.58333,9,9,14,10,0
19931994,,84,233,2.7738,233,2.7738,34,,0.845959,0.825758,0.49404,83,0.122249,0.158924,33,19931994,33.42857,27.2738,13,17,33,31,0
19931994,,84,288,3.42857,227,2.70238,48,,0.807692,0.788462,0.375,63,0.12745,0.149509,27,19931994,30.80952,27.60714,34,9,27,23,0
19931994,,91,232,2.54945,296,3.25274,36,,0.895631,0.844661,0.55494,101,0.199134,0.21645,46,19931994,29.93406,28.17582,7,9,46,45,0
19931994,,84,251,2.98809,229,2.72619,46,,0.850515,0.82732,0.42261,71,0.109042,0.143617,33,19931994,31.14285,28.59523,24,5,33,31,0
19931994,,84,292,3.47619,277,3.29761,42,,0.819248,0.795775,0.45238,76,0.113953,0.155813,34,19931994,30.61904,28.63095,32,8,34,34,0
19931994,,84,314,3.73809,294,3.5,39,,0.828502,0.806764,0.47619,80,0.171428,0.207792,35,19931994,31.70238,28.67857,4,10,35,32,0
19931994,,84,344,4.09523,245,2.91666,51,,0.824719,0.795506,0.33928,57,0.153664,0.193853,24,19931994,33.30952,29.40476,33,9,24,23,0
19931994,,88,286,3.25,285,3.23863,40,,0.837837,0.804055,0.47727,84,0.170984,0.1943,36,19931994,30.54545,29.55681,2,12,36,31,0
19931994,,84,251,2.98809,224,2.66666,43,,0.847761,0.826866,0.42261,71,0.09536,0.146907,30,19931994,27.33333,29.79761,14,11,30,27,0
19931994,,90,255,2.83333,264,2.93333,40,,0.858387,0.825709,0.50555,91,0.145631,0.17233,41,19931994,29.43333,30.12222,16,9,41,38,0
19931994,,102,290,2.84313,330,3.23529,38,,0.848484,0.824243,0.56862,116,0.187617,0.206378,52,19931994,30.14705,30.2745,10,12,52,45,0
19931994,,84,305,3.63095,261,3.10714,45,,0.810473,0.805487,0.38095,64,0.161691,0.184079,25,19931994,34.41666,30.34523,22,14,25,24,0
19931994,,95,295,3.10526,309,3.25263,41,,0.848351,0.824176,0.51578,98,0.142857,0.170068,44,19931994,25.81052,30.52631,15,10,44,42,0
19931994,,88,299,3.39772,280,3.18181,37,,0.851581,0.807786,0.51704,91,0.170454,0.202272,40,19931994,35.28409,30.75,19,11,40,36,0
19931994,,91,270,2.96703,303,3.32967,33,,0.840855,0.821853,0.56043,102,0.17548,0.201923,44,19931994,30.62637,30.76923,8,14,44,40,0
19931994,,93,293,3.15053,313,3.36559,33,,0.857142,0.840086,0.57526,107,0.151329,0.186094,47,19931994,30.95698,31.17204,25,13,47,40,0
19931994,,108,337,3.12037,355,3.28703,49,,0.846153,0.818182,0.5324,115,0.159784,0.183123,56,19931994,28.76851,31.29629,23,3,56,45,0
19931994,,91,279,3.06593,322,3.53846,33,,0.843873,0.810277,0.56593,103,0.180616,0.202643,45,19931994,27.81318,31.46153,20,13,45,42,0
19931994,,104,269,2.58653,358,3.4423,34,,0.845986,0.822126,0.61538,128,0.15942,0.181159,58,19931994,29.625,31.71153,1,12,58,55,0
19931994,,90,305,3.38888,311,3.45555,31,,0.839907,0.825987,0.58333,105,0.150812,0.180974,46,19931994,31.56666,31.97777,5,13,46,42,0
19931994,,84,322,3.83333,294,3.5,45,,0.84632,0.805195,0.39285,66,0.189189,0.207207,27,19931994,36.2619,32.96428,26,12,27,24,0
19931994,,107,281,2.62616,380,3.5514,31,,0.899628,0.858737,0.67289,144,0.211132,0.226487,68,19931994,27.73831,34.01869,3,8,68,63,0
19931994,,91,296,3.25274,383,4.20879,34,,0.868735,0.811456,0.58241,106,0.1693,0.20316,49,19931994,26.98901,35.25274,17,8,49,44,0
19931994,,97,294,3.03092,328,3.38144,36,,0.881118,0.839161,0.56185,109,0.192743,0.213151,48,19931994,25.39175,35.27835,6,13,48,45,0
19921993,,84,369,4.39285,284,3.38095,52,,0.807302,0.782962,0.34523,58,0.144144,0.175675,26,19921993,34.10714,26.09523,34,6,26,23,0
19921993,,84,395,4.70238,202,2.40476,70,,0.765217,0.75,0.14285,24,0.122767,0.147321,10,19921993,31.83333,27.15476,9,4,10,10,0
19921993,,84,337,4.0119,242,2.88095,50,,0.808189,0.771552,0.35714,60,0.134615,0.158653,26,19921993,33.7619,27.94047,22,8,26,21,0
19921993,,84,414,4.92857,218,2.59523,71,,0.79296,0.766046,0.14285,24,0.124694,0.161369,11,19921993,36.66666,28.38095,28,2,11,8,0
19921993,,95,306,3.22105,306,3.22105,40,,0.868312,0.837449,0.52105,99,0.184873,0.216386,44,19921993,34.52631,28.93684,19,11,44,40,0
19921993,,84,319,3.79761,319,3.79761,37,,0.809976,0.774347,0.49404,83,0.152882,0.180451,36,19921993,31.79761,29.7619,4,11,36,32,0
19921993,,84,332,3.95238,245,2.91666,54,,0.764556,0.744304,0.31547,53,0.146226,0.174528,23,19921993,30.40476,30.22619,14,7,23,20,0
19921993,,90,341,3.78888,339,3.76666,41,,0.828326,0.819743,0.50555,91,0.183299,0.211812,42,19921993,32.58888,30.34444,33,7,42,39,0
19921993,,90,319,3.54444,367,4.07777,31,,0.851851,0.806101,0.6,108,0.184647,0.217842,49,19921993,30.77777,30.35555,32,10,49,44,0
19921993,,105,304,2.89523,357,3.4,39,,0.834368,0.813665,0.57619,121,0.170175,0.201754,55,19921993,29.3619,31.13333,10,11,55,50,0
19921993,,102,362,3.54901,393,3.85294,46,,0.833702,0.796009,0.5147,105,0.175648,0.195608,49,19921993,29.60784,31.36274,2,7,49,42,0
19921993,,90,315,3.5,350,3.88888,34,,0.868421,0.834587,0.56111,101,0.172484,0.193018,45,19921993,29.43333,31.62222,20,11,45,41,0
19921993,,84,293,3.48809,272,3.23809,38,,0.841758,0.821979,0.48809,82,0.152808,0.191011,36,19921993,29.63095,31.82142,31,10,36,36,0
19921993,,96,321,3.34375,392,4.08333,35,,0.820866,0.785434,0.58854,113,0.152046,0.177387,52,19921993,29.61458,31.83333,23,9,52,50,0
19921993,,92,325,3.5326,366,3.97826,40,,0.856236,0.826639,0.51086,94,0.16996,0.207509,42,19921993,31.71739,31.83695,7,10,42,35,0
19921993,,104,331,3.18269,392,3.76923,34,,0.842105,0.824562,0.64423,134,0.15625,0.183593,64,19921993,30.57692,31.9423,8,6,64,49,0
19921993,,90,309,3.43333,347,3.85555,38,,0.859611,0.835854,0.53888,97,0.205944,0.225053,45,19921993,29.01111,32.15555,15,7,45,43,0
