gameID,playerId,sweaterNumber,position,pim,toi,evenStrengthShotsAgainst,powerPlayShotsAgainst,shorthandedShotsAgainst,saveShotsAgainst,savePctg,evenStrengthGoalsAgainst,powerPlayGoalsAgainst,shorthandedGoalsAgainst,goalsAgainst,starter,shotsAgainst,saves
2008020655,8460705,20,G,0.0,58:52,22/24,4/5,2/2,28/31,0.903226,2.0,1.0,0.0,3.0,True,31.0,28.0
2008020655,8462052,33,G,,,,,,,,,,,,False,,
2008020656,8459463,1,G,0.0,60:00,24/25,2/2,0/0,26/27,0.962963,1.0,0.0,0.0,1.0,True,27.0,26.0
2008020656,8466339,35,G,,,,,,,,,,,,False,,
2008020656,8473461,1,G,0.0,59:12,24/25,0/1,2/2,26/28,0.928571,1.0,1.0,0.0,2.0,True,28.0,26.0
2008020656,8471305,34,G,,,,,,,,,,,,False,,
2008020657,8473972,1,G,,,,,,,,,,,,False,,
2008020657,8462044,35,G,0.0,58:06,11/14,9/9,1/1,21/24,0.875,3.0,0.0,0.0,3.0,True,24.0,21.0
2008020657,8470594,29,G,0.0,60:00,18/18,3/4,0/0,21/22,0.954545,0.0,1.0,0.0,1.0,True,22.0,21.0
2008020657,8467430,30,G,,,,,,,,,,,,False,,
2008020658,8448382,31,G,,,,,,,,,,,,False,,
2008020658,8462117,35,G,0.0,63:36,26/30,6/6,2/2,34/38,0.894737,4.0,0.0,0.0,4.0,True,38.0,34.0
2008020658,8460704,1,G,0.0,20:00,4/6,1/2,0/0,5/8,0.625,2.0,1.0,0.0,3.0,True,8.0,5.0
2008020658,8470140,32,G,0.0,43:51,9/9,0/0,0/0,9/9,1.0,0.0,0.0,0.0,0.0,False,9.0,9.0
2008020659,8467511,30,G,0.0,65:00,23/23,9/11,0/0,32/34,0.941176,0.0,2.0,0.0,2.0,True,34.0,32.0
2008020659,8462047,43,G,,,,,,,,,,,,False,,
2008020659,8460712,29,G,0.0,65:00,22/23,2/3,0/0,24/26,0.923077,1.0,1.0,0.0,2.0,True,26.0,24.0
2008020659,8467950,31,G,,,,,,,,,,,,False,,
2008020660,8468685,30,G,0.0,62:23,18/19,14/15,0/0,32/34,0.941176,1.0,1.0,0.0,2.0,True,34.0,32.0
2008020660,8465161,40,G,,,,,,,,,,,,False,,
2008020660,8469658,38,G,,,,,,,,,,,,False,,
2008020660,8459140,39,G,0.0,62:15,16/17,3/5,0/0,19/22,0.863636,1.0,2.0,0.0,3.0,True,22.0,19.0
2008020661,8464999,32,G,0.0,59:57,25/27,10/10,2/2,37/39,0.948718,2.0,0.0,0.0,2.0,True,39.0,37.0
2008020661,8460806,35,G,,,,,,,,,,,,False,,
2008020661,8467453,1,G,0.0,58:47,27/29,7/8,0/0,34/37,0.918919,2.0,1.0,0.0,3.0,True,37.0,34.0
2008020661,8469514,31,G,,,,,,,,,,,,False,,
2008020662,8473975,31,G,0.0,64:18,27/29,4/4,1/1,32/34,0.941176,2.0,0.0,0.0,2.0,True,34.0,32.0
2008020662,8471734,32,G,,,,,,,,,,,,False,,
2008020662,8470266,31,G,,,,,,,,,,,,False,,
2008020662,8460612,35,G,2.0,65:00,13/15,6/6,1/1,20/22,0.909091,2.0,0.0,0.0,2.0,True,22.0,20.0
2008020663,8470320,30,G,0.0,56:37,21/24,2/2,0/0,23/26,0.884615,3.0,0.0,0.0,3.0,True,26.0,23.0
2008020663,8468038,49,G,,,,,,,,,,,,False,,
2008020663,8468011,30,G,0.0,60:00,32/33,4/4,0/0,36/37,0.972973,1.0,0.0,0.0,1.0,True,37.0,36.0
2008020663,8459579,40,G,,,,,,,,,,,,False,,
2008020664,8462055,38,G,,,,,,,,,,,,False,,
2008020664,8470860,41,G,0.0,64:53,17/21,2/2,4/4,23/27,0.851852,4.0,0.0,0.0,4.0,True,27.0,23.0
2008020664,8470880,30,G,0.0,65:00,23/26,4/5,1/1,28/32,0.875,3.0,1.0,0.0,4.0,True,32.0,28.0
2008020664,8467913,31,G,,,,,,,,,,,,False,,
2008020665,8459463,1,G,,,,,,,,,,,,False,,
2008020665,8466339,35,G,0.0,60:00,30/31,2/2,0/0,32/33,0.969697,1.0,0.0,0.0,1.0,True,33.0,32.0
2008020665,8474771,1,G,,,,,,,,,,,,False,,
2008020665,8471186,34,G,0.0,59:13,31/32,1/2,1/2,33/36,0.916667,1.0,1.0,1.0,3.0,True,36.0,33.0
2008020666,8460703,30,G,0.0,58:49,23/24,4/5,1/1,28/30,0.933333,1.0,1.0,0.0,2.0,True,30.0,28.0
2008020666,8458988,35,G,,,,,,,,,,,,False,,
2008020666,8462161,1,G,,,,,,,,,,,,False,,
2008020666,8460535,60,G,0.0,59:34,20/20,2/3,1/1,23/24,0.958333,0.0,1.0,0.0,1.0,True,24.0,23.0
2008020667,8460712,29,G,0.0,40:00,19/19,3/3,0/0,22/22,1.0,0.0,0.0,0.0,0.0,False,22.0,22.0
2008020667,8467950,31,G,0.0,20:00,6/8,2/3,0/0,8/11,0.727273,2.0,1.0,0.0,3.0,True,11.0,8.0
2008020667,8448535,37,G,,,,,,,,,,,,False,,
2008020667,8469608,41,G,0.0,58:55,16/18,1/3,0/0,17/21,0.809524,2.0,2.0,0.0,4.0,True,21.0,17.0
2008020668,8460704,1,G,,,,,,,,,,,,False,,
2008020668,8470140,32,G,0.0,60:00,25/26,5/6,1/1,31/33,0.939394,1.0,1.0,0.0,2.0,True,33.0,31.0
2008020668,8471469,35,G,0.0,49:12,19/22,3/3,2/3,24/28,0.857143,3.0,0.0,1.0,4.0,False,28.0,24.0
2008020668,8468540,39,G,0.0,10:48,1/4,0/0,0/0,1/4,0.25,3.0,0.0,0.0,3.0,True,4.0,1.0
2008020669,8469658,38,G,0.0,61:23,16/16,11/12,0/0,27/28,0.964286,0.0,1.0,0.0,1.0,True,28.0,27.0
2008020669,8459140,39,G,,,,,,,,,,,,False,,
2008020669,8459308,34,G,0.0,61:12,17/18,2/3,0/0,19/21,0.904762,1.0,1.0,0.0,2.0,True,21.0,19.0
2008020669,8462152,50,G,,,,,,,,,,,,False,,
2008020670,8473972,1,G,0.0,60:00,24/24,6/6,0/0,30/30,1.0,0.0,0.0,0.0,0.0,True,30.0,30.0
2008020670,8462044,35,G,,,,,,,,,,,,False,,
2008020670,8470216,29,G,,,,,,,,,,,,False,,
2008020670,8473404,32,G,0.0,59:58,28/30,2/3,1/1,31/34,0.911765,2.0,1.0,0.0,3.0,True,34.0,31.0
2008020671,8468524,30,G,0.0,59:58,25/28,3/3,1/1,29/32,0.90625,3.0,0.0,0.0,3.0,True,32.0,29.0
2008020671,8468550,32,G,,,,,,,,,,,,False,,
2008020671,8470147,1,G,,,,,,,,,,,,False,,
2008020671,8462147,34,G,0.0,59:19,19/23,2/2,1/1,22/26,0.846154,4.0,0.0,0.0,4.0,True,26.0,22.0
2008020672,8469152,29,G,,,,,,,,,,,,False,,
2008020672,8458568,30,G,0.0,58:48,26/30,8/10,1/1,35/41,0.853659,4.0,2.0,0.0,6.0,True,41.0,35.0
2008020672,8460705,20,G,0.0,59:54,22/26,7/8,0/0,29/34,0.852941,4.0,1.0,0.0,5.0,True,34.0,29.0
2008020672,8462052,33,G,,,,,,,,,,,,False,,
2008020673,8468685,30,G,0.0,60:00,14/16,6/7,0/0,20/23,0.869565,2.0,1.0,0.0,3.0,True,23.0,20.0
2008020673,8465161,40,G,,,,,,,,,,,,False,,
2008020673,8470594,29,G,0.0,60:00,27/27,4/4,2/2,33/33,1.0,0.0,0.0,0.0,0.0,True,33.0,33.0
2008020673,8464999,32,G,,,,,,,,,,,,False,,
2008020674,8470147,1,G,0.0,59:52,21/24,11/13,1/2,33/39,0.846154,3.0,2.0,1.0,6.0,True,39.0,33.0
2008020674,8462147,34,G,,,,,,,,,,,,False,,
2008020674,8467453,1,G,,,,,,,,,,,,False,,
2008020674,8469514,31,G,0.0,59:59,31/32,8/9,0/0,39/41,0.95122,1.0,1.0,0.0,2.0,True,41.0,39.0
2008020675,8468524,30,G,0.0,58:45,20/25,2/2,1/1,23/28,0.821429,5.0,0.0,0.0,5.0,True,28.0,23.0
2008020675,8468550,32,G,,,,,,,,,,,,False,,
2008020675,8460806,35,G,0.0,59:58,23/26,2/2,0/0,25/28,0.892857,3.0,0.0,0.0,3.0,True,28.0,25.0
2008020675,8470074,38,G,,,,,,,,,,,,False,,
2008020676,8473461,1,G,0.0,65:00,21/25,4/5,0/0,25/30,0.833333,4.0,1.0,0.0,5.0,True,30.0,25.0
2008020676,8470584,34,G,,,,,,,,,,,,False,,
2008020676,8466141,1,G,0.0,65:00,20/24,2/3,1/1,23/28,0.821429,4.0,1.0,0.0,5.0,True,28.0,23.0
2008020676,8467391,30,G,,,,,,,,,,,,False,,
2008020677,8459308,34,G,0.0,10:35,1/2,0/0,0/0,1/2,0.5,1.0,0.0,0.0,1.0,True,2.0,1.0
2008020677,8462152,50,G,0.0,51:53,18/19,3/5,0/0,21/24,0.875,1.0,2.0,0.0,3.0,False,24.0,21.0
2008020677,8460703,30,G,0.0,64:59,21/24,5/6,1/1,27/31,0.870968,3.0,1.0,0.0,4.0,True,31.0,27.0
2008020677,8458988,35,G,,,,,,,,,,,,False,,
2008020678,8471805,31,G,,,,,,,,,,,,False,,
2008020678,8460535,60,G,0.0,61:46,22/22,3/4,2/2,27/28,0.964286,0.0,1.0,0.0,1.0,True,28.0,27.0
2008020678,8474771,1,G,,,,,,,,,,,,False,,
2008020678,8471186,34,G,0.0,61:35,30/30,4/6,2/2,36/38,0.947368,0.0,2.0,0.0,2.0,True,38.0,36.0
2008020679,8470320,30,G,0.0,59:59,28/28,6/6,1/1,35/35,1.0,0.0,0.0,0.0,0.0,True,35.0,35.0
2008020679,8468038,49,G,,,,,,,,,,,,False,,
2008020679,8448382,31,G,,,,,,,,,,,,False,,
2008020679,8462117,35,G,0.0,59:01,24/25,8/9,0/0,32/34,0.941176,1.0,1.0,0.0,2.0,True,34.0,32.0
2008020680,8470266,31,G,,,,,,,,,,,,False,,
2008020680,8460612,35,G,0.0,59:01,13/14,0/1,3/4,16/19,0.842105,1.0,1.0,1.0,3.0,True,19.0,16.0
2008020680,8448535,37,G,,,,,,,,,,,,False,,
2008020680,8469608,41,G,0.0,59:54,18/19,5/6,0/0,23/25,0.92,1.0,1.0,0.0,2.0,True,25.0,23.0
2008020681,8468011,30,G,0.0,64:58,22/24,5/5,0/0,27/29,0.931034,2.0,0.0,0.0,2.0,True,29.0,27.0
2008020681,8459579,40,G,,,,,,,,,,,,False,,
2008020681,8460712,29,G,0.0,65:00,18/19,3/4,0/0,21/23,0.913043,1.0,1.0,0.0,2.0,True,23.0,21.0
2008020681,8467950,31,G,,,,,,,,,,,,False,,
2008020682,8470216,29,G,,,,,,,,,,,,False,,
2008020682,8473404,32,G,0.0,60:00,34/35,6/6,0/0,40/41,0.97561,1.0,0.0,0.0,1.0,True,41.0,40.0
2008020682,8469658,38,G,,,,,,,,,,,,False,,
2008020682,8459140,39,G,0.0,57:02,20/21,1/3,1/1,22/25,0.88,1.0,2.0,0.0,3.0,True,25.0,22.0
2008020683,8459463,1,G,,,,,,,,,,,,False,,
2008020683,8466339,35,G,0.0,60:00,29/29,4/5,0/0,33/34,0.970588,0.0,1.0,0.0,1.0,True,34.0,33.0
2008020683,8471469,35,G,0.0,59:08,19/20,9/10,4/4,32/34,0.941176,1.0,1.0,0.0,2.0,True,34.0,32.0
2008020683,8468540,39,G,,,,,,,,,,,,False,,
2008020684,8473972,1,G,0.0,59:06,14/14,11/13,1/2,26/29,0.896552,0.0,2.0,1.0,3.0,True,29.0,26.0
2008020684,8462044,35,G,,,,,,,,,,,,False,,
2008020684,8468685,30,G,0.0,60:00,21/22,10/11,1/1,32/34,0.941176,1.0,1.0,0.0,2.0,True,34.0,32.0
2008020684,8465161,40,G,,,,,,,,,,,,False,,
2008020685,8471679,31,G,0.0,35:42,6/7,3/3,0/0,9/10,0.9,1.0,0.0,0.0,1.0,False,10.0,9.0
2008020685,8470860,41,G,0.0,23:48,10/13,1/1,0/0,11/14,0.785714,3.0,0.0,0.0,3.0,True,14.0,11.0
2008020685,8460704,1,G,,,,,,,,,,,,False,,
2008020685,8470140,32,G,0.0,60:00,31/32,2/3,1/1,34/36,0.944444,1.0,1.0,0.0,2.0,True,36.0,34.0
2008020686,8471805,31,G,,,,,,,,,,,,False,,
2008020686,8460535,60,G,0.0,59:11,21/21,10/13,0/0,31/34,0.911765,0.0,3.0,0.0,3.0,True,34.0,31.0
2008020686,8470880,30,G,0.0,60:00,16/18,13/13,0/0,29/31,0.935484,2.0,0.0,0.0,2.0,True,31.0,29.0
2008020686,8467913,31,G,,,,,,,,,,,,False,,
2008020687,8470320,30,G,0.0,60:00,18/18,10/11,4/4,32/33,0.969697,0.0,1.0,0.0,1.0,True,33.0,32.0
2008020687,8468038,49,G,,,,,,,,,,,,False,,
2008020687,8470594,29,G,0.0,58:36,28/29,8/9,2/2,38/40,0.95,1.0,1.0,0.0,2.0,True,40.0,38.0
2008020687,8464999,32,G,,,,,,,,,,,,False,,
2008020688,8471734,32,G,0.0,60:00,23/23,2/4,0/0,25/27,0.925926,0.0,2.0,0.0,2.0,True,27.0,25.0
2008020688,8473541,45,G,,,,,,,,,,,,False,,
2008020688,8470216,29,G,0.0,18:58,4/4,0/0,1/1,5/5,1.0,0.0,0.0,0.0,0.0,False,5.0,5.0
2008020688,8473404,32,G,0.0,40:00,17/20,5/6,0/0,22/26,0.846154,3.0,1.0,0.0,4.0,True,26.0,22.0
2008020689,8473461,1,G,0.0,59:34,17/20,1/2,0/0,18/22,0.818182,3.0,1.0,0.0,4.0,True,22.0,18.0
2008020689,8470584,34,G,,,,,,,,,,,,False,,
2008020689,8460806,35,G,0.0,60:00,18/21,2/2,0/0,20/23,0.869565,3.0,0.0,0.0,3.0,True,23.0,20.0
2008020689,8470074,38,G,,,,,,,,,,,,False,,
2008020690,8469152,29,G,0.0,59:52,13/16,6/8,2/2,21/26,0.807692,3.0,2.0,0.0,5.0,True,26.0,21.0
2008020690,8458568,30,G,,,,,,,,,,,,False,,
2008020690,8468524,30,G,0.0,60:00,29/29,4/7,1/1,34/37,0.918919,0.0,3.0,0.0,3.0,True,37.0,34.0
2008020690,8468550,32,G,,,,,,,,,,,,False,,
2008020691,8466141,1,G,0.0,63:08,22/23,4/5,1/1,27/29,0.931034,1.0,1.0,0.0,2.0,True,29.0,27.0
2008020691,8467391,30,G,,,,,,,,,,,,False,,
2008020691,8460705,20,G,0.0,62:48,11/12,1/1,1/1,13/14,0.928571,1.0,0.0,0.0,1.0,True,14.0,13.0
2008020691,8462052,33,G,,,,,,,,,,,,False,,
2008020692,8471679,31,G,0.0,59:35,26/30,2/2,1/1,29/33,0.878788,4.0,0.0,0.0,4.0,True,33.0,29.0
2008020692,8470860,41,G,,,,,,,,,,,,False,,
2008020692,8459463,1,G,,,,,,,,,,,,False,,
2008020692,8466339,35,G,0.0,59:59,22/23,4/5,0/0,26/28,0.928571,1.0,1.0,0.0,2.0,True,28.0,26.0
2008020693,8473972,1,G,0.0,44:06,6/6,0/0,1/1,7/7,1.0,0.0,0.0,0.0,0.0,False,7.0,7.0
2008020693,8462044,35,G,0.0,14:35,5/6,0/1,0/0,5/7,0.714286,1.0,1.0,0.0,2.0,True,7.0,5.0
2008020693,8474771,1,G,,,,,,,,,,,,False,,
2008020693,8471186,34,G,0.0,60:00,28/28,11/12,0/0,39/40,0.975,0.0,1.0,0.0,1.0,True,40.0,39.0
2008020694,8460704,1,G,,,,,,,,,,,,False,,
2008020694,8470140,32,G,0.0,58:39,23/27,3/3,2/2,28/32,0.875,4.0,0.0,0.0,4.0,True,32.0,28.0
2008020694,8467511,30,G,0.0,59:56,21/24,5/5,2/2,28/31,0.903226,3.0,0.0,0.0,3.0,True,31.0,28.0
2008020694,8462047,43,G,,,,,,,,,,,,False,,
2008020695,8460703,30,G,0.0,64:52,23/25,7/8,1/1,31/34,0.911765,2.0,1.0,0.0,3.0,True,34.0,31.0
2008020695,8458988,35,G,,,,,,,,,,,,False,,
2008020695,8448382,31,G,,,,,,,,,,,,False,,
2008020695,8462117,35,G,0.0,64:51,24/25,3/5,0/0,27/30,0.9,1.0,2.0,0.0,3.0,True,30.0,27.0
2008020696,8468011,30,G,0.0,58:24,19/22,2/4,0/0,21/26,0.807692,3.0,2.0,0.0,5.0,True,26.0,21.0
2008020696,8459579,40,G,,,,,,,,,,,,False,,
2008020696,8448535,37,G,,,,,,,,,,,,False,,
2008020696,8469608,41,G,0.0,59:59,21/22,9/11,1/1,31/34,0.911765,1.0,2.0,0.0,3.0,True,34.0,31.0
2008020697,8470266,31,G,,,,,,,,,,,,False,,
2008020697,8460612,35,G,0.0,59:56,26/27,1/1,0/0,27/28,0.964286,1.0,0.0,0.0,1.0,True,28.0,27.0
2008020697,8460712,29,G,0.0,58:19,19/21,2/3,0/0,21/24,0.875,2.0,1.0,0.0,3.0,True,24.0,21.0
2008020697,8467950,31,G,,,,,,,,,,,,False,,
2008020698,8459308,34,G,,,,,,,,,,,,False,,
2008020698,8462152,50,G,0.0,60:00,16/16,5/5,0/0,21/21,1.0,0.0,0.0,0.0,0.0,True,21.0,21.0
2008020698,8469658,38,G,0.0,58:21,19/20,8/9,0/0,27/29,0.931034,1.0,1.0,0.0,2.0,True,29.0,27.0
2008020698,8459140,39,G,,,,,,,,,,,,False,,
2008020699,8471734,32,G,0.0,60:00,27/30,8/10,1/1,36/41,0.878049,3.0,2.0,0.0,5.0,True,41.0,36.0
2008020699,8473541,45,G,,,,,,,,,,,,False,,
2008020699,8467453,1,G,0.0,34:03,11/13,0/0,0/0,11/13,0.846154,2.0,0.0,0.0,2.0,False,13.0,11.0
2008020699,8469514,31,G,0.0,25:01,11/13,0/2,0/0,11/15,0.733333,2.0,2.0,0.0,4.0,True,15.0,11.0
2008020700,8473461,1,G,0.0,64:54,17/20,7/8,3/3,27/31,0.870968,3.0,1.0,0.0,4.0,True,31.0,27.0
2008020700,8470584,34,G,,,,,,,,,,,,False,,
2008020700,8470147,1,G,,,,,,,,,,,,False,,
2008020700,8462147,34,G,0.0,64:48,21/23,6/7,2/3,29/33,0.878788,2.0,1.0,1.0,4.0,True,33.0,29.0
2008020701,8462161,1,G,,,,,,,,,,,,False,,
2008020701,8460535,60,G,0.0,61:55,18/19,6/8,1/1,25/28,0.892857,1.0,2.0,0.0,3.0,True,28.0,25.0
2008020701,8460703,30,G,0.0,61:52,18/20,14/14,2/2,34/36,0.944444,2.0,0.0,0.0,2.0,True,36.0,34.0
2008020701,8471695,40,G,,,,,,,,,,,,False,,
2008020702,8470320,30,G,0.0,59:31,20/23,6/6,2/2,28/31,0.903226,3.0,0.0,0.0,3.0,True,31.0,28.0
2008020702,8468038,49,G,,,,,,,,,,,,False,,
2008020702,8468685,30,G,,,,,,,,,,,,False,,
2008020702,8465161,40,G,0.0,60:00,25/27,8/8,0/0,33/35,0.942857,2.0,0.0,0.0,2.0,True,35.0,33.0
2008020703,8469152,29,G,,,,,,,,,,,,False,,
2008020703,8458568,30,G,0.0,63:01,18/19,2/3,0/1,20/23,0.869565,1.0,1.0,1.0,3.0,True,23.0,20.0
2008020703,8473461,1,G,0.0,63:26,21/22,0/1,0/0,21/23,0.913043,1.0,1.0,0.0,2.0,True,23.0,21.0
2008020703,8470584,34,G,,,,,,,,,,,,False,,
2008020704,8459463,1,G,,,,,,,,,,,,False,,
2008020704,8466339,35,G,0.0,60:00,14/14,5/6,2/2,21/22,0.954545,0.0,1.0,0.0,1.0,True,22.0,21.0
2008020704,8470880,30,G,0.0,59:55,14/18,7/7,2/2,23/27,0.851852,4.0,0.0,0.0,4.0,True,27.0,23.0
2008020704,8467913,31,G,,,,,,,,,,,,False,,
2008020705,8471679,31,G,0.0,59:39,14/17,5/7,0/0,19/24,0.791667,3.0,2.0,0.0,5.0,True,24.0,19.0
2008020705,8470860,41,G,,,,,,,,,,,,False,,
2008020705,8471403,31,G,,,,,,,,,,,,False,,
2008020705,8469608,41,G,0.0,59:45,20/23,7/7,4/4,31/34,0.911765,3.0,0.0,0.0,3.0,True,34.0,31.0
2008020706,8467511,30,G,,,,,,,,,,,,False,,
2008020706,8462047,43,G,0.0,58:13,14/16,10/11,0/0,24/27,0.888889,2.0,1.0,0.0,3.0,True,27.0,24.0
2008020706,8460712,29,G,0.0,60:00,25/27,6/6,2/2,33/35,0.942857,2.0,0.0,0.0,2.0,True,35.0,33.0
2008020706,8467950,31,G,,,,,,,,,,,,False,,
2008020707,8471302,29,G,0.0,60:00,14/20,1/1,0/0,15/21,0.714286,6.0,0.0,0.0,6.0,True,21.0,15.0
2008020707,8462117,35,G,,,,,,,,,,,,False,,
2008020707,8470216,29,G,,,,,,,,,,,,False,,
2008020707,8473404,32,G,0.0,60:00,24/25,0/0,3/3,27/28,0.964286,1.0,0.0,0.0,1.0,True,28.0,27.0
2008020708,8460704,1,G,,,,,,,,,,,,False,,
2008020708,8470140,32,G,0.0,59:04,24/26,6/6,1/1,31/33,0.939394,2.0,0.0,0.0,2.0,True,33.0,31.0
2008020708,8470266,31,G,,,,,,,,,,,,False,,
2008020708,8460612,35,G,0.0,59:58,20/20,3/3,2/2,25/25,1.0,0.0,0.0,0.0,0.0,True,25.0,25.0
2008020709,8460705,20,G,0.0,60:00,27/27,3/3,1/1,31/31,1.0,0.0,0.0,0.0,0.0,True,31.0,31.0
2008020709,8462052,33,G,,,,,,,,,,,,False,,
2008020709,8467453,1,G,0.0,59:37,32/33,3/4,0/0,35/37,0.945946,1.0,1.0,0.0,2.0,True,37.0,35.0
2008020709,8469514,31,G,,,,,,,,,,,,False,,
2008020710,8468011,30,G,0.0,59:27,21/22,14/15,1/1,36/38,0.947368,1.0,1.0,0.0,2.0,True,38.0,36.0
2008020710,8459579,40,G,,,,,,,,,,,,False,,
2008020710,8460806,35,G,0.0,10:17,5/8,0/0,0/0,5/8,0.625,3.0,0.0,0.0,3.0,True,8.0,5.0
2008020710,8470074,38,G,0.0,49:30,17/20,5/8,0/1,22/29,0.758621,3.0,3.0,1.0,7.0,False,29.0,22.0
2008020711,8473972,1,G,0.0,60:00,18/20,5/6,0/0,23/26,0.884615,2.0,1.0,0.0,3.0,True,26.0,23.0
2008020711,8462044,35,G,,,,,,,,,,,,False,,
2008020711,8468524,30,G,0.0,60:00,27/33,1/2,2/2,30/37,0.810811,6.0,1.0,0.0,7.0,True,37.0,30.0
2008020711,8468550,32,G,,,,,,,,,,,,False,,
2008020712,8468685,30,G,0.0,60:00,20/25,7/8,0/0,27/33,0.818182,5.0,1.0,0.0,6.0,True,33.0,27.0
2008020712,8465161,40,G,,,,,,,,,,,,False,,
2008020712,8470594,29,G,0.0,60:00,24/26,8/8,0/0,32/34,0.941176,2.0,0.0,0.0,2.0,True,34.0,32.0
2008020712,8464999,32,G,,,,,,,,,,,,False,,
2008020713,8468011,30,G,0.0,59:50,32/35,6/8,0/0,38/43,0.883721,3.0,2.0,0.0,5.0,True,43.0,38.0
2008020713,8459579,40,G,,,,,,,,,,,,False,,
2008020713,8470147,1,G,,,,,,,,,,,,False,,
2008020713,8462147,34,G,0.0,59:54,21/22,4/5,0/0,25/27,0.925926,1.0,1.0,0.0,2.0,True,27.0,25.0
2008020714,8469658,38,G,,,,,,,,,,,,False,,
2008020714,8459140,39,G,0.0,59:44,30/30,4/5,2/3,36/38,0.947368,0.0,1.0,1.0,2.0,True,38.0,36.0
2008020714,8473972,1,G,0.0,58:11,21/23,3/4,0/0,24/27,0.888889,2.0,1.0,0.0,3.0,True,27.0,24.0
2008020714,8462044,35,G,,,,,,,,,,,,False,,
2008020715,8471469,35,G,0.0,59:54,18/20,6/7,0/0,24/27,0.888889,2.0,1.0,0.0,3.0,True,27.0,24.0
2008020715,8468540,39,G,,,,,,,,,,,,False,,
2008020715,8466141,1,G,0.0,58:51,25/26,7/10,1/1,33/37,0.891892,1.0,3.0,0.0,4.0,True,37.0,33.0
2008020715,8467391,30,G,,,,,,,,,,,,False,,
2008020716,8459463,1,G,,,,,,,,,,,,False,,
2008020716,8466339,35,G,0.0,61:09,18/21,6/6,0/0,24/27,0.888889,3.0,0.0,0.0,3.0,True,27.0,24.0
2008020716,8460703,30,G,0.0,61:06,21/23,2/3,3/4,26/30,0.866667,2.0,1.0,1.0,4.0,True,30.0,26.0
2008020716,8471695,40,G,,,,,,,,,,,,False,,
2008020717,8473474,35,G,,,,,,,,,,,,False,,
2008020717,8469608,41,G,0.0,58:54,20/22,5/5,3/4,28/31,0.903226,2.0,0.0,1.0,3.0,True,31.0,28.0
2008020717,8470320,30,G,0.0,59:44,23/25,3/3,1/1,27/29,0.931034,2.0,0.0,0.0,2.0,True,29.0,27.0
2008020717,8468038,49,G,,,,,,,,,,,,False,,
2008020718,8474771,1,G,,,,,,,,,,,,False,,
2008020718,8471186,34,G,0.0,60:00,28/31,5/6,0/0,33/37,0.891892,3.0,1.0,0.0,4.0,True,37.0,33.0
2008020718,8460704,1,G,0.0,45:02,13/14,3/3,1/1,17/18,0.944444,1.0,0.0,0.0,1.0,False,18.0,17.0
2008020718,8470140,32,G,0.0,13:17,11/15,0/0,0/0,11/15,0.733333,4.0,0.0,0.0,4.0,True,15.0,11.0
2008020719,8471679,31,G,0.0,59:55,28/31,3/5,0/0,31/36,0.861111,3.0,2.0,0.0,5.0,True,36.0,31.0
2008020719,8470860,41,G,,,,,,,,,,,,False,,
2008020719,8460712,29,G,0.0,59:48,29/29,6/7,0/0,35/36,0.972222,0.0,1.0,0.0,1.0,True,36.0,35.0
2008020719,8467950,31,G,,,,,,,,,,,,False,,
2008020720,8470266,31,G,,,,,,,,,,,,False,,
2008020720,8460612,35,G,0.0,59:27,16/17,5/6,1/1,22/24,0.916667,1.0,1.0,0.0,2.0,True,24.0,22.0
2008020720,8469152,29,G,0.0,38:38,8/8,2/3,0/0,10/11,0.909091,0.0,1.0,0.0,1.0,False,11.0,10.0
2008020720,8458568,30,G,0.0,20:00,7/8,2/4,0/0,9/12,0.75,1.0,2.0,0.0,3.0,True,12.0,9.0
2008020721,8470880,30,G,0.0,59:45,19/20,0/0,3/3,22/23,0.956522,1.0,0.0,0.0,1.0,True,23.0,22.0
2008020721,8467913,31,G,,,,,,,,,,,,False,,
2008020721,8459308,34,G,,,,,,,,,,,,False,,
2008020721,8462152,50,G,0.0,59:21,19/20,6/6,2/3,27/29,0.931034,1.0,0.0,1.0,2.0,True,29.0,27.0
2008020722,8448382,31,G,,,,,,,,,,,,False,,
2008020722,8462117,35,G,0.0,60:00,14/17,2/3,0/0,16/20,0.8,3.0,1.0,0.0,4.0,True,20.0,16.0
2008020722,8467453,1,G,0.0,60:00,17/23,6/7,0/0,23/30,0.766667,6.0,1.0,0.0,7.0,True,30.0,23.0
2008020722,8469514,31,G,,,,,,,,,,,,False,,
2008020723,8469658,38,G,0.0,59:18,20/22,1/2,0/1,21/25,0.84,2.0,1.0,1.0,4.0,True,25.0,21.0
2008020723,8459140,39,G,,,,,,,,,,,,False,,
2008020723,8473975,31,G,,,,,,,,,,,,False,,
2008020723,8471734,32,G,0.0,59:58,28/30,3/3,0/0,31/33,0.939394,2.0,0.0,0.0,2.0,True,33.0,31.0
2008020724,8468524,30,G,0.0,58:27,22/22,4/5,1/1,27/28,0.964286,0.0,1.0,0.0,1.0,True,28.0,27.0
2008020724,8468550,32,G,,,,,,,,,,,,False,,
2008020724,8460705,20,G,2.0,60:00,13/13,9/9,2/2,24/24,1.0,0.0,0.0,0.0,0.0,True,24.0,24.0
2008020724,8462052,33,G,,,,,,,,,,,,False,,
2008020725,8470594,29,G,0.0,64:00,30/33,9/10,0/0,39/43,0.906977,3.0,1.0,0.0,4.0,True,43.0,39.0
2008020725,8464999,32,G,,,,,,,,,,,,False,,
