season,seriesLetter,seriesLogo,neededToWin,length,gameId,gameNumber,gameDate,awayTeamId,awayTeamAbbrev,awayTeamScore,homeTeamId,homeTeamAbbrev,homeTeamScore,gameCenterLink,seriesStatusTopSeedWins,seriesStatusBottomSeedWins,fullCoverageURL,lastPeriodType,roundNumber,seriesLink,bottomSeedId,carousel_bottomSeedWins,topSeedId,carousel_topSeedWins
20242025,d,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030145,5,,1,NJD,4,12,CAR,5,/gamecenter/njd-vs-car/2025/04/29/2024030145,4,1,,OT,1,/schedule/playoff-series/2025/series-d/devils-vs-hurricanes,1,1,12,4
20242025,e,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030151,1,,19,STL,3,52,WPG,5,/gamecenter/stl-vs-wpg/2025/04/19/2024030151,1,0,,REG,1,/schedule/playoff-series/2025/series-e/blues-vs-jets,19,3,52,4
20242025,e,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030152,2,,19,STL,1,52,WPG,2,/gamecenter/stl-vs-wpg/2025/04/21/2024030152,2,0,,REG,1,/schedule/playoff-series/2025/series-e/blues-vs-jets,19,3,52,4
20242025,e,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030153,3,,52,WPG,2,19,STL,7,/gamecenter/wpg-vs-stl/2025/04/24/2024030153,2,1,,REG,1,/schedule/playoff-series/2025/series-e/blues-vs-jets,19,3,52,4
20242025,e,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030154,4,,52,WPG,1,19,STL,5,/gamecenter/wpg-vs-stl/2025/04/27/2024030154,2,2,,REG,1,/schedule/playoff-series/2025/series-e/blues-vs-jets,19,3,52,4
20242025,e,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030155,5,,19,STL,3,52,WPG,5,/gamecenter/stl-vs-wpg/2025/04/30/2024030155,3,2,,REG,1,/schedule/playoff-series/2025/series-e/blues-vs-jets,19,3,52,4
20242025,e,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030156,6,,52,WPG,2,19,STL,5,/gamecenter/wpg-vs-stl/2025/05/02/2024030156,3,3,,REG,1,/schedule/playoff-series/2025/series-e/blues-vs-jets,19,3,52,4
20242025,e,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030157,7,,19,STL,3,52,WPG,4,/gamecenter/stl-vs-wpg/2025/05/04/2024030157,4,3,,OT,1,/schedule/playoff-series/2025/series-e/blues-vs-jets,19,3,52,4
20242025,f,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030161,1,,21,COL,5,25,DAL,1,/gamecenter/col-vs-dal/2025/04/19/2024030161,0,1,,REG,1,/schedule/playoff-series/2025/series-f/avalanche-vs-stars,21,3,25,4
20242025,f,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030162,2,,21,COL,3,25,DAL,4,/gamecenter/col-vs-dal/2025/04/21/2024030162,1,1,,OT,1,/schedule/playoff-series/2025/series-f/avalanche-vs-stars,21,3,25,4
20242025,f,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030163,3,,25,DAL,2,21,COL,1,/gamecenter/dal-vs-col/2025/04/23/2024030163,2,1,,OT,1,/schedule/playoff-series/2025/series-f/avalanche-vs-stars,21,3,25,4
20242025,f,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030164,4,,25,DAL,0,21,COL,4,/gamecenter/dal-vs-col/2025/04/26/2024030164,2,2,,REG,1,/schedule/playoff-series/2025/series-f/avalanche-vs-stars,21,3,25,4
20242025,f,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030165,5,,21,COL,2,25,DAL,6,/gamecenter/col-vs-dal/2025/04/28/2024030165,3,2,,REG,1,/schedule/playoff-series/2025/series-f/avalanche-vs-stars,21,3,25,4
20242025,f,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030166,6,,25,DAL,4,21,COL,7,/gamecenter/dal-vs-col/2025/05/01/2024030166,3,3,,REG,1,/schedule/playoff-series/2025/series-f/avalanche-vs-stars,21,3,25,4
20242025,f,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030167,7,,21,COL,2,25,DAL,4,/gamecenter/col-vs-dal/2025/05/03/2024030167,4,3,,REG,1,/schedule/playoff-series/2025/series-f/avalanche-vs-stars,21,3,25,4
20242025,g,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030171,1,,30,MIN,2,54,VGK,4,/gamecenter/min-vs-vgk/2025/04/20/2024030171,1,0,,REG,1,/schedule/playoff-series/2025/series-g/wild-vs-goldenknights,30,2,54,4
20242025,g,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030172,2,,30,MIN,5,54,VGK,2,/gamecenter/min-vs-vgk/2025/04/22/2024030172,1,1,,REG,1,/schedule/playoff-series/2025/series-g/wild-vs-goldenknights,30,2,54,4
20242025,g,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030173,3,,54,VGK,2,30,MIN,5,/gamecenter/vgk-vs-min/2025/04/24/2024030173,1,2,,REG,1,/schedule/playoff-series/2025/series-g/wild-vs-goldenknights,30,2,54,4
20242025,g,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030174,4,,54,VGK,4,30,MIN,3,/gamecenter/vgk-vs-min/2025/04/26/2024030174,2,2,,OT,1,/schedule/playoff-series/2025/series-g/wild-vs-goldenknights,30,2,54,4
20242025,g,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030175,5,,30,MIN,2,54,VGK,3,/gamecenter/min-vs-vgk/2025/04/29/2024030175,3,2,,OT,1,/schedule/playoff-series/2025/series-g/wild-vs-goldenknights,30,2,54,4
20242025,g,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030176,6,,54,VGK,3,30,MIN,2,/gamecenter/vgk-vs-min/2025/05/01/2024030176,4,2,,REG,1,/schedule/playoff-series/2025/series-g/wild-vs-goldenknights,30,2,54,4
20242025,h,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030181,1,,22,EDM,5,26,LAK,6,/gamecenter/edm-vs-lak/2025/04/21/2024030181,1,0,,REG,1,/schedule/playoff-series/2025/series-h/oilers-vs-kings,22,4,26,2
20242025,h,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030182,2,,22,EDM,2,26,LAK,6,/gamecenter/edm-vs-lak/2025/04/23/2024030182,2,0,,REG,1,/schedule/playoff-series/2025/series-h/oilers-vs-kings,22,4,26,2
20242025,h,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030183,3,,26,LAK,4,22,EDM,7,/gamecenter/lak-vs-edm/2025/04/25/2024030183,2,1,,REG,1,/schedule/playoff-series/2025/series-h/oilers-vs-kings,22,4,26,2
20242025,h,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030184,4,,26,LAK,3,22,EDM,4,/gamecenter/lak-vs-edm/2025/04/27/2024030184,2,2,,OT,1,/schedule/playoff-series/2025/series-h/oilers-vs-kings,22,4,26,2
20242025,h,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030185,5,,22,EDM,3,26,LAK,1,/gamecenter/edm-vs-lak/2025/04/29/2024030185,2,3,,REG,1,/schedule/playoff-series/2025/series-h/oilers-vs-kings,22,4,26,2
20242025,h,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030186,6,,26,LAK,4,22,EDM,6,/gamecenter/lak-vs-edm/2025/05/01/2024030186,2,4,,REG,1,/schedule/playoff-series/2025/series-h/oilers-vs-kings,22,4,26,2
20242025,i,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030211,1,,13,FLA,4,10,TOR,5,/gamecenter/fla-vs-tor/2025/05/05/2024030211,1,0,,REG,2,/schedule/playoff-series/2025/series-i/panthers-vs-mapleleafs,13,3,10,3
20242025,i,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030212,2,,13,FLA,3,10,TOR,4,/gamecenter/fla-vs-tor/2025/05/07/2024030212,2,0,,REG,2,/schedule/playoff-series/2025/series-i/panthers-vs-mapleleafs,13,3,10,3
20242025,i,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030213,3,,10,TOR,4,13,FLA,5,/gamecenter/tor-vs-fla/2025/05/09/2024030213,2,1,,OT,2,/schedule/playoff-series/2025/series-i/panthers-vs-mapleleafs,13,3,10,3
20242025,i,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030214,4,,10,TOR,0,13,FLA,2,/gamecenter/tor-vs-fla/2025/05/11/2024030214,2,2,,REG,2,/schedule/playoff-series/2025/series-i/panthers-vs-mapleleafs,13,3,10,3
20242025,i,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030215,5,,13,FLA,6,10,TOR,1,/gamecenter/fla-vs-tor/2025/05/14/2024030215,2,3,,REG,2,/schedule/playoff-series/2025/series-i/panthers-vs-mapleleafs,13,3,10,3
20242025,i,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030216,6,,10,TOR,2,13,FLA,0,/gamecenter/tor-vs-fla/2025/05/16/2024030216,3,3,,REG,2,/schedule/playoff-series/2025/series-i/panthers-vs-mapleleafs,13,3,10,3
20242025,i,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030217,7,,13,FLA,,10,TOR,,/gamecenter/fla-vs-tor/2025/05/18/2024030217,,,,,2,/schedule/playoff-series/2025/series-i/panthers-vs-mapleleafs,13,3,10,3
20242025,j,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030221,1,,12,CAR,2,15,WSH,1,/gamecenter/car-vs-wsh/2025/05/06/2024030221,0,1,,OT,2,/schedule/playoff-series/2025/series-j/hurricanes-vs-capitals,12,4,15,1
20242025,j,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030222,2,,12,CAR,1,15,WSH,3,/gamecenter/car-vs-wsh/2025/05/08/2024030222,1,1,,REG,2,/schedule/playoff-series/2025/series-j/hurricanes-vs-capitals,12,4,15,1
20242025,j,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030223,3,,15,WSH,0,12,CAR,4,/gamecenter/wsh-vs-car/2025/05/10/2024030223,1,2,,REG,2,/schedule/playoff-series/2025/series-j/hurricanes-vs-capitals,12,4,15,1
20242025,j,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030224,4,,15,WSH,2,12,CAR,5,/gamecenter/wsh-vs-car/2025/05/12/2024030224,1,3,,REG,2,/schedule/playoff-series/2025/series-j/hurricanes-vs-capitals,12,4,15,1
20242025,j,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030225,5,,12,CAR,3,15,WSH,1,/gamecenter/car-vs-wsh/2025/05/15/2024030225,1,4,,REG,2,/schedule/playoff-series/2025/series-j/hurricanes-vs-capitals,12,4,15,1
20242025,k,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030231,1,,25,DAL,3,52,WPG,2,/gamecenter/dal-vs-wpg/2025/05/07/2024030231,0,1,,REG,2,/schedule/playoff-series/2025/series-k/stars-vs-jets,25,4,52,2
20242025,k,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030232,2,,25,DAL,0,52,WPG,4,/gamecenter/dal-vs-wpg/2025/05/09/2024030232,1,1,,REG,2,/schedule/playoff-series/2025/series-k/stars-vs-jets,25,4,52,2
20242025,k,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030233,3,,52,WPG,2,25,DAL,5,/gamecenter/wpg-vs-dal/2025/05/11/2024030233,1,2,,REG,2,/schedule/playoff-series/2025/series-k/stars-vs-jets,25,4,52,2
20242025,k,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030234,4,,52,WPG,1,25,DAL,3,/gamecenter/wpg-vs-dal/2025/05/13/2024030234,1,3,,REG,2,/schedule/playoff-series/2025/series-k/stars-vs-jets,25,4,52,2
20242025,k,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030235,5,,25,DAL,0,52,WPG,4,/gamecenter/dal-vs-wpg/2025/05/15/2024030235,2,3,,REG,2,/schedule/playoff-series/2025/series-k/stars-vs-jets,25,4,52,2
20242025,k,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030236,6,,52,WPG,1,25,DAL,2,/gamecenter/wpg-vs-dal/2025/05/17/2024030236,2,4,,OT,2,/schedule/playoff-series/2025/series-k/stars-vs-jets,25,4,52,2
20242025,l,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030241,1,,22,EDM,4,54,VGK,2,/gamecenter/edm-vs-vgk/2025/05/06/2024030241,0,1,,REG,2,/schedule/playoff-series/2025/series-l/oilers-vs-goldenknights,22,4,54,1
20242025,l,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030242,2,,22,EDM,5,54,VGK,4,/gamecenter/edm-vs-vgk/2025/05/08/2024030242,0,2,,OT,2,/schedule/playoff-series/2025/series-l/oilers-vs-goldenknights,22,4,54,1
20242025,l,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030243,3,,54,VGK,4,22,EDM,3,/gamecenter/vgk-vs-edm/2025/05/10/2024030243,1,2,,REG,2,/schedule/playoff-series/2025/series-l/oilers-vs-goldenknights,22,4,54,1
20242025,l,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030244,4,,54,VGK,0,22,EDM,3,/gamecenter/vgk-vs-edm/2025/05/12/2024030244,1,3,,REG,2,/schedule/playoff-series/2025/series-l/oilers-vs-goldenknights,22,4,54,1
20242025,l,https://assets.nhle.com/logos/playoffs/png/stanley_cup_playoffs_secondary_wordmark_dark.png,4,7,2024030245,5,,22,EDM,1,54,VGK,0,/gamecenter/edm-vs-vgk/2025/05/14/2024030245,1,4,,OT,2,/schedule/playoff-series/2025/series-l/oilers-vs-goldenknights,22,4,54,1
20242025,n,https://assets.nhle.com/logos/playoffs/png/western_conference_final_secondary_wordmark_dark.png,4,7,2024030321,1,,22,EDM,,25,DAL,,/gamecenter/edm-vs-dal/2025/05/21/2024030321,,,,,3,/schedule/playoff-series/2025/series-n/oilers-vs-stars,22,0,25,0
20242025,n,https://assets.nhle.com/logos/playoffs/png/western_conference_final_secondary_wordmark_dark.png,4,7,2024030322,2,,22,EDM,,25,DAL,,/gamecenter/edm-vs-dal/2025/05/23/2024030322,,,,,3,/schedule/playoff-series/2025/series-n/oilers-vs-stars,22,0,25,0
20242025,n,https://assets.nhle.com/logos/playoffs/png/western_conference_final_secondary_wordmark_dark.png,4,7,2024030323,3,,25,DAL,,22,EDM,,/gamecenter/dal-vs-edm/2025/05/25/2024030323,,,,,3,/schedule/playoff-series/2025/series-n/oilers-vs-stars,22,0,25,0
20242025,n,https://assets.nhle.com/logos/playoffs/png/western_conference_final_secondary_wordmark_dark.png,4,7,2024030324,4,,25,DAL,,22,EDM,,/gamecenter/dal-vs-edm/2025/05/27/2024030324,,,,,3,/schedule/playoff-series/2025/series-n/oilers-vs-stars,22,0,25,0
20242025,n,https://assets.nhle.com/logos/playoffs/png/western_conference_final_secondary_wordmark_dark.png,4,7,2024030325,5,,22,EDM,,25,DAL,,/gamecenter/edm-vs-dal/2025/05/29/2024030325,,,,,3,/schedule/playoff-series/2025/series-n/oilers-vs-stars,22,0,25,0
20242025,n,https://assets.nhle.com/logos/playoffs/png/western_conference_final_secondary_wordmark_dark.png,4,7,2024030326,6,,25,DAL,,22,EDM,,/gamecenter/dal-vs-edm/2025/05/31/2024030326,,,,,3,/schedule/playoff-series/2025/series-n/oilers-vs-stars,22,0,25,0
20242025,n,https://assets.nhle.com/logos/playoffs/png/western_conference_final_secondary_wordmark_dark.png,4,7,2024030327,7,,22,EDM,,25,DAL,,/gamecenter/edm-vs-dal/2025/06/02/2024030327,,,,,3,/schedule/playoff-series/2025/series-n/oilers-vs-stars,22,0,25,0
