team_id,team_tricode,season,forwards,defensemen,goalies
32,QUE,19791980,"[8445446, 8445481, 8445666, 8446068, 8446101, 8446104, 8446178, 8446317, 8446827, 8446978, 8447310, 8447865, 8448733, 8449277, 8450467, 8450815, 8451134, 8451432, 8451565, 8451731, 8451720, 8451722, 8451856, 8451897, 8452367]","[8445338, 8446774, 8447666, 8447930, 8448294, 8448600, 8448615, 8448701, 8448745, 8451875]","[8446429, 8447945, 8448891]"
32,QUE,19801981,"[8445169, 8445446, 8446068, 8446101, 8446178, 8446827, 8446978, 8447310, 8447865, 8448117, 8448733, 8450090, 8450815, 8451134, 8451688, 8451689, 8451856, 8452367, 8452368]","[8446077, 8446530, 8447666, 8447930, 8448294, 8448615, 8448701, 8449171, 8449905, 8450378, 8450953, 8451883]","[8445609, 8446429, 8447344, 8450468]"
32,QUE,19811982,"[8445169, 8446101, 8446178, 8446317, 8446981, 8446978, 8447194, 8447310, 8447790, 8448117, 8449498, 8450107, 8450815, 8451432, 8451688, 8451687, 8451689, 8451850, 8451856, 8452367]","[8445583, 8446530, 8447482, 8447930, 8448294, 8448615, 8449171, 8449662, 8449905, 8450378, 8450953, 8451883]","[8445609, 8447066, 8449096, 8450468]"
32,QUE,19821983,"[8445169, 8446101, 8446178, 8446317, 8446551, 8447074, 8447192, 8447310, 8448117, 8449498, 8450107, 8450815, 8451432, 8451580, 8451688, 8451687, 8451689, 8451856, 8451922, 8452367]","[8445583, 8446530, 8446635, 8447482, 8448294, 8448615, 8448695, 8449171, 8449662, 8450378, 8450554, 8450953, 8451314, 8451883, 8452370]","[8445609, 8447066, 8449096]"
32,QUE,19831984,"[8445169, 8445434, 8446178, 8446439, 8447074, 8447192, 8447310, 8448117, 8449119, 8449445, 8450107, 8451141, 8451144, 8451432, 8451688, 8451687, 8451689, 8452367]","[8446437, 8446443, 8448695, 8449171, 8449662, 8450378, 8450554, 8450953, 8451314, 8452156, 8452370]","[8445609, 8446899, 8447303, 8449096]"
32,QUE,19841985,"[8445118, 8445434, 8446178, 8446507, 8447074, 8447192, 8447310, 8447393, 8447985, 8448117, 8448563, 8448763, 8448773, 8449119, 8449445, 8450107, 8451141, 8451144, 8451432, 8451688, 8451687, 8451689, 8452197]","[8445418, 8446437, 8447444, 8448385, 8448827, 8449171, 8449315, 8449662, 8450554, 8450953, 8451314, 8452370]","[8445609, 8447303, 8451308]"
32,QUE,19851986,"[8444944, 8445118, 8445207, 8446178, 8446551, 8447074, 8447192, 8447310, 8448117, 8448563, 8448686, 8448773, 8449101, 8449119, 8450107, 8450218, 8451141, 8451688, 8451689, 8451753]","[8444962, 8445700, 8446372, 8446437, 8446825, 8448385, 8449171, 8449662, 8450359, 8450509, 8450554, 8450953, 8451314, 8451362]","[8447303, 8449096, 8451308]"
32,QUE,19861987,"[8445118, 8446178, 8446363, 8446551, 8447192, 8447310, 8447754, 8447985, 8448117, 8448563, 8448627, 8448655, 8449101, 8449498, 8449589, 8449972, 8450611, 8451141, 8451330, 8451327, 8451688, 8451689, 8451753, 8452687]","[8445700, 8446372, 8446437, 8446825, 8449662, 8450359, 8450509, 8450554, 8450953, 8451314, 8451362]","[8447303, 8449096, 8451308]"
32,QUE,19871988,"[8446178, 8446497, 8446551, 8446935, 8447192, 8447310, 8447684, 8447985, 8448204, 8448567, 8448627, 8448655, 8448686, 8449463, 8449589, 8449799, 8450611, 8451688, 8451689, 8451753]","[8444919, 8445700, 8445920, 8446435, 8446437, 8446825, 8447388, 8449662, 8450359, 8450509, 8450809, 8450953]","[8445693, 8447303, 8451837]"
32,QUE,19881989,"[8445223, 8446178, 8446497, 8446935, 8447192, 8447310, 8447962, 8447985, 8448204, 8448483, 8448655, 8448686, 8449066, 8449463, 8450483, 8451101, 8451330, 8451688, 8451689, 8451753, 8452221]","[8444919, 8445700, 8446435, 8446437, 8446825, 8447436, 8448255, 8448797, 8449171, 8449662, 8450359, 8451570]","[8445693, 8447303, 8449286, 8451837]"
32,QUE,19891990,"[8444898, 8446353, 8446432, 8446935, 8447192, 8447310, 8447985, 8448017, 8448204, 8448394, 8448483, 8448624, 8448689, 8448870, 8449445, 8449463, 8449589, 8449698, 8451014, 8451101, 8451117, 8451297, 8451293, 8451689, 8452221, 8452226]","[8445204, 8445700, 8446062, 8446475, 8446825, 8446873, 8447436, 8447388, 8448255, 8448797, 8449171, 8450348, 8450359, 8450809, 8451570, 8452516]","[8445693, 8446831, 8447291, 8449627, 8449779, 8451859, 8451837]"
32,QUE,19901991,"[8445202, 8445725, 8446353, 8446432, 8446935, 8447192, 8447985, 8448017, 8448204, 8448483, 8448624, 8448674, 8448686, 8448870, 8457185, 8449445, 8449401, 8449463, 8449633, 8449698, 8449895, 8450267, 8450611, 8450650, 8450889, 8451101, 8451117, 8451774, 8452019, 8452159, 8452221, 8452226]","[8444957, 8446062, 8446475, 8446825, 8446873, 8447363, 8456956, 8448797, 8450348, 8451570, 8452209, 8452516]","[8446089, 8446831, 8447291, 8451859, 8451837]"
32,QUE,19911992,"[8445202, 8445253, 8446017, 8455838, 8446935, 8447985, 8456770, 8448394, 8448534, 8448674, 8458617, 8449401, 8449463, 8449633, 8449698, 8449895, 8450200, 8450267, 8450650, 8458534, 8451101, 8451567, 8451774, 8451917, 8452019, 8452159, 8452221]","[8446825, 8446873, 8456283, 8447363, 8458582, 8456852, 8456956, 8448797, 8449136, 8457901, 8451570, 8451840, 8452209, 8452516]","[8446089, 8446831, 8451859, 8451837]"
32,QUE,19921993,"[8455447, 8446017, 8447985, 8448118, 8456770, 8456882, 8448674, 8458617, 8449895, 8450267, 8450817, 8458534, 8451101, 8458031, 8451774, 8452019, 8452569]","[8446494, 8456202, 8446825, 8456283, 8447363, 8448048, 8458582, 8448797, 8451840, 8452516]","[8446089, 8446831, 8447775]"
32,QUE,19931994,"[8445281, 8458538, 8456306, 8447091, 8456770, 8456882, 8448674, 8457069, 8448919, 8449895, 8457533, 8450817, 8458534, 8451101, 8451152, 8459060, 8458031, 8451774, 8451793, 8452019, 8458348, 8452569]","[8445803, 8446177, 8446825, 8456283, 8447363, 8448048, 8456669, 8458582, 8456852, 8448797, 8457312, 8457384, 8458043, 8458373, 8452516]","[8446089, 8446831, 8458075, 8459432]"
32,QUE,19941995,"[8445281, 8446085, 8458538, 8459436, 8458520, 8456647, 8456770, 8456882, 8448674, 8448919, 8449895, 8457533, 8450817, 8458534, 8451101, 8458031, 8452569]","[8446825, 8456283, 8447363, 8458582, 8456852, 8448554, 8458805, 8448770, 8448797, 8457384, 8452516]","[8446831, 8458075, 8459432]"
8,MTL,19171918,"[8445044, 8445071, 8447289, 8447594, 8447761, 8448119, 8448154]","[8445571, 8445744, 8446669, 8447348]",[8450137]
8,MTL,19181919,"[8444956, 8445044, 8445071, 8445496, 8445914, 8447289, 8447594, 8447761, 8448154]","[8445571, 8445744, 8446669]",[8450137]
8,MTL,19191920,"[8444956, 8445071, 8445496, 8445740, 8447289, 8448154, 8449072]","[8445314, 8445571, 8445744, 8447815]",[8450137]
8,MTL,19201921,"[8444956, 8445044, 8445071, 8445496, 8447289, 8447761, 8448154, 8449551]","[8445317, 8445571, 8447907, 8448336]",[8450137]
8,MTL,19211922,"[8445044, 8445071, 8445131, 8445133, 8445496, 8447289, 8447761, 8448154, 8449181]","[8445497, 8445571, 8445744]",[8450137]
8,MTL,19221923,"[8445044, 8445071, 8445131, 8445133, 8445496, 8447110, 8447594, 8448154]","[8445497, 8445744]",[8450137]
8,MTL,19231924,"[8445044, 8445133, 8445136, 8445312, 8445496, 8447110, 8447594, 8447888]","[8445497, 8445744, 8447606]",[8450137]
8,MTL,19241925,"[8445133, 8445496, 8447110, 8447111, 8447272, 8447641, 8447888]","[8445497, 8445744, 8446755, 8447606, 8448336]",[8450137]
8,MTL,19251926,"[8445133, 8445578, 8446897, 8447110, 8447328, 8447465, 8447466, 8447888]","[8445744, 8447371, 8447606, 8447637, 8447795, 8448101, 8448336]","[8450012, 8450099, 8450137]"
8,MTL,19261927,"[8445133, 8445541, 8446514, 8446572, 8446727, 8447110, 8447283, 8447328, 8447466, 8447888, 8448080]","[8446564, 8447371, 8447606, 8447887]",[8449987]
8,MTL,19271928,"[8446514, 8446571, 8446727, 8447110, 8447283, 8447323, 8447328, 8447466, 8447888, 8448098]","[8445262, 8446564, 8447371, 8447606]",[8449987]
8,MTL,19281929,"[8446514, 8446571, 8447110, 8447328, 8447466, 8447884, 8447888, 8448080, 8448098]","[8445262, 8445347, 8446564, 8447371, 8447468, 8447604, 8447606]",[8449987]
8,MTL,19291930,"[8447110, 8447328, 8447466, 8447655, 8447884, 8447888, 8448346, 8449366]","[8445262, 8445347, 8446489, 8447371, 8447604, 8447606]","[8449987, 8450050, 8450153]"
8,MTL,19301931,"[8446553, 8447110, 8447328, 8447466, 8447655, 8447884, 8447888, 8448346, 8449366]","[8445262, 8447371, 8447468, 8447604, 8447606, 8448233]",[8449987]
8,MTL,19311932,"[8444870, 8446553, 8447110, 8447328, 8447466, 8447884, 8447888, 8448346, 8449366]","[8445262, 8447371, 8447468, 8447604, 8447606, 8447908, 8448233]",[8449987]
8,MTL,19321933,"[8444870, 8446553, 8446571, 8446590, 8446652, 8446703, 8446727, 8447110, 8447328, 8447466, 8447691, 8447884, 8447888, 8447969, 8448251]","[8445142, 8445262, 8445347, 8447371, 8447604, 8447606, 8449160]",[8449987]
8,MTL,19331934,"[8446553, 8446600, 8447110, 8447282, 8447328, 8447466, 8447884, 8447888, 8448251, 8448331]","[8445142, 8445262, 8445347, 8447604, 8447606, 8448179]","[8449850, 8449861]"
8,MTL,19341935,"[8445504, 8445824, 8446553, 8446607, 8447052, 8447110, 8447306, 8447328, 8447466, 8447739, 8447777, 8447884, 8448251, 8448331, 8448421, 8448605]","[8445142, 8445347, 8447371, 8447604, 8447606, 8448179, 8448790]",[8449861]
8,MTL,19351936,"[8445057, 8445098, 8445140, 8445141, 8445746, 8445884, 8445953, 8446553, 8446607, 8446753, 8447110, 8447328, 8447466, 8447516, 8447777, 8447864, 8447884, 8448605]","[8445296, 8446502, 8446621, 8447467, 8447468, 8447604, 8447606, 8448233]","[8449858, 8449861]"
8,MTL,19361937,"[8445098, 8445184, 8445884, 8445953, 8446553, 8446753, 8447052, 8447110, 8447466, 8447516, 8447777, 8447864, 8447884, 8447888, 8448605, 8449038]","[8445296, 8446621, 8447560, 8447604]","[8449861, 8449987]"
8,MTL,19371938,"[8444982, 8445098, 8445184, 8445868, 8445884, 8445953, 8446553, 8446753, 8447110, 8447466, 8447516, 8447598, 8447884, 8449038, 8449204, 8449543]","[8445262, 8445296, 8446621, 8447560, 8447604, 8448250]","[8449861, 8449976]"
8,MTL,19381939,"[8445098, 8445184, 8445307, 8445953, 8446553, 8446628, 8446753, 8447516, 8447598, 8447884, 8449038, 8449204, 8449262, 8449266, 8449341, 8449543]","[8445296, 8446182, 8446621, 8447604, 8449071, 8449383]","[8449833, 8449861]"
8,MTL,19391940,"[8445026, 8445098, 8445868, 8445953, 8446553, 8446582, 8446753, 8447516, 8447598, 8447847, 8447884, 8448171, 8448372, 8448784, 8449204, 8449266]","[8445296, 8445926, 8446621, 8447604, 8448250, 8449237, 8449383, 8449666]","[8449833, 8449861, 8450007]"
8,MTL,19401941,"[8444862, 8445059, 8445098, 8445358, 8445868, 8445953, 8446582, 8446627, 8446753, 8447271, 8448061, 8448239, 8448784, 8449086, 8449266]","[8446621, 8447604, 8448179, 8448257, 8449047, 8449666]","[8449823, 8449861, 8449960]"
8,MTL,19411942,"[8445059, 8445098, 8445358, 8445841, 8445868, 8446582, 8446627, 8446659, 8446762, 8446842, 8447271, 8447309, 8447516, 8447889, 8448042, 8448061, 8448239, 8448258, 8448784, 8449086, 8449268]","[8445132, 8446621, 8448179, 8448257]","[8449823, 8449960]"
8,MTL,19421943,"[8445059, 8445098, 8445868, 8445891, 8445950, 8446582, 8446627, 8446762, 8446861, 8447271, 8447309, 8447372, 8447587, 8447772, 8447847, 8448042, 8448258, 8448321, 8448784, 8449056]","[8445132, 8446621, 8446699, 8447273, 8447588, 8447804, 8448145, 8448179]",[8449823]
8,MTL,19431944,"[8445098, 8445320, 8445358, 8446230, 8446582, 8446762, 8447271, 8447309, 8447590, 8448042, 8448321, 8449335, 8449372]","[8445132, 8446699, 8447804]",[8449910]
8,MTL,19441945,"[8445098, 8445358, 8446148, 8446230, 8446573, 8446582, 8446861, 8447058, 8447271, 8447309, 8447587, 8447590, 8447901, 8448042, 8448321, 8448459, 8449263]","[8445132, 8445999, 8446215, 8446699, 8449146]",[8449910]
8,MTL,19451946,"[8445059, 8445098, 8445358, 8446230, 8446861, 8447271, 8447309, 8447532, 8447546, 8447901, 8448042, 8448136, 8448158, 8448262, 8448321, 8449226, 8449390]","[8445132, 8445999, 8446699, 8447804, 8448257]","[8449823, 8449910]"
8,MTL,19461947,"[8444871, 8445059, 8445098, 8445358, 8446230, 8446640, 8447271, 8447309, 8447476, 8447539, 8447546, 8447901, 8448042, 8448086, 8448136, 8448239, 8448262, 8448321]","[8445132, 8445999, 8446699, 8447374, 8448257]",[8449910]
8,MTL,19471948,"[8445098, 8445320, 8445344, 8445349, 8445358, 8445833, 8445967, 8446230, 8446640, 8447271, 8447509, 8447546, 8447901, 8448136, 8448158, 8448239, 8448262, 8448321, 8448333, 8448358]","[8445132, 8446699, 8446728, 8447101, 8447349, 8447374, 8448257]","[8449910, 8450041]"
8,MTL,19481949,"[8445320, 8445349, 8445358, 8445833, 8445944, 8445967, 8446230, 8446640, 8447271, 8447509, 8447546, 8447901, 8448158, 8448262, 8448321, 8448333, 8448358]","[8445132, 8446699, 8446728, 8447349, 8447374, 8447582, 8448257]",[8449910]
8,MTL,19491950,"[8445349, 8445833, 8445872, 8445956, 8445967, 8446230, 8446464, 8446511, 8446640, 8446885, 8447271, 8447544, 8447833, 8447901, 8448158, 8448262, 8448321, 8448333, 8449363]","[8445132, 8446699, 8446728, 8447101, 8447349, 8447374, 8448257]","[8449910, 8450041]"
8,MTL,19501951,"[8445408, 8445257, 8445833, 8445872, 8445883, 8445967, 8446562, 8446579, 8446640, 8446885, 8447129, 8447184, 8447271, 8447544, 8447632, 8447814, 8447833, 8447901, 8448057, 8448158, 8448262, 8448321, 8448350]","[8445132, 8445832, 8445853, 8446699, 8446728, 8447101, 8447349, 8447520, 8447582, 8447597, 8447645, 8448386, 8449142]",[8450041]
8,MTL,19511952,"[8444858, 8445745, 8445833, 8445851, 8446004, 8446511, 8446562, 8446579, 8447271, 8447544, 8447593, 8447620, 8447632, 8447716, 8447833, 8447886, 8447901, 8448057, 8448262, 8448321]","[8445132, 8446728, 8447101, 8447512, 8447520, 8447582, 8447645, 8449142]",[8450041]
8,MTL,19521953,"[8444854, 8444879, 8445408, 8445833, 8445851, 8445883, 8446562, 8446579, 8447271, 8447502, 8447544, 8447632, 8447716, 8447833, 8447886, 8447901, 8448057, 8448262, 8448321, 8449183]","[8445132, 8446728, 8447022, 8447101, 8447582, 8447645, 8448583, 8449142]","[8450041, 8450049, 8450066]"
8,MTL,19531954,"[8445408, 8445257, 8445636, 8445833, 8445851, 8445883, 8446562, 8446579, 8447271, 8447502, 8447544, 8447632, 8447716, 8447833, 8447886, 8447901, 8448057, 8448321, 8449183]","[8445132, 8446728, 8447101, 8447582, 8447645, 8449142]","[8450041, 8450066]"
8,MTL,19541955,"[8445028, 8445408, 8445091, 8445833, 8446562, 8446579, 8447308, 8447361, 8447502, 8447544, 8447620, 8447632, 8447833, 8447886, 8447901, 8448057, 8448321, 8448446, 8448582, 8449223]","[8445132, 8446728, 8447101, 8447582, 8447645, 8447651, 8449142, 8449214]","[8449824, 8449916, 8449995, 8450066]"
8,MTL,19551956,"[8445408, 8445171, 8445833, 8446562, 8446579, 8447361, 8447620, 8447886, 8447901, 8448057, 8448215, 8448320, 8448321]","[8445132, 8445500, 8445886, 8446728, 8447101, 8449142, 8449214, 8449270]","[8450065, 8450066]"
8,MTL,19561957,"[8444858, 8444996, 8445005, 8445408, 8445171, 8445809, 8445833, 8446579, 8446623, 8446918, 8447093, 8447361, 8447620, 8447886, 8448057, 8448213, 8448215, 8448320, 8448321, 8448582, 8449089, 8449554]","[8446728, 8447101, 8447582, 8449142, 8449214, 8449270]","[8450041, 8450066]"
8,MTL,19571958,"[8444858, 8444996, 8445005, 8445408, 8445116, 8445171, 8445348, 8445833, 8446579, 8446623, 8447274, 8447620, 8447744, 8447886, 8447901, 8448057, 8448213, 8448215, 8448320, 8448321, 8449089]","[8445147, 8446728, 8447101, 8447322, 8449142, 8449214, 8449270]","[8449785, 8449840, 8449995, 8450066]"
8,MTL,19581959,"[8444996, 8445408, 8445116, 8446579, 8446623, 8446856, 8447620, 8447744, 8447886, 8447901, 8448213, 8448215, 8448320, 8448321]","[8445835, 8446728, 8447101, 8447322, 8449214, 8449270]","[8449862, 8449995, 8450066, 8450068]"
8,MTL,19591960,"[8444996, 8445408, 8445116, 8446579, 8446623, 8446856, 8446888, 8447620, 8447744, 8447886, 8448213, 8448215, 8448320, 8448321]","[8446324, 8446728, 8447101, 8447322, 8449214, 8451960, 8449270]","[8449995, 8450066]"
8,MTL,19601961,"[8444996, 8445408, 8445116, 8445521, 8446577, 8446579, 8446623, 8446856, 8447620, 8447886, 8448131, 8448213, 8448215, 8448320, 8448464, 8449050, 8449256]","[8446574, 8446728, 8447101, 8447322, 8449214, 8451960, 8449270]","[8449995, 8450066]"
8,MTL,19611962,"[8444996, 8445408, 8445067, 8445116, 8445348, 8446579, 8446623, 8446687, 8446856, 8447620, 8447718, 8447886, 8448215, 8448320, 8448464, 8449256]","[8446343, 8446574, 8447101, 8447580, 8449214, 8451960]",[8450066]
8,MTL,19621963,"[8444996, 8445408, 8445067, 8445166, 8446579, 8446623, 8446856, 8447330, 8447620, 8447717, 8447886, 8448215, 8448320, 8448464, 8449207, 8449256]","[8446343, 8446574, 8447568, 8447101, 8447325, 8449214, 8451960]","[8450020, 8450066, 8452247]"
8,MTL,19631964,"[8444996, 8445007, 8445408, 8445067, 8445137, 8446200, 8446812, 8446579, 8446642, 8446856, 8446858, 8447330, 8448215, 8448320, 8448427, 8448464, 8449256]","[8446574, 8446690, 8447568, 8446717, 8447325, 8448259, 8448356, 8449214, 8451960, 8449367]","[8449995, 8450046, 8450152]"
8,MTL,19641965,"[8444996, 8445007, 8445408, 8445067, 8445137, 8446200, 8445957, 8446812, 8446856, 8447330, 8447718, 8448135, 8448215, 8448320, 8448427, 8448464, 8449256]","[8446574, 8447568, 8446717, 8447325, 8448147, 8448356, 8449214, 8451960, 8449367]","[8449995, 8450152]"
8,MTL,19651966,"[8444996, 8445007, 8445408, 8445067, 8446200, 8445957, 8446812, 8447352, 8447330, 8448215, 8448320, 8448427, 8448464, 8449256]","[8446574, 8447568, 8446717, 8447092, 8447325, 8448194, 8448356, 8449214, 8451960]","[8449995, 8450152]"
8,MTL,19661967,"[8444996, 8445007, 8445408, 8445137, 8446200, 8445957, 8446812, 8447330, 8448135, 8448215, 8448320, 8448427, 8448464, 8449256]","[8446574, 8447568, 8446717, 8447325, 8448194, 8448356, 8451150, 8449214, 8451960, 8452140]","[8449806, 8449995, 8452122, 8450152]"
8,MTL,19671968,"[8444996, 8445408, 8446200, 8445957, 8446812, 8447352, 8447330, 8448756, 8447883, 8448215, 8450736, 8448320, 8448464, 8449256]","[8447568, 8446717, 8447325, 8451150, 8451960, 8452140, 8449367]","[8452122, 8450152]"
8,MTL,19681969,"[8444996, 8445408, 8445072, 8445126, 8445329, 8446200, 8446482, 8445957, 8446812, 8446595, 8446645, 8448756, 8447883, 8448215, 8450736, 8448320, 8448464, 8449256]","[8447568, 8446717, 8446864, 8447325, 8448694, 8451150, 8451960]","[8446720, 8452122, 8452247, 8450152]"
8,MTL,19691970,"[8444996, 8445408, 8445126, 8446044, 8446200, 8446482, 8445957, 8446812, 8446645, 8447988, 8446933, 8448756, 8449062, 8447853, 8450472, 8448215, 8450736, 8448320, 8448353, 8448464, 8449004, 8451856]","[8445834, 8446574, 8447568, 8446717, 8447325, 8448694, 8451150, 8451960]","[8449784, 8452122, 8450152]"
8,MTL,19701971,"[8444996, 8445408, 8446044, 8445505, 8446200, 8446812, 8447988, 8446933, 8447330, 8448735, 8448756, 8449044, 8449062, 8450472, 8450736, 8448320, 8448353, 8448427, 8449004, 8451856]","[8445612, 8447568, 8447325, 8448694, 8449736, 8451150, 8451960]","[8446490, 8449784, 8452122]"
8,MTL,19711972,"[8445089, 8446120, 8446200, 8446552, 8447988, 8448624, 8447330, 8448735, 8448756, 8449044, 8449062, 8450472, 8448320, 8448353, 8451856]","[8445612, 8447568, 8447930, 8447325, 8448694, 8449736, 8448356, 8451150, 8451960]","[8449866, 8446490, 8449784, 8452122]"
8,MTL,19721973,"[8445089, 8446200, 8447042, 8447988, 8448624, 8448644, 8447330, 8448735, 8448756, 8449044, 8449062, 8448320, 8448460, 8451354, 8451856, 8452488]","[8445612, 8447930, 8447325, 8448694, 8449736, 8448356, 8450936, 8451150]","[8446490, 8450468, 8451891]"
8,MTL,19731974,"[8446200, 8446998, 8447042, 8447290, 8448624, 8448644, 8447330, 8448735, 8448756, 8449044, 8449062, 8448320, 8451354, 8452488]","[8445612, 8447325, 8448694, 8448356, 8450936, 8451150, 8452156]","[8448700, 8450468, 8451891, 8452477]"
8,MTL,19741975,"[8444999, 8446200, 8446998, 8447290, 8448624, 8448644, 8447330, 8448735, 8448756, 8449062, 8448320, 8450845, 8448788, 8451354, 8451959, 8452488]","[8444988, 8445612, 8446047, 8448694, 8448356, 8450936, 8451150, 8452156]","[8446490, 8448700]"
8,MTL,19751976,"[8444999, 8446200, 8446998, 8447290, 8448254, 8448624, 8448644, 8448756, 8449062, 8450845, 8448999, 8451354, 8451959, 8452488]","[8444988, 8445612, 8446047, 8448694, 8449933, 8448356, 8450936, 8451150, 8452156]","[8446490, 8448700]"
8,MTL,19761977,"[8446200, 8446998, 8447988, 8448254, 8448624, 8448644, 8448756, 8449062, 8449676, 8450491, 8450845, 8451354, 8451959, 8452488]","[8445612, 8446047, 8446679, 8448694, 8449933, 8448356, 8450936, 8451150, 8452156]","[8446490, 8448700]"
8,MTL,19771978,"[8446200, 8446998, 8447988, 8448075, 8448254, 8448624, 8448644, 8448707, 8448756, 8449062, 8449676, 8450491, 8450845, 8451246, 8451354, 8451959, 8452488]","[8445612, 8446047, 8446679, 8448694, 8448905, 8449933, 8450936, 8451150]","[8446490, 8448700]"
8,MTL,19781979,"[8446147, 8446200, 8446998, 8447988, 8448075, 8448254, 8448624, 8448644, 8448707, 8448756, 8448901, 8449676, 8449795, 8449874, 8450845, 8451354, 8451959]","[8446047, 8446679, 8448651, 8448694, 8448905, 8450936, 8451150]","[8446490, 8448700]"
8,MTL,19791980,"[8444897, 8446535, 8446998, 8447115, 8447988, 8448254, 8448369, 8448624, 8448644, 8448707, 8449535, 8449676, 8449795, 8449883, 8450845, 8451354, 8451959]","[8446047, 8446679, 8447205, 8448651, 8448694, 8448905, 8450936, 8450938, 8451150]","[8447755, 8448700, 8451308]"
8,MTL,19801981,"[8444897, 8446036, 8446998, 8447988, 8448254, 8448369, 8448624, 8448644, 8448707, 8449676, 8449795, 8449883, 8450845, 8451354, 8451959, 8452445]","[8445212, 8446047, 8446679, 8447205, 8448651, 8448694, 8450074, 8450359, 8450936, 8451150]","[8447755, 8448700, 8451308, 8452287]"
8,MTL,19811982,"[8444897, 8445723, 8446998, 8447988, 8448106, 8448254, 8448624, 8448707, 8448713, 8449676, 8449795, 8449883, 8450845, 8451354, 8451959, 8452445]","[8446372, 8446679, 8447205, 8448494, 8448651, 8448694, 8450074, 8450359, 8450936]","[8447755, 8447940, 8451308, 8452287]"
8,MTL,19821983,"[8444897, 8446036, 8446311, 8446998, 8447988, 8448106, 8448369, 8448624, 8449676, 8449795, 8449796, 8449871, 8449883, 8451354, 8451959, 8452281, 8452445]","[8446372, 8447205, 8447402, 8448494, 8448845, 8449797, 8450359, 8450936, 8451010, 8451239]","[8447940, 8451308, 8452287]"
8,MTL,19831984,"[8444897, 8445267, 8446036, 8446029, 8446998, 8448106, 8448624, 8448657, 8448772, 8449495, 8449669, 8449676, 8449795, 8449796, 8449871, 8449883, 8450200, 8451354, 8451476, 8451959, 8451981, 8451992, 8452281, 8452445]","[8444917, 8445936, 8446053, 8446372, 8447088, 8447402, 8447482, 8448494, 8448845, 8449797, 8450359, 8450936, 8451010]","[8447940, 8450311, 8451308, 8452287]"
8,MTL,19841985,"[8445582, 8446036, 8446029, 8446353, 8446869, 8446998, 8448106, 8448624, 8448772, 8449495, 8449676, 8449796, 8449871, 8449883, 8450825, 8451008, 8451058, 8451354, 8451476, 8451874, 8451959, 8451981, 8452281]","[8445936, 8446053, 8447402, 8448568, 8448845, 8449797, 8450936, 8451789]","[8450311, 8451033, 8451595]"
8,MTL,19851986,"[8445582, 8445752, 8446036, 8446167, 8446287, 8446353, 8446998, 8448534, 8448772, 8449095, 8449495, 8449669, 8449796, 8449883, 8450825, 8451008, 8451427, 8451476, 8451959, 8451981, 8452281]","[8445905, 8445936, 8446053, 8447205, 8447402, 8448568, 8448633, 8448845, 8450936, 8451789]","[8450311, 8451033, 8451595]"
8,MTL,19861987,"[8445582, 8446036, 8446167, 8446287, 8446998, 8448534, 8448772, 8449095, 8449495, 8449669, 8449796, 8449883, 8450825, 8451008, 8451427, 8451476, 8451915, 8452281]","[8446053, 8447205, 8447402, 8448568, 8448633, 8448845, 8450936, 8451116, 8451789]","[8447701, 8451033]"
8,MTL,19871988,"[8445582, 8446036, 8446043, 8446167, 8446287, 8446998, 8447033, 8448534, 8448772, 8449495, 8449669, 8449796, 8449883, 8450825, 8451427, 8451476, 8451915, 8452281]","[8446053, 8446852, 8447205, 8447402, 8448633, 8448845, 8450936, 8451116, 8451224, 8451789, 8451938]","[8447701, 8450834, 8451033]"
8,MTL,19881989,"[8445734, 8446036, 8446043, 8446167, 8446208, 8446998, 8447177, 8448415, 8448534, 8448719, 8448772, 8448781, 8449281, 8449495, 8449796, 8450825, 8451427, 8451476, 8451915, 8452281]","[8446053, 8446407, 8446501, 8447402, 8448633, 8448845, 8448824, 8450936, 8451789]","[8446723, 8447701, 8451033]"
8,MTL,19891990,"[8446036, 8446003, 8446026, 8446167, 8446208, 8446009, 8446397, 8446733, 8447177, 8448415, 8448719, 8448772, 8448781, 8449281, 8449495, 8449796, 8450269, 8450825, 8451427, 8451476, 8452281]","[8446053, 8446286, 8446407, 8446501, 8448770, 8448845, 8448824, 8449957, 8451224, 8451789]","[8447701, 8450657, 8451033]"
8,MTL,19901991,"[8445734, 8446036, 8446003, 8446026, 8446167, 8446208, 8446415, 8446733, 8447177, 8448415, 8448775, 8448719, 8448622, 8449495, 8450269, 8450825, 8450890, 8451146, 8451427, 8451988, 8452281]","[8445739, 8446177, 8446286, 8446407, 8446417, 8446501, 8447079, 8456595, 8448770, 8449957, 8451224, 8451789]","[8445438, 8446134, 8450657, 8451033]"
8,MTL,19911992,"[8455564, 8445734, 8446036, 8446167, 8446208, 8456080, 8446415, 8446733, 8447177, 8448415, 8448719, 8448622, 8449495, 8449740, 8449883, 8450890, 8457849, 8451146, 8451427, 8451988, 8458587]","[8445739, 8446177, 8446286, 8446407, 8446501, 8447477, 8456595, 8448770, 8449957, 8451224, 8451789]","[8449547, 8450657, 8451033]"
8,MTL,19921993,"[8455564, 8445417, 8445734, 8446036, 8455801, 8446303, 8456080, 8446415, 8446733, 8448415, 8456848, 8448719, 8448622, 8448754, 8449740, 8458641, 8450890, 8457849, 8451146, 8451427, 8458125]","[8445739, 8455843, 8446286, 8446407, 8446501, 8447477, 8456595, 8449957, 8450642, 8451224]","[8446134, 8450657, 8451033]"
