playerID,seasonAssists,seasonGameTypeId,seasonGamesPlayed,seasonGoals,seasonLeagueAbbrev,seasonPIM,seasonPoints,seasonSeason,seasonTeamName,seasonWins,seasonLosses,seasonGAA,seasonSavePct,seasonOTLosses,seasonShotsAgainst,seasonShutouts,seasonGoalsAgainst,seasonTimeOnIce,seasonTies
8484227,46,2,41,25,NCAA,14,71,20232024,Boston College,,,,,,,,,,
8484227,0,2,5,0,WC,0,0,20232024,USA,,,,,,,,,,
8484227,5,2,7,4,WJC-20,0,9,20232024,USA U20,,,,,,,,,,
8484227,1,2,1,1,International,0,2,20232024,Team USA,,,,,,,,,,
8484227,27,2,74,18,NHL,18,45,20242025,San Jose Sharks,,,,,,,,,,
8484236,3,2,6,2,Brick Invitational,2,5,20142015,Toronto Pro Hockey,,,,,,,,,,
8484236,1,3,1,0,Brick Invitational,0,1,20142015,Toronto Pro Hockey,,,,,,,,,,
8484236,3,2,3,0,HEO U14,2,3,20172018,Eastern Ontario Wild U14 AAA,,,,,,,,,,
8484236,0,3,1,0,HEO U14,0,0,20172018,Eastern Ontario Wild U14 AAA,,,,,,,,,,
8484236,14,2,33,14,GTHL U15,8,28,20192020,Toronto Titans U15 AAA,,,,,,,,,,
8484236,14,2,62,10,OHL,20,24,20212022,Erie Otters,,,,,,,,,,
8484236,3,2,5,0,USA-S16,0,3,20212022,Team White,,,,,,,,,,
8484236,17,2,67,30,OHL,22,47,20222023,Erie Otters,,,,,,,,,,
8484236,4,2,7,2,WJC-18,0,6,20222023,USA U18,,,,,,,,,,
8484236,6,2,8,3,NTDP,2,9,20222023,U.S. National U18 Team,,,,,,,,,,
8484236,2,2,4,1,Hlinka Gretzky Cup,0,3,20222023,USA U18,,,,,,,,,,
8484236,0,2,4,1,USA-S17,0,1,20222023,Team Red,,,,,,,,,,
8484236,23,2,56,29,OHL,25,52,20232024,Erie Otters,,,,,,,,,,
8484236,2,3,6,2,OHL,4,4,20232024,Erie Otters,,,,,,,,,,
8484236,19,2,45,20,OHL,14,39,20242025,Erie Otters,,,,,,,,,,
8484236,0,2,7,2,WJC-20,6,2,20242025,USA U20,,,,,,,,,,
8484241,2,2,6,1,Brick Invitational,0,3,20142015,BC Junior Canucks,,,,,,,,,,
8484241,0,3,1,0,Brick Invitational,0,0,20142015,BC Junior Canucks,,,,,,,,,,
8484241,31,2,30,40,CSSHL U15,6,71,20192020,North Shore Warriors U15 Prep,,,,,,,,,,
8484241,5,3,2,2,CSSHL U15,0,7,20192020,North Shore Warriors U15 Prep,,,,,,,,,,
8484241,8,2,18,5,BCHL,4,13,20202021,Victoria Grizzlies,,,,,,,,,,
8484241,0,2,4,2,WJC-18,0,2,20212022,Canada U18,,,,,,,,,,
8484241,40,2,46,45,BCHL,33,85,20212022,Victoria Grizzlies,,,,,,,,,,
8484241,3,3,5,2,BCHL,10,5,20212022,Victoria Grizzlies,,,,,,,,,,
8484241,23,2,35,11,NCAA,4,34,20222023,Univ. of Connecticut,,,,,,,,,,
8484241,6,2,7,7,WJC-18,6,13,20222023,Canada U18,,,,,,,,,,
8484241,3,2,5,2,Hlinka Gretzky Cup,0,5,20222023,Canada U18,,,,,,,,,,
8484241,12,2,35,16,NCAA,43,28,20232024,Univ. of Connecticut,,,,,,,,,,
8484241,2,2,5,2,WJC-20,0,4,20232024,Canada U20,,,,,,,,,,
8484241,1,2,6,0,NHL,2,1,20242025,Nashville Predators,,,,,,,,,,
8484241,22,2,39,17,NCAA,16,39,20242025,Univ. of Minnesota,,,,,,,,,,
8484242,6,2,6,3,Brick Invitational,0,9,20142015,Saskatchewan Jr. Pats,,,,,,,,,,
8484242,2,3,3,2,Brick Invitational,0,4,20142015,Saskatchewan Jr. Pats,,,,,,,,,,
8484242,24,2,31,35,SAAHL U15,38,59,20172018,Martensville Marauders U15 AA,,,,,,,,,,
8484242,2,3,2,5,SAAHL U15,0,7,20172018,Martensville Marauders U15 AA,,,,,,,,,,
8484242,59,2,31,44,SAAHL U15,22,103,20182019,Martensville Marauders U15 AA,,,,,,,,,,
8484242,15,3,9,13,SAAHL U15,4,28,20182019,Martensville Marauders U15 AA,,,,,,,,,,
8484242,24,2,44,18,SMAAAHL,16,42,20192020,Saskatoon Contacts U18 AAA,,,,,,,,,,
8484242,6,3,6,2,SMAAAHL,2,8,20192020,Saskatoon Contacts U18 AAA,,,,,,,,,,
8484242,11,2,24,7,WHL,4,18,20202021,Moose Jaw Warriors,,,,,,,,,,
8484242,7,2,6,4,SMAAAHL,8,11,20202021,Saskatoon Contacts U18 AAA,,,,,,,,,,
8484242,25,2,63,34,WHL,18,59,20212022,Moose Jaw Warriors,,,,,,,,,,
8484242,4,3,10,3,WHL,8,7,20212022,Moose Jaw Warriors,,,,,,,,,,
8484242,50,2,67,28,WHL,14,78,20222023,Moose Jaw Warriors,,,,,,,,,,
8484242,4,2,5,5,Hlinka Gretzky Cup,0,9,20222023,Canada U18,,,,,,,,,,
8484242,10,3,10,6,WHL,2,16,20222023,Moose Jaw Warriors,,,,,,,,,,
8484242,60,2,57,35,WHL,20,95,20232024,Moose Jaw Warriors,,,,,,,,,,
8484242,3,2,4,3,Memorial Cup,2,6,20232024,Moose Jaw Warriors,,,,,,,,,,
8484242,3,2,5,2,WJC-20,2,5,20232024,Canada U20,,,,,,,,,,
8484242,16,3,20,11,WHL,12,27,20232024,Moose Jaw Warriors,,,,,,,,,,
8484242,19,2,21,11,WHL,4,30,20242025,Moose Jaw Warriors,,,,,,,,,,
8484242,38,2,33,14,WHL,18,52,20242025,Lethbridge Hurricanes,,,,,,,,,,
8484242,3,2,5,0,WJC-20,0,3,20242025,Canada U20,,,,,,,,,,
8484242,6,3,16,8,WHL,2,14,20242025,Lethbridge Hurricanes,,,,,,,,,,
8484243,20,2,36,33,AMBHL,38,53,20172018,PAC Saints U15 AAA,,,,,,,,,,
8484243,1,2,1,0,AMMHL,0,1,20172018,PAC Saints U17 AAA,,,,,,,,,,
8484243,5,3,9,7,AMBHL,0,12,20172018,PAC Saints U15 AAA,,,,,,,,,,
8484243,39,2,29,37,CSSHL U15,16,76,20182019,OHA Edmonton U15 Prep,,,,,,,,,,
8484243,1,3,4,5,CSSHL U15,4,6,20182019,OHA Edmonton U15 Prep,,,,,,,,,,
8484243,0,2,2,0,WHL,0,0,20192020,Prince George Cougars,,,,,,,,,,
8484243,11,2,26,15,AMHL,18,26,20192020,St. Albert Raiders U18 AAA,,,,,,,,,,
8484243,0,2,3,2,AJHL,0,2,20192020,Whitecourt Wolverines,,,,,,,,,,
8484243,6,3,6,5,AMHL,0,11,20192020,St. Albert Raiders U18 AAA,,,,,,,,,,
8484243,3,2,22,9,WHL,4,12,20202021,Prince George Cougars,,,,,,,,,,
8484243,5,2,3,4,AEHL U18,2,9,20202021,St. Albert Raiders U18 AAA,,,,,,,,,,
8484243,27,2,68,30,WHL,32,57,20212022,Prince George Cougars,,,,,,,,,,
8484243,2,3,4,0,WHL,11,2,20212022,Prince George Cougars,,,,,,,,,,
8484243,48,2,68,41,WHL,43,89,20222023,Prince George Cougars,,,,,,,,,,
8484243,4,3,10,3,WHL,7,7,20222023,Prince George Cougars,,,,,,,,,,
8484243,20,2,23,11,WHL,11,31,20232024,Prince George Cougars,,,,,,,,,,
8484243,6,3,15,4,WHL,12,10,20232024,Prince George Cougars,,,,,,,,,,
8484243,34,2,61,37,WHL,44,71,20242025,Prince George Cougars,,,,,,,,,,
8484243,0,2,3,0,AHL,0,0,20242025,Ontario Reign,,,,,,,,,,
8484243,4,3,7,3,WHL,7,7,20242025,Prince George Cougars,,,,,,,,,,
8484248,0,2,2,1,QC Int PW,0,1,20112012,Victory Honda Peewee,,,,,,,,,,
8484248,4,2,18,7,HPHL 16U,16,11,20152016,Honeybaked 16U AAA,,,,,,,,,,
8484248,0,2,1,0,USDP,0,0,20162017,U.S. National U18 Team,,,,,,,,,,
8484248,0,2,2,0,USHL,2,0,20162017,Youngstown Phantoms,,,,,,,,,,
8484248,24,2,31,17,T1EHL 18U,91,41,20162017,Victory Honda 18U AAA,,,,,,,,,,
8484248,3,3,5,2,T1EHL 18U,18,5,20162017,Victory Honda 18U AAA,,,,,,,,,,
8484248,3,2,28,2,USHL,26,5,20172018,Muskegon Lumberjacks,,,,,,,,,,
8484248,0,2,9,0,USHL,8,0,20172018,Youngstown Phantoms,,,,,,,,,,
8484248,0,3,3,0,USHL,2,0,20172018,Muskegon Lumberjacks,,,,,,,,,,
8484248,17,2,53,10,USHL,147,27,20182019,Muskegon Lumberjacks,,,,,,,,,,
8484248,2,3,8,4,USHL,22,6,20182019,Muskegon Lumberjacks,,,,,,,,,,
8484248,5,2,36,2,NCAA,35,7,20192020,Michigan State Univ.,,,,,,,,,,
8484248,1,2,26,4,NCAA,41,5,20202021,Michigan State Univ.,,,,,,,,,,
8484248,6,2,36,2,NCAA,68,8,20212022,Michigan State Univ.,,,,,,,,,,
8484248,0,2,7,0,AHL,15,0,20222023,Wilkes-Barre/Scranton Penguins,,,,,,,,,,
8484248,11,2,37,13,NCAA,92,24,20222023,Michigan State Univ.,,,,,,,,,,
8484248,15,2,63,10,AHL,93,25,20232024,Wilkes-Barre/Scranton Penguins,,,,,,,,,,
8484248,0,3,2,0,AHL,0,0,20232024,Wilkes-Barre/Scranton Penguins,,,,,,,,,,
8484248,4,2,24,1,AHL,76,5,20242025,Rochester Americans,,,,,,,,,,
8484248,1,2,4,0,AHL,2,1,20242025,Wilkes-Barre/Scranton Penguins,,,,,,,,,,
8484248,2,2,8,3,ECHL,4,5,20242025,Wheeling Nailers,,,,,,,,,,
8484253,1,2,4,0,UMHSEHL,4,1,20142015,Team MAP South Hockey,,,,,,,,,,
8484253,8,2,25,3,USHS-MN,14,11,20142015,Hermantown High,,,,,,,,,,
8484253,6,2,5,5,USA-S15,,11,20142015,Team Black,,,,,,,,,,
8484253,3,3,3,0,USHS-MN,2,3,20142015,Hermantown High,,,,,,,,,,
8484253,0,2,5,0,USHL,0,0,20152016,Sioux City Musketeers,,,,,,,,,,
8484253,25,2,24,20,USHS-MN,26,45,20152016,Hermantown High,,,,,,,,,,
8484253,7,2,20,10,UMHSEHL,18,17,20152016,Team The Base,,,,,,,,,,
8484253,2,2,5,2,USA-S16,4,4,20152016,Team Forest,,,,,,,,,,
8484253,0,2,3,0,MNHP-16,,0,20152016,B16 - White (Final 54),,,,,,,,,,
8484253,5,3,3,3,USHS-MN,2,8,20152016,Hermantown High,,,,,,,,,,
8484253,1,3,3,3,UMHSEHL,2,4,20152016,Team The Base,,,,,,,,,,
8484253,36,2,25,27,USHS-MN,36,63,20162017,Hermantown High,,,,,,,,,,
8484253,7,2,20,12,UMHSEHL,28,19,20162017,Team The Base,,,,,,,,,,
8484253,0,2,5,0,USHL,2,0,20162017,Central Illinois Flying Aces,,,,,,,,,,
8484253,2,2,5,2,USA-S17,,4,20162017,Team Red,,,,,,,,,,
8484253,1,2,3,2,MNHP-17,,3,20162017,B17 - Blue (Final 54),,,,,,,,,,
8484253,4,3,3,4,USHS-MN,0,8,20162017,Hermantown High,,,,,,,,,,
8484253,2,3,3,2,UMHSEHL,4,4,20162017,Team The Base,,,,,,,,,,
8484253,13,2,55,8,BCHL,38,21,20172018,Penticton Vees,,,,,,,,,,
8484253,0,3,7,0,BCHL,2,0,20172018,Penticton Vees,,,,,,,,,,
8484253,20,2,51,31,BCHL,24,51,20182019,Penticton Vees,,,,,,,,,,
8484253,3,3,6,1,BCHL,2,4,20182019,Penticton Vees,,,,,,,,,,
8484253,3,2,22,1,NCAA,4,4,20192020,Minnesota State Univ. (Mankato),,,,,,,,,,
8484253,2,2,27,7,NCAA,28,9,20202021,Minnesota State Univ. (Mankato),,,,,,,,,,
8484253,13,2,41,21,NCAA,28,34,20212022,Minnesota State Univ. (Mankato),,,,,,,,,,
8484253,0,2,4,1,AHL,0,1,20222023,Colorado Eagles,,,,,,,,,,
8484253,15,2,38,14,NCAA,33,29,20222023,Minnesota State Univ. (Mankato),,,,,,,,,,
8484253,0,3,1,0,AHL,0,0,20222023,Colorado Eagles,,,,,,,,,,
8484253,3,2,7,3,ECHL,2,6,20232024,Utah Grizzlies,,,,,,,,,,
8484253,3,2,37,6,AHL,18,9,20232024,Colorado Eagles,,,,,,,,,,
8484253,0,3,1,0,AHL,0,0,20232024,Colorado Eagles,,,,,,,,,,
8484253,8,2,50,7,AHL,14,15,20242025,Iowa Wild,,,,,,,,,,
8484253,3,2,3,0,ECHL,0,3,20242025,Iowa Heartlanders,,,,,,,,,,
8484254,40,2,60,19,U15 AAA,43,59,20132014,Calgary Edge School U15 Prep,,,,,,,,,,
8484254,0,2,4,0,CSSHL U18,0,0,20142015,Calgary Edge School U18 Prep,,,,,,,,,,
8484254,15,2,30,12,CSSHL U16,48,27,20142015,Calgary Edge School U16 Prep,,,,,,,,,,
8484254,0,3,3,1,CSSHL U16,4,1,20142015,Calgary Edge School U16 Prep,,,,,,,,,,
8484254,6,2,18,5,MPHL,14,11,20152016,Calgary Edge School U18 Prep,,,,,,,,,,
8484254,15,2,31,12,CSSHL U18,56,27,20152016,Calgary Edge School U18 Prep,,,,,,,,,,
8484254,2,3,3,1,MPHL,2,3,20152016,Calgary Edge School U18 Prep,,,,,,,,,,
8484254,2,3,4,0,CSSHL U18,8,2,20152016,Calgary Edge School U18 Prep,,,,,,,,,,
8484254,8,2,44,2,BCHL,18,10,20162017,Salmon Arm Silverbacks,,,,,,,,,,
8484254,27,2,55,5,BCHL,24,32,20172018,Salmon Arm Silverbacks,,,,,,,,,,
8484254,0,3,4,0,BCHL,4,0,20172018,Salmon Arm Silverbacks,,,,,,,,,,
8484254,25,2,52,4,BCHL,17,29,20182019,Salmon Arm Silverbacks,,,,,,,,,,
8484254,4,3,5,0,BCHL,0,4,20182019,Salmon Arm Silverbacks,,,,,,,,,,
8484254,42,2,57,9,BCHL,18,51,20192020,Salmon Arm Silverbacks,,,,,,,,,,
8484254,3,3,4,0,BCHL,0,3,20192020,Salmon Arm Silverbacks,,,,,,,,,,
8484254,14,2,28,1,NCAA,14,15,20202021,Minnesota State Univ. (Mankato),,,,,,,,,,
8484254,24,2,38,2,NCAA,8,26,20212022,Minnesota State Univ. (Mankato),,,,,,,,,,
8484254,3,2,7,0,NHL,4,3,20222023,Vancouver Canucks,,,,,,,,,,
8484254,23,2,38,4,NCAA,18,27,20222023,Minnesota State Univ. (Mankato),,,,,,,,,,
8484254,0,2,3,0,NHL,0,0,20232024,Vancouver Canucks,,,,,,,,,,
8484254,2,2,33,0,AHL,6,2,20232024,Abbotsford Canucks,,,,,,,,,,
8484254,1,3,6,1,AHL,12,2,20232024,Abbotsford Canucks,,,,,,,,,,
8484254,8,2,34,4,AHL,29,12,20242025,Abbotsford Canucks,,,,,,,,,,
8484254,4,3,16,1,AHL,2,5,20242025,Abbotsford Canucks,,,,,,,,,,
8484255,0,2,4,0,QC Int PW,0,0,20112012,Detroit Little Caesars,,,,,,,,,,
8484255,5,2,19,8,HPHL 13U,20,13,20122013,Honeybaked 13U AAA,,,,,,,,,,
8484255,8,2,16,5,HPHL 14U,0,13,20132014,Honeybaked 14U AAA,,,,,,,,,,
8484255,5,2,26,13,HPHL 16U,4,18,20142015,Compuware 16U AAA,,,,,,,,,,
8484255,13,2,31,21,T1EHL 16U,18,34,20152016,Victory Honda 16U AAA,,,,,,,,,,
8484255,3,2,5,2,USA-S16,0,5,20152016,Team Kelly,,,,,,,,,,
8484255,0,3,4,0,T1EHL 16U,0,0,20152016,Victory Honda 16U AAA,,,,,,,,,,
8484255,5,2,60,8,USHL,12,13,20162017,Cedar Rapids RoughRiders,,,,,,,,,,
8484255,0,2,5,2,USA-S17,,2,20162017,Team Columbia,,,,,,,,,,
8484255,9,2,38,12,USHL,12,21,20172018,Cedar Rapids RoughRiders,,,,,,,,,,
8484255,20,2,59,30,USHL,37,50,20182019,Cedar Rapids RoughRiders,,,,,,,,,,
8484255,4,3,6,5,USHL,4,9,20182019,Cedar Rapids RoughRiders,,,,,,,,,,
8484255,2,2,31,7,NCAA,8,9,20192020,Western Michigan Univ.,,,,,,,,,,
8484255,7,2,23,7,NCAA,4,14,20202021,Western Michigan Univ.,,,,,,,,,,
8484255,10,2,39,16,NCAA,4,26,20212022,Western Michigan Univ.,,,,,,,,,,
8484255,1,2,7,0,AHL,2,1,20222023,Colorado Eagles,,,,,,,,,,
8484255,17,2,39,30,NCAA,13,47,20222023,Western Michigan Univ.,,,,,,,,,,
8484255,0,3,4,0,AHL,2,0,20222023,Colorado Eagles,,,,,,,,,,
8484255,0,2,7,1,NHL,2,1,20232024,Colorado Avalanche,,,,,,,,,,
8484255,6,2,42,4,AHL,21,10,20232024,Colorado Eagles,,,,,,,,,,
8484255,0,3,2,0,AHL,0,0,20232024,Colorado Eagles,,,,,,,,,,
8484255,0,2,2,0,NHL,0,0,20242025,Colorado Avalanche,,,,,,,,,,
8484255,8,2,39,11,AHL,11,19,20242025,Colorado Eagles,,,,,,,,,,
8484255,0,3,7,1,AHL,0,1,20242025,Colorado Eagles,,,,,,,,,,
8484256,2,2,3,0,KIJHL,2,2,20142015,Creston Valley Thunder Cats,,,,,,,,,,
8484256,6,2,40,4,KIJHL,50,10,20152016,Creston Valley Thunder Cats,,,,,,,,,,
8484256,2,3,8,0,KIJHL,4,2,20152016,Creston Valley Thunder Cats,,,,,,,,,,
8484256,0,2,2,0,BCHL,0,0,20162017,Merritt Centennials,,,,,,,,,,
8484256,16,2,20,2,KIJHL,46,18,20162017,Creston Valley Thunder Cats,,,,,,,,,,
8484256,4,2,22,0,BCHL,21,4,20162017,Langley Rivermen,,,,,,,,,,
8484256,0,3,6,0,BCHL,6,0,20162017,Langley Rivermen,,,,,,,,,,
8484256,12,2,53,1,BCHL,85,13,20172018,Langley Rivermen,,,,,,,,,,
8484256,1,3,6,0,BCHL,4,1,20172018,Langley Rivermen,,,,,,,,,,
8484256,28,2,56,10,BCHL,40,38,20182019,Langley Rivermen,,,,,,,,,,
8484256,1,3,7,1,BCHL,8,2,20182019,Langley Rivermen,,,,,,,,,,
8484256,38,2,52,11,BCHL,72,49,20192020,Langley Rivermen,,,,,,,,,,
8484256,4,3,4,0,BCHL,8,4,20192020,Langley Rivermen,,,,,,,,,,
8484256,10,2,28,4,NCAA,16,14,20202021,Minnesota State Univ. (Mankato),,,,,,,,,,
8484256,22,2,44,9,NCAA,32,31,20212022,Minnesota State Univ. (Mankato),,,,,,,,,,
8484256,1,2,5,0,NHL,2,1,20222023,Nashville Predators,,,,,,,,,,
8484256,27,2,39,8,NCAA,30,35,20222023,Minnesota State Univ. (Mankato),,,,,,,,,,
8484256,15,2,68,2,AHL,43,17,20232024,Milwaukee Admirals,,,,,,,,,,
8484256,1,3,2,0,AHL,0,1,20232024,Milwaukee Admirals,,,,,,,,,,
8484256,9,2,59,7,AHL,37,16,20242025,Milwaukee Admirals,,,,,,,,,,
8484256,2,3,6,0,AHL,5,2,20242025,Milwaukee Admirals,,,,,,,,,,
8484257,11,2,25,7,USHS-MN,2,18,20142015,Grand Rapids High,,,,,,,,,,
8484257,0,3,2,0,USHS-MN,0,0,20142015,Grand Rapids High,,,,,,,,,,
8484257,16,2,24,15,USHS-MN,23,31,20152016,Grand Rapids High,,,,,,,,,,
8484257,1,2,9,2,UMHSEHL,0,3,20152016,Team TDS Transportation,,,,,,,,,,
8484257,1,2,10,0,UMHSEHL,0,1,20152016,Team The Base,,,,,,,,,,
8484257,4,3,6,3,USHS-MN,2,7,20152016,Grand Rapids High,,,,,,,,,,
8484257,9,2,23,4,USHL,8,13,20162017,Sioux City Musketeers,,,,,,,,,,
8484257,35,2,25,21,USHS-MN,10,56,20162017,Grand Rapids High,,,,,,,,,,
8484257,0,2,3,1,USHS-MN,2,1,20162017,Sections 4&5 Seniors,,,,,,,,,,
8484257,4,3,13,1,USHL,2,5,20162017,Sioux City Musketeers,,,,,,,,,,
8484257,10,3,6,3,USHS-MN,6,13,20162017,Grand Rapids High,,,,,,,,,,
8484257,12,2,60,24,USHL,22,36,20172018,Sioux City Musketeers,,,,,,,,,,
8484257,3,2,31,4,NCAA,8,7,20182019,St. Cloud State Univ.,,,,,,,,,,
8484257,11,2,31,7,NCAA,12,18,20192020,St. Cloud State Univ.,,,,,,,,,,
8484257,7,2,31,3,NCAA,14,10,20202021,St. Cloud State Univ.,,,,,,,,,,
8484257,9,2,37,10,NCAA,6,19,20212022,St. Cloud State Univ.,,,,,,,,,,
8484257,12,2,41,5,NCAA,18,17,20222023,St. Cloud State Univ.,,,,,,,,,,
8484257,1,2,2,0,AHL,0,1,20222023,Tucson Roadrunners,,,,,,,,,,
8484257,18,2,63,23,ECHL,26,41,20232024,Atlanta Gladiators,,,,,,,,,,
8484257,0,2,3,0,AHL,0,0,20232024,Tucson Roadrunners,,,,,,,,,,
8484257,0,2,2,0,AHL,0,0,20242025,Hershey Bears,,,,,,,,,,
8484257,32,2,69,21,ECHL,14,53,20242025,South Carolina Stingrays,,,,,,,,,,
8484257,3,3,7,0,ECHL,4,3,20242025,South Carolina Stingrays,,,,,,,,,,
8484258,0,2,24,0,USHS-MN,14,0,20142015,Lakeville South High,,,,,,,,,,
8484258,2,3,2,0,USHS-MN,0,2,20142015,Lakeville South High,,,,,,,,,,
8484258,18,2,25,4,USHS-MN,8,22,20152016,Lakeville South High,,,,,,,,,,
8484258,0,3,2,0,USHS-MN,2,0,20152016,Lakeville South High,,,,,,,,,,
8484258,3,2,20,0,UMHSEHL,10,3,20162017,Team MAP South Hockey,,,,,,,,,,
8484258,22,2,24,5,USHS-MN,16,27,20162017,Lakeville South High,,,,,,,,,,
8484258,0,3,2,0,UMHSEHL,0,0,20162017,Team MAP South Hockey,,,,,,,,,,
8484258,2,3,3,1,USHS-MN,0,3,20162017,Lakeville South High,,,,,,,,,,
8484258,1,2,19,2,USHL,4,3,20172018,Cedar Rapids RoughRiders,,,,,,,,,,
8484258,9,2,28,1,NAHL,8,10,20172018,Bismarck Bobcats,,,,,,,,,,
8484258,31,2,59,14,NAHL,24,45,20182019,Bismarck Bobcats,,,,,,,,,,
8484258,0,3,3,0,NAHL,2,0,20182019,Bismarck Bobcats,,,,,,,,,,
8484258,12,2,25,4,NCAA,12,16,20192020,Cornell Univ.,,,,,,,,,,
8484258,18,2,32,5,NCAA,26,23,20212022,Cornell Univ.,,,,,,,,,,
8484258,2,2,7,3,AHL,0,5,20222023,Colorado Eagles,,,,,,,,,,
8484258,18,2,34,8,NCAA,29,26,20222023,Cornell Univ.,,,,,,,,,,
8484258,5,3,7,0,AHL,2,5,20222023,Colorado Eagles,,,,,,,,,,
8484258,7,2,23,3,NHL,6,10,20232024,Colorado Avalanche,,,,,,,,,,
8484258,22,2,46,5,AHL,20,27,20232024,Colorado Eagles,,,,,,,,,,
8484258,2,3,3,0,AHL,0,2,20232024,Colorado Eagles,,,,,,,,,,
8484258,10,2,76,5,NHL,16,15,20242025,Colorado Avalanche,,,,,,,,,,
8484258,1,3,5,0,NHL,4,1,20242025,Colorado Avalanche,,,,,,,,,,
8484259,2,2,8,0,ODM,1,2,20132014,Hlavni mesto Praha U15,,,,,,,,,,
8484259,14,2,27,7,Czechia U18,26,21,20162017,HC Sparta Praha U18,,,,,,,,,,
8484259,0,2,5,3,WHC-17,2,3,20162017,Czechia U17,,,,,,,,,,
8484259,5,2,13,7,T1EHL 16U,4,12,20162017,Oakmoor Academy Patriots 16U AAA,,,,,,,,,,
8484259,1,2,6,3,16U AAA,2,4,20162017,Oakmoor Academy Patriots 16U AAA,,,,,,,,,,
8484259,0,3,4,1,T1EHL 16U,2,1,20162017,Oakmoor Academy Patriots 16U AAA,,,,,,,,,,
8484259,10,2,48,8,NAHL,68,18,20172018,Minot Minotauros,,,,,,,,,,
8484259,0,2,5,0,Ivan Hlinka Memorial,2,0,20172018,Czechia U18,,,,,,,,,,
8484259,4,3,12,2,NAHL,16,6,20172018,Minot Minotauros,,,,,,,,,,
8484259,9,2,58,4,USHL,71,13,20182019,Fargo Force,,,,,,,,,,
8484259,0,3,2,2,USHL,2,2,20182019,Fargo Force,,,,,,,,,,
8484259,9,2,40,11,USHL,51,20,20192020,Fargo Force,,,,,,,,,,
8484259,0,2,5,0,WJC-20,6,0,20192020,Czechia U20,,,,,,,,,,
8484259,4,2,11,0,NCAA,8,4,20202021,Minnesota State Univ. (Mankato),,,,,,,,,,
8484259,10,2,44,12,NCAA,24,22,20212022,Minnesota State Univ. (Mankato),,,,,,,,,,
8484259,0,2,2,0,AHL,0,0,20222023,Colorado Eagles,,,,,,,,,,
8484259,9,2,39,6,NCAA,34,15,20222023,Minnesota State Univ. (Mankato),,,,,,,,,,
8484259,2,3,4,0,AHL,0,2,20222023,Colorado Eagles,,,,,,,,,,
8484259,0,2,2,0,NHL,2,0,20232024,Colorado Avalanche,,,,,,,,,,
8484259,4,2,61,6,AHL,37,10,20232024,Colorado Eagles,,,,,,,,,,
8484259,0,3,2,0,AHL,0,0,20232024,Colorado Eagles,,,,,,,,,,
8484259,10,2,43,8,AHL,49,18,20242025,Milwaukee Admirals,,,,,,,,,,
8484259,2,2,14,0,AHL,16,2,20242025,Colorado Eagles,,,,,,,,,,
8484259,0,3,2,0,AHL,0,0,20242025,Milwaukee Admirals,,,,,,,,,,
8484262,3,2,18,0,HPHL 13U,14,3,20122013,Honeybaked 13U AAA,,,,,,,,,,
8484262,7,2,17,0,HPHL 14U,8,7,20132014,Honeybaked 14U AAA,,,,,,,,,,
8484262,8,2,23,0,HPHL 16U,6,8,20152016,Honeybaked 16U AAA,,,,,,,,,,
8484262,4,2,38,2,USHL,33,6,20162017,Muskegon Lumberjacks,,,,,,,,,,
8484262,1,2,5,0,USA-S17,,1,20162017,Team Columbia,,,,,,,,,,
8484262,0,3,4,0,USHL,0,0,20162017,Muskegon Lumberjacks,,,,,,,,,,
8484262,0,2,3,0,USHL,0,0,20172018,Muskegon Lumberjacks,,,,,,,,,,
8484262,10,2,53,4,USHL,84,14,20172018,Omaha Lancers,,,,,,,,,,
8484262,0,3,4,0,USHL,2,0,20172018,Omaha Lancers,,,,,,,,,,
8484262,26,2,58,3,USHL,53,29,20182019,Omaha Lancers,,,,,,,,,,
8484262,0,2,6,0,WJAC-19,2,0,20182019,USA U19,,,,,,,,,,
8484262,10,2,29,2,NCAA,29,12,20192020,Cornell Univ.,,,,,,,,,,
8484262,13,2,32,3,NCAA,40,16,20212022,Cornell Univ.,,,,,,,,,,
8484262,0,2,6,0,AHL,7,0,20222023,Bridgeport Islanders,,,,,,,,,,
8484262,13,2,34,6,NCAA,20,19,20222023,Cornell Univ.,,,,,,,,,,
8484262,3,2,34,1,AHL,36,4,20232024,Bridgeport Islanders,,,,,,,,,,
8484262,9,2,65,4,AHL,101,13,20242025,Bridgeport Islanders,,,,,,,,,,
8484268,,2,28,,U17-Elit,,,20152016,Gottéron U17,15,9,2.51,,3,,2,70,1672:29,
8484268,,3,5,,U17-Elit,,,20152016,Gottéron U17,1,2,3.15,,2,,0,17,324:02,
8484268,,2,1,,WJC-18,,,20162017,Belarus U18,0,1,37.5,0.6,,5,0,2,3:12,
8484268,,2,4,,Belarus Vysshaya,,,20162017,Team Belarus U18,,,4.22,,,,,,,
8484268,,2,21,,Belarus Vysshaya,,,20162017,Team Belarus U17,,,3.83,,,,,,,
8484268,,2,4,,WJC-18,,,20172018,Belarus U18,1,2,5.3,0.853,,109,0,16,180:59,
8484268,,2,21,,Belarus Vysshaya,,,20172018,Team Belarus U18,,,2.06,,,,,,,
8484268,,2,10,,Belarus,,,20172018,Team Belarus U20,3,4,2.87,0.91,,256,0,23,480:35,
8484268,,3,1,,Belarus Vysshaya,,,20172018,Team Belarus U18,,,7.7,,,,,,,
