seasonID,playerID,seasonType,statCategory,statValue
19661967,8449995,2,goalsAgainstAverage,2.569718
19661967,8449979,2,goalsAgainstAverage,2.6105
19661967,8449835,2,goalsAgainstAverage,2.648172
19661967,8450111,3,wins,6.0
19661967,8452122,3,wins,6.0
19661967,8449835,3,wins,2.0
19661967,8449866,3,wins,1.0
19661967,8449988,3,wins,1.0
19661967,8449835,3,shutouts,1.0
19661967,8449835,3,savePctg,0.956522
19661967,8450152,3,savePctg,0.955556
19661967,8450111,3,savePctg,0.931319
19661967,8452122,3,savePctg,0.925676
19661967,8449988,3,savePctg,0.92233
19661967,8450152,3,goalsAgainstAverage,1.502504
19661967,8449835,3,goalsAgainstAverage,1.634432
19661967,8452122,3,goalsAgainstAverage,2.381024
19661967,8450111,3,goalsAgainstAverage,2.663668
19661967,8449988,3,goalsAgainstAverage,2.737122
19671968,8449979,2,wins,36.0
19671968,8450020,2,wins,22.0
19671968,8449866,2,wins,21.0
19671968,8449853,2,wins,21.0
19671968,8450110,2,wins,21.0
19671968,8449979,2,shutouts,8.0
19671968,8450152,2,shutouts,6.0
19671968,8450020,2,shutouts,6.0
19671968,8449825,2,shutouts,6.0
19671968,8449959,2,shutouts,5.0
19671968,8449959,2,savePctg,0.934312
19671968,8449835,2,savePctg,0.934118
19671968,8446794,2,savePctg,0.931063
19671968,8450178,2,savePctg,0.92554
19671968,8450152,2,savePctg,0.922092
19671968,8450152,2,goalsAgainstAverage,1.981094
19671968,8449835,2,goalsAgainstAverage,2.260326
19671968,8446794,2,goalsAgainstAverage,2.273211
19671968,8449959,2,goalsAgainstAverage,2.324804
19671968,8449979,2,goalsAgainstAverage,2.441092
19671968,8450152,3,wins,11.0
19671968,8449988,3,wins,8.0
19671968,8450020,3,wins,7.0
19671968,8449866,3,wins,5.0
19671968,8449979,3,wins,2.0
19671968,8450111,3,shutouts,1.0
19671968,8450152,3,shutouts,1.0
19671968,8449988,3,shutouts,1.0
19671968,8450178,3,savePctg,0.962791
19671968,8450152,3,savePctg,0.93
19671968,8450020,3,savePctg,0.917722
19671968,8449988,3,savePctg,0.915888
19671968,8449866,3,savePctg,0.911227
19671968,8450178,3,goalsAgainstAverage,1.357658
19671968,8450152,3,goalsAgainstAverage,1.875558
19671968,8449988,3,goalsAgainstAverage,2.436383
19671968,8450020,3,goalsAgainstAverage,2.619354
19671968,8449979,3,goalsAgainstAverage,3.018868
19681969,8449979,2,wins,38.0
19681969,8449959,2,wins,28.0
19681969,8449853,2,wins,27.0
19681969,8452122,2,wins,22.0
19681969,8451528,2,wins,21.0
19681969,8449988,2,shutouts,8.0
19681969,8449979,2,shutouts,7.0
19681969,8450152,2,shutouts,5.0
19681969,8450066,2,shutouts,5.0
19681969,8449915,2,shutouts,4.0
19681969,8450066,2,savePctg,0.940324
19681969,8449988,2,savePctg,0.928391
19681969,8450178,2,savePctg,0.924838
19681969,8450152,2,savePctg,0.9202
19681969,8449915,2,savePctg,0.914751
19681969,8450066,2,goalsAgainstAverage,1.964284
19681969,8449988,2,goalsAgainstAverage,2.169628
19681969,8450152,2,goalsAgainstAverage,2.256213
19681969,8449915,2,goalsAgainstAverage,2.545342
19681969,8449979,2,goalsAgainstAverage,2.555283
19681969,8450066,3,wins,8.0
19681969,8452122,3,wins,7.0
19681969,8449853,3,wins,6.0
19681969,8450152,3,wins,5.0
19681969,8449868,3,wins,3.0
19681969,8449853,3,shutouts,3.0
19681969,8450066,3,shutouts,3.0
19681969,8452122,3,shutouts,1.0
19681969,8452122,3,savePctg,0.953307
19681969,8450066,3,savePctg,0.94964
19681969,8449853,3,savePctg,0.94702
19681969,8449988,3,savePctg,0.930556
19681969,8450152,3,savePctg,0.919075
19681969,8452122,3,goalsAgainstAverage,1.420118
19681969,8450066,3,goalsAgainstAverage,1.425904
19681969,8449853,3,goalsAgainstAverage,1.681065
19681969,8450152,3,goalsAgainstAverage,2.271805
19681969,8449988,3,goalsAgainstAverage,2.320784
19691970,8446720,2,wins,38.0
19691970,8449979,2,wins,35.0
19691970,8452122,2,wins,31.0
19691970,8449915,2,wins,24.0
19691970,8449853,2,wins,24.0
19691970,8446720,2,shutouts,15.0
19691970,8449979,2,shutouts,6.0
19691970,8450066,2,shutouts,5.0
19691970,8449959,2,shutouts,5.0
19691970,8452247,2,shutouts,4.0
19691970,8446720,2,savePctg,0.93183
19691970,8452247,2,savePctg,0.929526
19691970,8450178,2,savePctg,0.920797
19691970,8449859,2,savePctg,0.919807
19691970,8449853,2,savePctg,0.919222
19691970,8452247,2,goalsAgainstAverage,2.109645
19691970,8446720,2,goalsAgainstAverage,2.170463
19691970,8450066,2,goalsAgainstAverage,2.187517
19691970,8449979,2,goalsAgainstAverage,2.362034
19691970,8449915,2,goalsAgainstAverage,2.596805
19691970,8449853,3,wins,12.0
19691970,8449825,3,wins,5.0
19691970,8446720,3,wins,4.0
19691970,8449988,3,wins,4.0
19691970,8450066,3,wins,4.0
19691970,8450020,3,shutouts,1.0
19691970,8450066,3,shutouts,1.0
19691970,8450020,3,savePctg,0.940594
19691970,8450066,3,savePctg,0.936
19691970,8449853,3,savePctg,0.92487
19691970,8449825,3,savePctg,0.924242
19691970,8449915,3,savePctg,0.909091
19691970,8450066,3,goalsAgainstAverage,1.487834
19691970,8450020,3,goalsAgainstAverage,2.0
19691970,8449825,3,goalsAgainstAverage,2.100513
19691970,8449853,3,goalsAgainstAverage,2.231389
19691970,8449988,3,goalsAgainstAverage,2.995246
19701971,8446720,2,wins,35.0
19701971,8450005,2,wins,30.0
19701971,8449979,2,wins,27.0
19701971,8449853,2,wins,27.0
19701971,8450066,2,wins,24.0
19701971,8449979,2,shutouts,8.0
19701971,8446720,2,shutouts,6.0
19701971,8450020,2,shutouts,5.0
19701971,8450138,2,shutouts,4.0
19701971,8450005,2,shutouts,4.0
19701971,8450066,2,savePctg,0.943716
19701971,8449979,2,savePctg,0.921811
19701971,8450152,2,savePctg,0.920168
19701971,8450138,2,savePctg,0.919255
19701971,8446720,2,savePctg,0.918919
19701971,8450066,2,goalsAgainstAverage,1.885439
19701971,8449979,2,goalsAgainstAverage,2.160878
19701971,8446720,2,goalsAgainstAverage,2.27479
19701971,8450138,2,goalsAgainstAverage,2.29823
19701971,8449988,2,goalsAgainstAverage,2.420821
19701971,8446490,3,wins,12.0
19701971,8446720,3,wins,11.0
19701971,8449979,3,wins,7.0
19701971,8450020,3,wins,3.0
19701971,8449853,3,wins,3.0
19701971,8446720,3,shutouts,2.0
19701971,8452247,3,shutouts,1.0
19701971,8446720,3,savePctg,0.927835
19701971,8450178,3,savePctg,0.923077
19701971,8452247,3,savePctg,0.91954
19701971,8446490,3,savePctg,0.913963
19701971,8449979,3,savePctg,0.9125
19701971,8446720,3,goalsAgainstAverage,2.1956
19701971,8449979,3,goalsAgainstAverage,2.21831
19701971,8450178,3,goalsAgainstAverage,2.306707
19701971,8452247,3,goalsAgainstAverage,2.356902
19701971,8446490,3,goalsAgainstAverage,3.007025
19711972,8446490,2,wins,39.0
19711972,8446720,2,wins,31.0
19711972,8449853,2,wins,27.0
19711972,8450005,2,wins,27.0
19711972,8449979,2,wins,24.0
19711972,8446720,2,shutouts,9.0
19711972,8446490,2,shutouts,8.0
19711972,8451528,2,shutouts,5.0
19711972,8446794,2,shutouts,5.0
19711972,8451474,2,shutouts,4.0
19711972,8446720,2,savePctg,0.933924
19711972,8450152,2,savePctg,0.933464
19711972,8446490,2,savePctg,0.930049
19711972,8449853,2,savePctg,0.920095
19711972,8450020,2,savePctg,0.91954
19711972,8446720,2,goalsAgainstAverage,1.770856
19711972,8450138,2,goalsAgainstAverage,2.087905
19711972,8450152,2,goalsAgainstAverage,2.120931
19711972,8446490,2,goalsAgainstAverage,2.243404
19711972,8451528,2,goalsAgainstAverage,2.41849
19711972,8449979,3,wins,6.0
19711972,8449853,3,wins,6.0
19711972,8450005,3,wins,6.0
19711972,8445966,3,wins,4.0
19711972,8450138,3,wins,4.0
19711972,8449853,3,shutouts,2.0
19711972,8451528,3,shutouts,1.0
19711972,8450152,3,shutouts,1.0
19711972,8450005,3,shutouts,1.0
19711972,8450005,3,savePctg,0.936275
19711972,8450152,3,savePctg,0.935185
19711972,8450138,3,savePctg,0.919075
19711972,8449853,3,savePctg,0.91498
19711972,8450178,3,savePctg,0.912162
19711972,8450005,3,goalsAgainstAverage,1.860095
19711972,8450152,3,goalsAgainstAverage,2.174288
19711972,8450138,3,goalsAgainstAverage,2.338422
19711972,8449853,3,goalsAgainstAverage,2.611128
19711972,8449979,3,goalsAgainstAverage,2.71987
19721973,8446490,2,wins,33.0
19721973,8446720,2,wins,32.0
19721973,8449915,2,wins,27.0
19721973,8449979,2,wins,26.0
19721973,8450005,2,wins,24.0
19721973,8449915,2,shutouts,6.0
19721973,8446490,2,shutouts,6.0
19721973,8450005,2,shutouts,5.0
19721973,8450020,2,shutouts,5.0
19721973,8449979,2,shutouts,4.0
19721973,8446490,2,savePctg,0.926407
19721973,8446720,2,savePctg,0.916667
19721973,8446794,2,savePctg,0.916484
19721973,8451076,2,savePctg,0.911644
19721973,8450066,2,savePctg,0.911054
19721973,8446490,2,goalsAgainstAverage,2.258981
19721973,8450138,2,goalsAgainstAverage,2.29966
19721973,8446720,2,goalsAgainstAverage,2.519421
19721973,8449915,2,goalsAgainstAverage,2.636148
19721973,8446488,2,goalsAgainstAverage,2.650365
19721973,8446490,3,wins,12.0
19721973,8446720,3,wins,10.0
19721973,8446794,3,wins,5.0
19721973,8449979,3,wins,5.0
19721973,8450020,3,wins,2.0
19721973,8450020,3,shutouts,2.0
19721973,8449979,3,shutouts,1.0
19721973,8446794,3,shutouts,1.0
19721973,8446720,3,shutouts,1.0
19721973,8446490,3,shutouts,1.0
19721973,8450020,3,savePctg,0.938776
19721973,8446794,3,savePctg,0.91922
19721973,8446490,3,savePctg,0.907407
19721973,8449859,3,savePctg,0.903509
19721973,8449979,3,savePctg,0.903361
19721973,8450020,3,goalsAgainstAverage,1.763745
19721973,8449979,3,goalsAgainstAverage,2.569035
19721973,8446794,3,goalsAgainstAverage,2.613463
19721973,8449859,3,goalsAgainstAverage,2.67423
19721973,8446490,3,goalsAgainstAverage,2.896405
19731974,8450178,2,wins,47.0
19731974,8446720,2,wins,34.0
19731974,8447170,2,wins,34.0
19731974,8449979,2,wins,30.0
19731974,8452122,2,wins,28.0
19731974,8450178,2,shutouts,12.0
19731974,8446720,2,shutouts,10.0
19731974,8447170,2,shutouts,6.0
19731974,8445609,2,shutouts,5.0
19731974,8449979,2,shutouts,5.0
19731974,8450178,2,savePctg,0.932203
19731974,8446720,2,savePctg,0.92868
19731974,8445609,2,savePctg,0.909292
19731974,8446794,2,savePctg,0.908986
19731974,8448700,2,savePctg,0.906883
19731974,8450178,2,goalsAgainstAverage,1.894407
19731974,8446720,2,goalsAgainstAverage,2.046865
19731974,8446794,2,goalsAgainstAverage,2.710559
19731974,8451891,2,goalsAgainstAverage,2.768195
19731974,8445609,2,goalsAgainstAverage,2.778963
19731974,8450178,3,wins,12.0
19731974,8447170,3,wins,10.0
19731974,8449979,3,wins,7.0
19731974,8446720,3,wins,6.0
19731974,8448700,3,wins,2.0
19731974,8446720,3,shutouts,2.0
19731974,8450178,3,shutouts,2.0
19731974,8447170,3,shutouts,1.0
19731974,8450178,3,savePctg,0.933206
19731974,8452122,3,savePctg,0.927083
19731974,8446794,3,savePctg,0.912281
19731974,8447170,3,savePctg,0.911885
19731974,8446720,3,savePctg,0.911111
19731974,8452122,3,goalsAgainstAverage,1.773274
19731974,8450178,3,goalsAgainstAverage,2.020396
19731974,8447170,3,goalsAgainstAverage,2.643036
19731974,8449979,3,goalsAgainstAverage,2.827605
19731974,8446720,3,goalsAgainstAverage,2.897218
19741975,8450178,2,wins,44.0
19741975,8446720,2,wins,34.0
19741975,8451528,2,wins,32.0
19741975,8446490,2,wins,30.0
19741975,8452122,2,wins,27.0
19741975,8450178,2,shutouts,12.0
19741975,8452122,2,shutouts,6.0
19741975,8446720,2,shutouts,6.0
19741975,8451528,2,shutouts,6.0
19741975,8449784,2,shutouts,5.0
19741975,8452122,2,savePctg,0.926932
19741975,8450178,2,savePctg,0.91816
19741975,8450802,2,savePctg,0.915835
19741975,8446602,2,savePctg,0.915746
19741975,8445609,2,savePctg,0.913887
19741975,8450178,2,goalsAgainstAverage,2.037368
19741975,8452122,2,goalsAgainstAverage,2.244678
19741975,8446602,2,goalsAgainstAverage,2.345352
19741975,8450802,2,goalsAgainstAverage,2.478037
19741975,8446490,2,goalsAgainstAverage,2.696697
19741975,8450178,3,wins,10.0
19741975,8450802,3,wins,8.0
19741975,8449868,3,wins,7.0
19741975,8446490,3,wins,6.0
19741975,8448175,3,wins,5.0
19741975,8450178,3,shutouts,4.0
19741975,8446490,3,shutouts,2.0
19741975,8451695,3,shutouts,1.0
19741975,8450802,3,shutouts,1.0
19741975,8450802,3,savePctg,0.930748
19741975,8452122,3,savePctg,0.929293
19741975,8450178,3,savePctg,0.923885
19741975,8451695,3,savePctg,0.921569
19741975,8448175,3,savePctg,0.918644
19741975,8450178,3,goalsAgainstAverage,1.890996
19741975,8451695,3,goalsAgainstAverage,1.952278
19741975,8452122,3,goalsAgainstAverage,2.118893
19741975,8450802,3,goalsAgainstAverage,2.171186
19741975,8446490,3,goalsAgainstAverage,2.540455
19751976,8446490,2,wins,42.0
19751976,8451695,2,wins,40.0
19751976,8447170,2,wins,33.0
19751976,8446720,2,wins,30.0
19751976,8449868,2,wins,29.0
19751976,8446490,2,shutouts,8.0
19751976,8450802,2,shutouts,7.0
19751976,8452122,2,shutouts,5.0
19751976,8451076,2,shutouts,4.0
19751976,8446720,2,shutouts,4.0
19751976,8450802,2,savePctg,0.927572
19751976,8446490,2,savePctg,0.926667
19751976,8445609,2,savePctg,0.910883
19751976,8451525,2,savePctg,0.908154
19751976,8451695,2,savePctg,0.907554
19751976,8446490,2,goalsAgainstAverage,2.031802
19751976,8450802,2,goalsAgainstAverage,2.078631
19751976,8445609,2,goalsAgainstAverage,2.543963
19751976,8451695,2,goalsAgainstAverage,2.582316
19751976,8451525,2,goalsAgainstAverage,2.615368
19751976,8446490,3,wins,12.0
19751976,8451891,3,wins,5.0
19751976,8449868,3,wins,4.0
19751976,8450178,3,wins,4.0
19751976,8451525,3,wins,4.0
19751976,8447170,3,shutouts,2.0
19751976,8450468,3,shutouts,1.0
19751976,8449853,3,shutouts,1.0
19751976,8452122,3,shutouts,1.0
19751976,8451891,3,shutouts,1.0
19751976,8451655,3,savePctg,0.946154
19751976,8446490,3,savePctg,0.928571
19751976,8449853,3,savePctg,0.91716
19751976,8450468,3,savePctg,0.913978
19751976,8452122,3,savePctg,0.911917
19751976,8446490,3,goalsAgainstAverage,1.924804
19751976,8451655,3,goalsAgainstAverage,2.037187
19751976,8449853,3,goalsAgainstAverage,2.140855
19751976,8452122,3,goalsAgainstAverage,2.327262
19751976,8450468,3,goalsAgainstAverage,2.666667
19761977,8446490,2,wins,41.0
19761977,8450178,2,wins,35.0
19761977,8452122,2,wins,33.0
19761977,8449868,2,wins,31.0
19761977,8449853,2,wins,30.0
19761977,8446490,2,shutouts,10.0
19761977,8452122,2,shutouts,8.0
19761977,8450148,2,shutouts,5.0
19761977,8450178,2,shutouts,5.0
19761977,8448700,2,shutouts,4.0
19761977,8446490,2,savePctg,0.919698
19761977,8450802,2,savePctg,0.917002
19761977,8451525,2,savePctg,0.915698
19761977,8447755,2,savePctg,0.911153
19761977,8448700,2,savePctg,0.910473
19761977,8448700,2,goalsAgainstAverage,2.086295
19761977,8446490,2,goalsAgainstAverage,2.143806
19761977,8450802,2,goalsAgainstAverage,2.282253
19761977,8451525,2,goalsAgainstAverage,2.502357
19761977,8446597,2,goalsAgainstAverage,2.520069
19761977,8446490,3,wins,12.0
19761977,8449853,3,wins,8.0
19761977,8451525,3,wins,7.0
19761977,8451695,3,wins,4.0
19761977,8452122,3,wins,4.0
19761977,8446490,3,shutouts,4.0
19761977,8451695,3,shutouts,1.0
19761977,8449853,3,shutouts,1.0
19761977,8446490,3,savePctg,0.932099
19761977,8450132,3,savePctg,0.922705
19761977,8450802,3,savePctg,0.916667
19761977,8451525,3,savePctg,0.912338
19761977,8447755,3,savePctg,0.903509
19761977,8446490,3,goalsAgainstAverage,1.558166
19761977,8450802,3,goalsAgainstAverage,2.095704
19761977,8451695,3,goalsAgainstAverage,2.60574
19761977,8450132,3,goalsAgainstAverage,2.66852
19761977,8451525,3,goalsAgainstAverage,2.795674
19771978,8446597,2,wins,38.0
19771978,8446490,2,wins,37.0
19771978,8450132,2,wins,34.0
19771978,8452122,2,wins,29.0
19771978,8450178,2,wins,29.0
19771978,8450178,2,shutouts,7.0
19771978,8446490,2,shutouts,5.0
19771978,8450132,2,shutouts,5.0
19771978,8446720,2,shutouts,5.0
19771978,8446597,2,shutouts,5.0
19771978,8446490,2,savePctg,0.921525
19771978,8446720,2,savePctg,0.91446
19771978,8450178,2,savePctg,0.911693
19771978,8450132,2,savePctg,0.911203
19771978,8451525,2,savePctg,0.908566
19771978,8446490,2,goalsAgainstAverage,2.053087
19771978,8450178,2,goalsAgainstAverage,2.220268
19771978,8447170,2,goalsAgainstAverage,2.537158
19771978,8450802,2,goalsAgainstAverage,2.55156
19771978,8446720,2,goalsAgainstAverage,2.629863
19771978,8446490,3,wins,12.0
19771978,8449853,3,wins,8.0
19771978,8450178,3,wins,7.0
19771978,8450132,3,wins,6.0
19771978,8446597,3,wins,3.0
19771978,8450132,3,shutouts,2.0
19771978,8446490,3,shutouts,2.0
19771978,8449853,3,shutouts,1.0
19771978,8446794,3,savePctg,0.932584
19771978,8446490,3,savePctg,0.919668
19771978,8450132,3,savePctg,0.918987
19771978,8450802,3,savePctg,0.914286
19771978,8446323,3,savePctg,0.901408
19771978,8446490,3,goalsAgainstAverage,1.895597
19771978,8447344,3,goalsAgainstAverage,2.080925
19771978,8450802,3,goalsAgainstAverage,2.338776
19771978,8450132,3,goalsAgainstAverage,2.421185
19771978,8450178,3,goalsAgainstAverage,2.752804
19781979,8445609,2,wins,32.0
19781979,8446490,2,wins,30.0
19781979,8450132,2,wins,26.0
19781979,8446597,2,wins,26.0
19781979,8450802,2,wins,26.0
19781979,8446490,2,shutouts,5.0
19781979,8450178,2,shutouts,4.0
19781979,8448805,2,shutouts,4.0
19781979,8450132,2,shutouts,4.0
19781979,8446720,2,shutouts,4.0
19781979,8450802,2,savePctg,0.91417
19781979,8446490,2,savePctg,0.909244
19781979,8450132,2,savePctg,0.90914
19781979,8446720,2,savePctg,0.901858
19781979,8451525,2,savePctg,0.899441
19781979,8446490,2,goalsAgainstAverage,2.304369
19781979,8450802,2,goalsAgainstAverage,2.503608
19781979,8450178,2,goalsAgainstAverage,2.709628
19781979,8448700,2,goalsAgainstAverage,2.843339
19781979,8451525,2,goalsAgainstAverage,2.872065
19781979,8446490,3,wins,12.0
19781979,8446323,3,wins,11.0
19781979,8449853,3,wins,4.0
19781979,8451525,3,wins,4.0
19781979,8447170,3,wins,3.0
19781979,8450802,3,shutouts,1.0
19781979,8451525,3,shutouts,1.0
19781979,8446323,3,shutouts,1.0
19781979,8451525,3,savePctg,0.931973
19781979,8450802,3,savePctg,0.922535
19781979,8446323,3,savePctg,0.921495
19781979,8447170,3,savePctg,0.900621
19781979,8446490,3,savePctg,0.899015
19781979,8451525,3,goalsAgainstAverage,1.913672
19781979,8450802,3,goalsAgainstAverage,2.20785
19781979,8446323,3,goalsAgainstAverage,2.283608
19781979,8446490,3,goalsAgainstAverage,2.495731
19781979,8449853,3,goalsAgainstAverage,2.504754
19791980,8448865,2,wins,32.0
19791980,8446720,2,wins,31.0
19791980,8450343,2,wins,29.0
19791980,8449550,2,wins,27.0
19791980,8446597,2,wins,27.0
19791980,8446720,2,shutouts,6.0
19791980,8451143,2,shutouts,4.0
19791980,8449853,2,shutouts,4.0
19791980,8452122,2,shutouts,4.0
19791980,8448700,2,shutouts,3.0
19791980,8447755,2,savePctg,0.90676
19791980,8446720,2,savePctg,0.902798
19791980,8451143,2,savePctg,0.901465
19791980,8450802,2,savePctg,0.901049
19791980,8451525,2,savePctg,0.898239
19791980,8451143,2,goalsAgainstAverage,2.363945
19791980,8447755,2,goalsAgainstAverage,2.516163
19791980,8446597,2,goalsAgainstAverage,2.573281
19791980,8450343,2,goalsAgainstAverage,2.733658
19791980,8447170,2,goalsAgainstAverage,2.734453
19791980,8451525,3,wins,15.0
19791980,8450343,3,wins,8.0
19791980,8451143,3,wins,6.0
19791980,8449550,3,wins,5.0
19791980,8449784,3,wins,5.0
19791980,8451143,3,shutouts,2.0
19791980,8448700,3,shutouts,1.0
19791980,8446597,3,shutouts,1.0
19791980,8449784,3,shutouts,1.0
19791980,8449550,3,shutouts,1.0
19791980,8446323,3,savePctg,0.927083
19791980,8451143,3,savePctg,0.926407
19791980,8446720,3,savePctg,0.923913
19791980,8448700,3,savePctg,0.923077
19791980,8449784,3,savePctg,0.920398
19791980,8451143,3,goalsAgainstAverage,2.042792
19791980,8448700,3,goalsAgainstAverage,2.196705
19791980,8446720,3,goalsAgainstAverage,2.27027
19791980,8446323,3,goalsAgainstAverage,2.348191
19791980,8449784,3,goalsAgainstAverage,2.500434
19801981,8448805,2,wins,35.0
19801981,8448865,2,wins,33.0
19801981,8446720,2,wins,29.0
19801981,8449627,2,wins,25.0
19801981,8452122,2,wins,25.0
19801981,8450802,2,shutouts,3.0
19801981,8446597,2,shutouts,3.0
19801981,8445218,2,shutouts,2.0
19801981,8451626,2,shutouts,2.0
19801981,8448759,2,shutouts,2.0
19801981,8451626,2,savePctg,0.912869
19801981,8451308,2,savePctg,0.907552
19801981,8448759,2,savePctg,0.901235
19801981,8446597,2,savePctg,0.897928
19801981,8450343,2,savePctg,0.896861
19801981,8451308,2,goalsAgainstAverage,2.398019
19801981,8451626,2,goalsAgainstAverage,2.495069
19801981,8446597,2,goalsAgainstAverage,2.960288
19801981,8450343,2,goalsAgainstAverage,2.968742
19801981,8451143,2,goalsAgainstAverage,3.175158
19801981,8451525,3,wins,14.0
19801981,8449550,3,wins,8.0
19801981,8445218,3,wins,7.0
19801981,8450835,3,wins,6.0
19801981,8448865,3,wins,5.0
19801981,8445609,3,shutouts,1.0
19801981,8451626,3,shutouts,1.0
19801981,8450835,3,savePctg,0.904145
19801981,8451525,3,savePctg,0.903448
19801981,8448759,3,savePctg,0.896226
19801981,8449627,3,savePctg,0.893258
19801981,8451626,3,savePctg,0.892
19801981,8451525,3,goalsAgainstAverage,2.541945
19801981,8451626,3,goalsAgainstAverage,3.014327
19801981,8446597,3,goalsAgainstAverage,3.378809
19801981,8449627,3,goalsAgainstAverage,3.514361
19801981,8449550,3,goalsAgainstAverage,3.52978
19811982,8451525,2,wins,32.0
19811982,8448865,2,wins,28.0
19811982,8446991,2,wins,28.0
19811982,8445609,2,wins,27.0
19811982,8446597,2,wins,26.0
19811982,8447755,2,shutouts,3.0
19811982,8452287,2,shutouts,2.0
19811982,8451595,2,shutouts,2.0
19811982,8445694,2,shutouts,2.0
19811982,8448805,2,shutouts,2.0
19811982,8447755,2,savePctg,0.910526
19811982,8451525,2,savePctg,0.897928
19811982,8446991,2,savePctg,0.897853
19811982,8449547,2,savePctg,0.896364
19811982,8449550,2,savePctg,0.894068
19811982,8447755,2,goalsAgainstAverage,2.641375
19811982,8452287,2,goalsAgainstAverage,2.748798
19811982,8451525,2,goalsAgainstAverage,2.973451
19811982,8449547,2,goalsAgainstAverage,3.238279
19811982,8446991,2,goalsAgainstAverage,3.314509
19811982,8451525,3,wins,15.0
19811982,8445694,3,wins,11.0
19811982,8449651,3,wins,6.0
19811982,8445249,3,wins,5.0
19811982,8448865,3,wins,5.0
19811982,8446720,3,shutouts,1.0
19811982,8451525,3,shutouts,1.0
19811982,8445694,3,savePctg,0.917508
19811982,8446720,3,savePctg,0.91623
19811982,8449550,3,savePctg,0.909091
19811982,8451525,3,savePctg,0.905622
19811982,8450835,3,savePctg,0.897959
19811982,8452287,3,goalsAgainstAverage,2.209082
19811982,8451525,3,goalsAgainstAverage,2.50611
19811982,8446720,3,goalsAgainstAverage,2.535769
19811982,8449550,3,goalsAgainstAverage,2.634709
19811982,8445694,3,goalsAgainstAverage,2.70602
19821983,8450343,2,wins,40.0
19821983,8449681,2,wins,33.0
19821983,8452287,2,wins,27.0
19821983,8451143,2,wins,25.0
19821983,8449547,2,wins,24.0
19821983,8450343,2,shutouts,8.0
19821983,8446982,2,shutouts,4.0
19821983,8445249,2,shutouts,4.0
19821983,8448853,2,shutouts,3.0
19821983,8449291,2,shutouts,2.0
19821983,8449547,2,savePctg,0.909242
19821983,8451525,2,savePctg,0.905961
19821983,8450343,2,savePctg,0.903204
19821983,8445249,2,savePctg,0.900859
19821983,8446982,2,savePctg,0.896309
19821983,8450343,2,goalsAgainstAverage,2.37249
19821983,8446982,2,goalsAgainstAverage,2.519244
19821983,8449547,2,goalsAgainstAverage,2.662451
19821983,8451525,2,goalsAgainstAverage,2.874579
19821983,8448853,2,goalsAgainstAverage,2.988001
19821983,8451525,3,wins,13.0
19821983,8449681,3,wins,11.0
19821983,8450343,3,wins,9.0
19821983,8451143,3,wins,6.0
19821983,8449618,3,wins,5.0
19821983,8451143,3,shutouts,2.0
19821983,8451525,3,shutouts,2.0
19821983,8450343,3,shutouts,1.0
19821983,8451525,3,savePctg,0.912955
19821983,8449547,3,savePctg,0.910714
19821983,8445609,3,savePctg,0.909091
19821983,8450132,3,savePctg,0.906593
19821983,8448865,3,savePctg,0.898649
19821983,8449547,3,goalsAgainstAverage,2.554822
19821983,8451525,3,goalsAgainstAverage,2.687407
19821983,8445609,3,goalsAgainstAverage,2.736697
19821983,8452287,3,goalsAgainstAverage,2.787302
19821983,8449681,3,goalsAgainstAverage,3.04354
19831984,8446991,2,wins,30.0
19831984,8445609,2,wins,29.0
19831984,8450343,2,wins,29.0
19831984,8447505,2,wins,28.0
19831984,8446982,2,wins,28.0
19831984,8450835,2,shutouts,4.0
19831984,8448275,2,shutouts,4.0
19831984,8448865,2,shutouts,3.0
19831984,8448410,2,shutouts,2.0
19831984,8445275,2,shutouts,2.0
19831984,8449547,2,savePctg,0.902482
19831984,8451525,2,savePctg,0.896249
19831984,8448759,2,savePctg,0.893314
19831984,8445275,2,savePctg,0.893248
19831984,8447505,2,savePctg,0.890429
19831984,8450835,2,goalsAgainstAverage,2.667732
19831984,8445275,2,goalsAgainstAverage,2.846196
19831984,8448275,2,goalsAgainstAverage,2.915081
19831984,8448410,2,goalsAgainstAverage,3.105514
19831984,8446982,2,goalsAgainstAverage,3.152585
19831984,8451525,3,wins,12.0
19831984,8446991,3,wins,11.0
19831984,8450311,3,wins,9.0
19831984,8445381,3,wins,6.0
19831984,8448865,3,wins,6.0
19831984,8450311,3,shutouts,3.0
19831984,8445694,3,shutouts,1.0
19831984,8447505,3,shutouts,1.0
19831984,8448865,3,shutouts,1.0
19831984,8445381,3,shutouts,1.0
19831984,8447505,3,savePctg,0.921687
19831984,8448865,3,savePctg,0.919668
19831984,8446991,3,savePctg,0.911111
19831984,8450311,3,savePctg,0.909859
19831984,8446597,3,savePctg,0.909774
19831984,8450311,3,goalsAgainstAverage,2.205587
19831984,8451701,3,goalsAgainstAverage,2.307138
19831984,8450835,3,goalsAgainstAverage,2.351063
19831984,8448865,3,goalsAgainstAverage,2.441991
19831984,8447505,3,goalsAgainstAverage,2.531646
19841985,8448853,2,wins,40.0
19841985,8447701,2,wins,33.0
19841985,8448759,2,wins,30.0
19841985,8450835,2,wins,28.0
19841985,8445249,2,wins,27.0
19841985,8445275,2,shutouts,5.0
19841985,8452355,2,shutouts,2.0
19841985,8451407,2,shutouts,2.0
19841985,8448020,2,shutouts,2.0
