teamID,playerID,headshotURLs,firstName,lastName,positionCode,seasonGamesPlayed,seasonGoals,seasonAssists,seasonPoints,seasonPlusMinus,seasonShots,seasonShootingPct,seasonAvgTOI,seasonAvgShifts,seasonFOWinPct,seasonGS,seasonWins,seasonLosses,seasonTies,seasonOTLosses,seasonGAA,seasonSavePct,seasonSA,seasonSaves,seasonGA,seasonSO,seasonTOI
29,8478432,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478432.png,Christian,Fischer,R,46,1,6,7,-6,31,0.032258,666.8478,15.5652,0.5625,,,,,,,,,,,,
29,8478460,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478460.png,Zach,Werenski,D,81,23,59,82,12,298,0.077181,1604.716,25.679,0.0,,,,,,,,,,,,
29,8478500,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478500.png,Ivan,Provorov,D,82,7,26,33,11,100,0.07,1401.2317,24.6463,0.0,,,,,,,,,,,,
29,8479316,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479316.png,Luke,Kunin,C,75,11,7,18,-28,112,0.098214,881.4267,18.5067,0.469849,,,,,,,,,,,,
29,8479371,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479371.png,Dante,Fabbro,D,68,9,17,26,20,89,0.101124,1253.7353,22.7059,0.0,,,,,,,,,,,,
29,8479671,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479671.png,Mathieu,Olivier,R,82,18,14,32,-4,111,0.162162,867.5488,18.5976,0.388889,,,,,,,,,,,,
29,8479941,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479941.png,Justin,Danforth,R,61,9,12,21,-6,94,0.095745,863.0656,19.082,0.494705,,,,,,,,,,,,
29,8479944,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8479944.png,Zachary,Aston-Reese,C,79,6,11,17,-15,101,0.059406,806.6835,17.6835,0.222222,,,,,,,,,,,,
29,8480887,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8480887.png,Jordan,Harris,D,33,1,4,5,-1,15,0.066667,683.2424,13.1212,0.0,,,,,,,,,,,,
29,8480893,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8480893.png,Kirill,Marchenko,R,79,31,43,74,29,207,0.149758,1114.9873,20.7215,0.317073,,,,,,,,,,,,
29,8481161,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8481161.png,Jake,Christiansen,D,68,1,7,8,6,58,0.017241,752.3971,14.7794,0.0,,,,,,,,,,,,
29,8481716,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8481716.png,Dmitri,Voronkov,L,73,23,24,47,17,154,0.149351,1007.2192,19.5616,0.41573,,,,,,,,,,,,
29,8482451,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482451.png,Mikael,Pyyhtia,L,47,4,3,7,-11,32,0.125,725.9787,15.6809,0.666667,,,,,,,,,,,,
29,8482475,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482475.png,Yegor,Chinakhov,R,30,7,8,15,-6,68,0.102941,943.3333,18.9667,0.0,,,,,,,,,,,,
29,8482660,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482660.png,Kent,Johnson,C,68,24,33,57,2,123,0.195122,1037.6324,19.7206,0.0,,,,,,,,,,,,
29,8482705,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482705.png,Cole,Sillinger,C,66,11,22,33,-11,129,0.085271,1014.8182,20.5606,0.461538,,,,,,,,,,,,
29,8482744,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482744.png,James,Malatesta,L,2,0,0,0,-1,0,0.0,634.0,11.5,1.0,,,,,,,,,,,,
29,8483432,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8483432.png,Luca,Del Bel Belluz,C,15,2,6,8,2,18,0.111111,825.2,17.1333,0.430464,,,,,,,,,,,,
29,8483485,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8483485.png,Denton,Mateychuk,D,45,4,9,13,4,44,0.090909,1082.1111,21.2444,0.0,,,,,,,,,,,,
29,8483538,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8483538.png,Owen,Sillinger,C,1,0,0,0,0,0,0.0,789.0,16.0,0.4,,,,,,,,,,,,
29,8484166,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8484166.png,Adam,Fantilli,C,82,31,23,54,4,191,0.162304,1048.6707,19.6341,0.412169,,,,,,,,,,,,
29,8485469,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8485469.png,Jack,Williams,R,1,0,0,0,1,0,0.0,669.0,14.0,0.454545,,,,,,,,,,,,
29,8478007,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8478007.png,Elvis,Merzlikins,G,53,0,1,1,,,,,,,52,26,21,0,5,3.178891,0.8921,1557,1389,168,1,190255
29,8480193,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8480193.png,Daniil,Tarasov,G,20,0,1,1,,,,,,,19,7,10,0,2,3.544112,0.880515,544,479,65,1,66025
29,8482982,https://assets.nhle.com/mugs/nhl/20242025/CBJ/8482982.png,Jet,Greaves,G,11,0,0,0,,,,,,,11,7,2,0,2,1.908802,0.938053,339,318,21,2,39606
5,8471215,https://assets.nhle.com/mugs/nhl/20242025/PIT/8471215.png,Evgeni,Malkin,C,68,16,34,50,-24,125,0.128,1067.1324,21.3382,0.458136,,,,,,,,,,,,
5,8471675,https://assets.nhle.com/mugs/nhl/20242025/PIT/8471675.png,Sidney,Crosby,C,80,33,58,91,-20,227,0.145374,1222.475,24.475,0.570146,,,,,,,,,,,,
5,8471724,https://assets.nhle.com/mugs/nhl/20242025/PIT/8471724.png,Kris,Letang,D,74,9,21,30,-15,164,0.054878,1411.527,27.2162,0.0,,,,,,,,,,,,
5,8474578,https://assets.nhle.com/mugs/nhl/20242025/PIT/8474578.png,Erik,Karlsson,D,82,11,42,53,-24,191,0.057592,1394.1463,26.1707,0.0,,,,,,,,,,,,
5,8475763,https://assets.nhle.com/mugs/nhl/20242025/PIT/8475763.png,Kevin,Hayes,R,64,13,10,23,-15,98,0.132653,722.8438,16.25,0.520971,,,,,,,,,,,,
5,8475810,https://assets.nhle.com/mugs/nhl/20242025/PIT/8475810.png,Bryan,Rust,R,71,31,34,65,-21,191,0.162304,1185.0423,25.1268,0.529412,,,,,,,,,,,,
5,8476442,https://assets.nhle.com/mugs/nhl/20242025/PIT/8476442.png,Matt,Nieto,L,32,1,2,3,-8,31,0.032258,735.0,17.6875,0.4,,,,,,,,,,,,
5,8476483,https://assets.nhle.com/mugs/nhl/20242025/PIT/8476483.png,Rickard,Rakell,R,81,35,35,70,-22,203,0.172414,1157.8519,23.6049,0.422222,,,,,,,,,,,,
5,8476891,https://assets.nhle.com/mugs/nhl/20242025/PIT/8476891.png,Matt,Grzelcyk,D,82,1,39,40,-6,94,0.010638,1236.7195,25.2927,0.0,,,,,,,,,,,,
5,8477435,https://assets.nhle.com/mugs/nhl/20242025/PIT/8477435.png,Ryan,Graves,D,61,1,3,4,-15,39,0.025641,899.4098,19.7705,0.0,,,,,,,,,,,,
5,8478046,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478046.png,Danton,Heinen,L,79,9,20,29,2,81,0.111111,806.5696,18.6076,0.391304,,,,,,,,,,,,
5,8478147,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478147.png,Bokondji,Imama,L,16,1,0,1,2,10,0.1,339.9375,8.625,0.0,,,,,,,,,,,,
5,8478438,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478438.png,Tommy,Novak,C,54,13,9,22,-7,92,0.141304,793.8704,17.6852,0.427273,,,,,,,,,,,,
5,8478569,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478569.png,Noel,Acciari,C,79,5,7,12,-25,75,0.066667,825.5696,19.519,0.536789,,,,,,,,,,,,
5,8478854,https://assets.nhle.com/mugs/nhl/20242025/PIT/8478854.png,Ryan,Shea,D,39,2,3,5,-9,19,0.105263,1003.5641,21.9487,0.0,,,,,,,,,,,,
5,8479533,https://assets.nhle.com/mugs/nhl/20242025/PIT/8479533.png,Joona,Koppanen,L,11,1,0,1,-3,10,0.1,803.0,18.7273,0.391304,,,,,,,,,,,,
5,8479594,https://assets.nhle.com/mugs/nhl/20242025/PIT/8479594.png,Nathan,Clurman,D,1,0,0,0,0,4,0.0,665.0,17.0,0.0,,,,,,,,,,,,
5,8479982,https://assets.nhle.com/mugs/nhl/20242025/PIT/8479982.png,Conor,Timmins,D,68,3,12,15,11,69,0.043478,1015.3235,24.6029,0.0,,,,,,,,,,,,
5,8480058,https://assets.nhle.com/mugs/nhl/20242025/PIT/8480058.png,P.O,Joseph,D,47,0,3,3,-22,42,0.0,915.6809,20.4681,0.0,,,,,,,,,,,,
5,8480205,https://assets.nhle.com/mugs/nhl/20242025/PIT/8480205.png,Emil,Bemstrom,C,14,0,1,1,0,13,0.0,499.8571,11.8571,0.666667,,,,,,,,,,,,
5,8480980,https://assets.nhle.com/mugs/nhl/20242025/PIT/8480980.png,Connor,Dewar,C,48,4,6,10,-3,55,0.072727,693.4583,17.3333,0.427419,,,,,,,,,,,,
5,8481030,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481030.png,Jack,St. Ivany,D,19,0,1,1,-3,12,0.0,982.0526,21.6316,0.0,,,,,,,,,,,,
5,8481481,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481481.png,Blake,Lizotte,C,59,11,9,20,-4,51,0.215686,763.3559,18.6102,0.510086,,,,,,,,,,,,
5,8481577,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481577.png,Philip,Tomasino,R,61,11,13,24,-10,104,0.105769,783.9836,16.5082,0.294118,,,,,,,,,,,,
5,8481591,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481591.png,Sam,Poulin,R,7,0,1,1,1,3,0.0,604.4286,13.5714,0.0,,,,,,,,,,,,
5,8481609,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481609.png,Vladislav,Kolyachonok,D,35,2,5,7,-12,20,0.1,781.0286,19.1714,0.0,,,,,,,,,,,,
5,8481703,https://assets.nhle.com/mugs/nhl/20242025/PIT/8481703.png,Valtteri,Puustinen,R,13,2,1,3,-4,8,0.25,593.5385,13.3077,0.0,,,,,,,,,,,,
5,8482102,https://assets.nhle.com/mugs/nhl/20242025/PIT/8482102.png,Vasily,Ponomarev,C,7,0,0,0,-1,8,0.0,601.7143,13.1429,0.518519,,,,,,,,,,,,
5,8482758,https://assets.nhle.com/mugs/nhl/20242025/PIT/8482758.png,Ville,Koivunen,R,8,0,7,7,0,15,0.0,1086.875,22.0,1.0,,,,,,,,,,,,
5,8483487,https://assets.nhle.com/mugs/nhl/20242025/PIT/8483487.png,Rutger,McGroarty,R,8,1,2,3,0,11,0.090909,876.625,20.375,0.0,,,,,,,,,,,,
5,8483503,https://assets.nhle.com/mugs/nhl/20242025/PIT/8483503.png,Owen,Pickering,D,25,1,2,3,-5,15,0.066667,888.92,20.72,0.0,,,,,,,,,,,,
5,8477465,https://assets.nhle.com/mugs/nhl/20242025/PIT/8477465.png,Tristan,Jarry,G,36,0,1,1,,,,,,,35,16,12,0,6,3.118966,0.892894,971,867,105,2,121194
5,8477968,https://assets.nhle.com/mugs/nhl/20242025/PIT/8477968.png,Alex,Nedeljkovic,G,38,1,2,3,,,,,,,35,14,15,0,5,3.124346,0.893738,1054,942,112,1,129051
5,8482446,https://assets.nhle.com/mugs/nhl/20242025/PIT/8482446.png,Joel,Blomqvist,G,15,0,0,0,,,,,,,12,4,9,0,1,3.806072,0.884706,425,376,49,0,46347
13,8473419,https://assets.nhle.com/mugs/nhl/20242025/FLA/8473419.png,Brad,Marchand,L,71,23,28,51,-7,194,0.118557,1099.4507,23.0141,0.384615,,,,,,,,,,,,
13,8475179,https://assets.nhle.com/mugs/nhl/20242025/FLA/8475179.png,Dmitry,Kulikov,D,70,4,9,13,12,64,0.0625,1156.1,26.6143,0.0,,,,,,,,,,,,
13,8477034,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477034.png,Jaycob,Megna,D,8,0,0,0,-2,5,0.0,966.0,22.375,0.0,,,,,,,,,,,,
13,8477220,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477220.png,Nate,Schmidt,D,80,5,14,19,4,70,0.071429,991.775,22.3875,0.0,,,,,,,,,,,,
13,8477409,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477409.png,Carter,Verhaeghe,C,81,20,33,53,-14,242,0.082645,1072.1481,21.5802,0.363636,,,,,,,,,,,,
13,8477493,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477493.png,Aleksander,Barkov,C,67,20,51,71,1,149,0.134228,1215.4776,24.6418,0.565302,,,,,,,,,,,,
13,8477495,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477495.png,Seth,Jones,D,63,9,27,36,-24,129,0.069767,1478.4921,27.0794,0.0,,,,,,,,,,,,
13,8477931,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477931.png,Tomas,Nosek,L,59,1,8,9,4,47,0.021277,589.0169,14.6102,0.517544,,,,,,,,,,,,
13,8477932,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477932.png,Aaron,Ekblad,D,56,3,30,33,11,106,0.028302,1410.75,28.6429,0.0,,,,,,,,,,,,
13,8477933,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477933.png,Sam,Reinhart,C,79,39,42,81,6,213,0.183099,1230.1392,24.5063,0.412451,,,,,,,,,,,,
13,8477935,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477935.png,Sam,Bennett,C,76,25,26,51,-15,241,0.103734,1047.2105,22.1184,0.462487,,,,,,,,,,,,
13,8478055,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478055.png,Gustav,Forsling,D,80,11,20,31,33,195,0.05641,1376.8625,28.175,0.0,,,,,,,,,,,,
13,8478421,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478421.png,A.J.,Greer,L,81,6,11,17,4,86,0.069767,575.5926,14.1605,0.340426,,,,,,,,,,,,
13,8478542,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478542.png,Evan,Rodrigues,C,82,15,17,32,-4,161,0.093168,913.1463,19.878,0.450355,,,,,,,,,,,,
13,8478859,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478859.png,Niko,Mikkola,D,76,6,16,22,12,116,0.051724,1211.6579,28.5526,0.0,,,,,,,,,,,,
13,8479314,https://assets.nhle.com/mugs/nhl/20242025/FLA/8479314.png,Matthew,Tkachuk,L,52,22,35,57,-3,156,0.141026,1093.8846,22.3269,0.2,,,,,,,,,,,,
13,8479335,https://assets.nhle.com/mugs/nhl/20242025/FLA/8479335.png,Rasmus,Asplund,C,6,0,0,0,-2,2,0.0,475.8333,13.5,0.6,,,,,,,,,,,,
13,8479344,https://assets.nhle.com/mugs/nhl/20242025/FLA/8479344.png,Jesse,Puljujarvi,R,31,4,6,10,-1,50,0.08,706.9677,16.5806,0.0,,,,,,,,,,,,
13,8479981,https://assets.nhle.com/mugs/nhl/20242025/FLA/8479981.png,Jonah,Gadjovich,L,42,4,0,4,-7,43,0.093023,507.0238,12.5714,0.6,,,,,,,,,,,,
13,8480003,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480003.png,Jesper,Boqvist,C,78,12,11,23,-4,87,0.137931,794.7564,19.5513,0.422619,,,,,,,,,,,,
13,8480185,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480185.png,Eetu,Luostarinen,C,80,9,15,24,12,87,0.103448,917.3,21.75,0.452055,,,,,,,,,,,,
13,8481477,https://assets.nhle.com/mugs/nhl/20242025/FLA/8481477.png,Nico,Sturm,C,62,7,7,14,-6,59,0.118644,624.7742,15.2097,0.587678,,,,,,,,,,,,
13,8481600,https://assets.nhle.com/mugs/nhl/20242025/FLA/8481600.png,Tobias,Bjornfot,D,14,0,0,0,-3,10,0.0,786.0,19.7857,0.0,,,,,,,,,,,,
13,8482088,https://assets.nhle.com/mugs/nhl/20242025/FLA/8482088.png,Justin,Sourdif,R,1,1,0,1,1,2,0.5,567.0,15.0,0.0,,,,,,,,,,,,
13,8482113,https://assets.nhle.com/mugs/nhl/20242025/FLA/8482113.png,Anton,Lundell,C,79,17,28,45,17,158,0.107595,1002.7468,22.6709,0.529814,,,,,,,,,,,,
13,8482641,https://assets.nhle.com/mugs/nhl/20242025/FLA/8482641.png,Matt,Kiersted,D,2,0,1,1,1,0,0.0,760.5,17.5,0.0,,,,,,,,,,,,
13,8482713,https://assets.nhle.com/mugs/nhl/20242025/FLA/8482713.png,Mackie,Samoskevich,R,72,15,16,31,-4,129,0.116279,799.3333,17.7083,0.0,,,,,,,,,,,,
13,8484304,https://assets.nhle.com/mugs/nhl/20242025/FLA/8484304.png,Uvis,Balinskis,D,76,4,14,18,-7,92,0.043478,891.1579,20.6316,0.0,,,,,,,,,,,,
13,8475683,https://assets.nhle.com/mugs/nhl/20242025/FLA/8475683.png,Sergei,Bobrovsky,G,54,0,1,1,,,,,,,54,33,19,0,2,2.437513,0.905592,1377,1247,130,5,191999
13,8477970,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477970.png,Vitek,Vanecek,G,25,0,1,1,,,,,,,24,5,14,0,4,3.616446,0.883978,724,640,84,1,83618
12,8470613,https://assets.nhle.com/mugs/nhl/20242025/CAR/8470613.png,Brent,Burns,D,1,0,0,0,-1,2,0.0,1211.0,27.0,0.0,,,,,,,,,,,,
12,8473533,https://assets.nhle.com/mugs/nhl/20242025/CAR/8473533.png,Jordan,Staal,C,1,0,0,0,1,0,0.0,867.0,22.0,0.5,,,,,,,,,,,,
12,8475200,https://assets.nhle.com/mugs/nhl/20242025/CAR/8475200.png,Dmitry,Orlov,D,1,0,0,0,2,1,0.0,1241.0,26.0,0.0,,,,,,,,,,,,
12,8475791,https://assets.nhle.com/mugs/nhl/20242025/CAR/8475791.png,Taylor,Hall,L,1,0,2,2,1,3,0.0,771.0,20.0,0.0,,,,,,,,,,,,
12,8476906,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476906.png,Shayne,Gostisbehere,D,1,0,0,0,0,0,0.0,1132.0,20.0,0.0,,,,,,,,,,,,
12,8476921,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476921.png,Jordan,Martinook,L,1,0,1,1,1,3,0.0,806.0,21.0,0.0,,,,,,,,,,,,
12,8476958,https://assets.nhle.com/mugs/nhl/20242025/CAR/8476958.png,Jaccob,Slavin,D,1,0,1,1,0,3,0.0,1201.0,26.0,0.0,,,,,,,,,,,,
12,8477478,https://assets.nhle.com/mugs/nhl/20242025/CAR/8477478.png,William,Carrier,L,1,0,0,0,1,1,0.0,766.0,18.0,0.0,,,,,,,,,,,,
12,8478427,https://assets.nhle.com/mugs/nhl/20242025/CAR/8478427.png,Sebastian,Aho,C,1,0,0,0,-1,3,0.0,1092.0,24.0,0.571429,,,,,,,,,,,,
12,8478458,https://assets.nhle.com/mugs/nhl/20242025/CAR/8478458.png,Jack,Roslovic,C,1,0,1,1,1,3,0.0,912.0,17.0,0.411765,,,,,,,,,,,,
12,8478970,https://assets.nhle.com/mugs/nhl/20242025/CAR/8478970.png,Jalen,Chatfield,D,1,1,0,1,3,1,1.0,1033.0,25.0,0.0,,,,,,,,,,,,
12,8480336,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480336.png,Sean,Walker,D,1,0,0,0,0,4,0.0,1072.0,19.0,0.0,,,,,,,,,,,,
12,8480762,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480762.png,Eric,Robinson,L,1,0,1,1,1,4,0.0,740.0,16.0,0.0,,,,,,,,,,,,
12,8480829,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480829.png,Jesperi,Kotkaniemi,C,1,0,1,1,1,4,0.0,848.0,20.0,0.2,,,,,,,,,,,,
12,8480830,https://assets.nhle.com/mugs/nhl/20242025/CAR/8480830.png,Andrei,Svechnikov,R,1,1,0,1,1,5,0.2,863.0,20.0,0.0,,,,,,,,,,,,
12,8482093,https://assets.nhle.com/mugs/nhl/20242025/CAR/8482093.png,Seth,Jarvis,C,1,0,0,0,-1,2,0.0,1168.0,24.0,0.0,,,,,,,,,,,,
12,8482702,https://assets.nhle.com/mugs/nhl/20242025/CAR/8482702.png,Logan,Stankoven,C,1,2,0,2,1,4,0.5,893.0,22.0,0.0,,,,,,,,,,,,
12,8482809,https://assets.nhle.com/mugs/nhl/20242025/CAR/8482809.png,Jackson,Blake,R,1,0,0,0,0,2,0.0,1024.0,23.0,0.0,,,,,,,,,,,,
12,8475883,https://assets.nhle.com/mugs/nhl/20242025/CAR/8475883.png,Frederik,Andersen,G,1,0,0,0,,,,,,,1,1,0,,0,1.0,0.958333,24,23,1,0,3600
54,8474565,https://assets.nhle.com/mugs/nhl/20242025/VGK/8474565.png,Alex,Pietrangelo,D,1,0,1,1,1,2,0.0,1263.0,27.0,0.0,,,,,,,,,,,,
54,8475188,https://assets.nhle.com/mugs/nhl/20242025/VGK/8475188.png,Brayden,McNabb,D,1,0,0,0,0,0,0.0,1220.0,30.0,0.0,,,,,,,,,,,,
54,8475191,https://assets.nhle.com/mugs/nhl/20242025/VGK/8475191.png,Reilly,Smith,R,1,0,0,0,-2,0,0.0,847.0,19.0,0.0,,,,,,,,,,,,
54,8475913,https://assets.nhle.com/mugs/nhl/20242025/VGK/8475913.png,Mark,Stone,R,1,0,0,0,0,2,0.0,1036.0,23.0,0.0,,,,,,,,,,,,
54,8476438,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476438.png,Brandon,Saad,L,1,0,1,1,1,1,0.0,862.0,20.0,1.0,,,,,,,,,,,,
54,8476448,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476448.png,William,Karlsson,C,1,0,0,0,-1,2,0.0,974.0,19.0,0.25,,,,,,,,,,,,
54,8476881,https://assets.nhle.com/mugs/nhl/20242025/VGK/8476881.png,Tomas,Hertl,C,1,1,1,2,1,4,0.25,838.0,21.0,0.5,,,,,,,,,,,,
54,8477447,https://assets.nhle.com/mugs/nhl/20242025/VGK/8477447.png,Shea,Theodore,D,1,0,1,1,-1,1,0.0,1181.0,27.0,0.0,,,,,,,,,,,,
54,8477964,https://assets.nhle.com/mugs/nhl/20242025/VGK/8477964.png,Ivan,Barbashev,C,1,0,0,0,-1,1,0.0,928.0,21.0,0.0,,,,,,,,,,,,
54,8478109,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478109.png,Victor,Olofsson,L,1,0,0,0,-1,1,0.0,849.0,18.0,0.0,,,,,,,,,,,,
54,8478396,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478396.png,Noah,Hanifin,D,1,0,1,1,0,0,0.0,1339.0,28.0,0.0,,,,,,,,,,,,
54,8478403,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478403.png,Jack,Eichel,C,1,0,0,0,-1,2,0.0,1032.0,22.0,0.421053,,,,,,,,,,,,
54,8478434,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478434.png,Keegan,Kolesar,R,1,0,0,0,1,0,0.0,836.0,19.0,0.0,,,,,,,,,,,,
54,8478462,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478462.png,Nicolas,Roy,C,1,0,1,1,1,2,0.0,795.0,20.0,0.454545,,,,,,,,,,,,
54,8479353,https://assets.nhle.com/mugs/nhl/20242025/VGK/8479353.png,Brett,Howden,C,1,2,0,2,1,4,0.5,852.0,19.0,0.5,,,,,,,,,,,,
54,8479980,https://assets.nhle.com/mugs/nhl/20242025/VGK/8479980.png,Nicolas,Hague,D,1,0,0,0,0,1,0.0,1064.0,22.0,0.0,,,,,,,,,,,,
54,8480727,https://assets.nhle.com/mugs/nhl/20242025/VGK/8480727.png,Zach,Whitecloud,D,1,0,0,0,0,1,0.0,1161.0,23.0,0.0,,,,,,,,,,,,
54,8481604,https://assets.nhle.com/mugs/nhl/20242025/VGK/8481604.png,Pavel,Dorofeyev,L,1,1,0,1,1,3,0.333333,803.0,20.0,0.0,,,,,,,,,,,,
54,8478499,https://assets.nhle.com/mugs/nhl/20242025/VGK/8478499.png,Adin,Hill,G,1,0,0,0,,,,,,,1,1,0,,0,2.0,0.9,20,18,2,0,3600
25,8473994,https://assets.nhle.com/mugs/nhl/20242025/DAL/8473994.png,Jamie,Benn,L,1,0,0,0,-1,1,0.0,759.0,18.0,0.375,,,,,,,,,,,,
25,8474149,https://assets.nhle.com/mugs/nhl/20242025/DAL/8474149.png,Evgenii,Dadonov,R,1,0,0,0,0,1,0.0,618.0,17.0,0.0,,,,,,,,,,,,
25,8475168,https://assets.nhle.com/mugs/nhl/20242025/DAL/8475168.png,Matt,Duchene,C,1,0,0,0,-1,2,0.0,1158.0,22.0,0.6,,,,,,,,,,,,
25,8475755,https://assets.nhle.com/mugs/nhl/20242025/DAL/8475755.png,Alexander,Petrovic,D,1,0,0,0,-2,1,0.0,724.0,17.0,0.0,,,,,,,,,,,,
25,8475794,https://assets.nhle.com/mugs/nhl/20242025/DAL/8475794.png,Tyler,Seguin,C,1,0,0,0,0,3,0.0,966.0,20.0,0.454545,,,,,,,,,,,,
25,8475798,https://assets.nhle.com/mugs/nhl/20242025/DAL/8475798.png,Mikael,Granlund,C,1,0,0,0,-1,0,0.0,956.0,24.0,0.666667,,,,,,,,,,,,
25,8476879,https://assets.nhle.com/mugs/nhl/20242025/DAL/8476879.png,Cody,Ceci,D,1,0,0,0,-1,1,0.0,1136.0,24.0,0.0,,,,,,,,,,,,
25,8476902,https://assets.nhle.com/mugs/nhl/20242025/DAL/8476902.png,Esa,Lindell,D,1,0,0,0,0,0,0.0,1320.0,26.0,0.0,,,,,,,,,,,,
25,8478420,https://assets.nhle.com/mugs/nhl/20242025/DAL/8478420.png,Mikko,Rantanen,R,1,0,0,0,-2,3,0.0,1083.0,22.0,0.0,,,,,,,,,,,,
25,8478449,https://assets.nhle.com/mugs/nhl/20242025/DAL/8478449.png,Roope,Hintz,C,1,1,0,1,-1,3,0.333333,1016.0,24.0,0.555556,,,,,,,,,,,,
25,8478975,https://assets.nhle.com/mugs/nhl/20242025/DAL/8478975.png,Mason,Marchment,L,1,0,0,0,0,3,0.0,941.0,22.0,0.0,,,,,,,,,,,,
25,8479351,https://assets.nhle.com/mugs/nhl/20242025/DAL/8479351.png,Sam,Steel,C,1,0,0,0,-2,1,0.0,797.0,16.0,0.25,,,,,,,,,,,,
25,8480840,https://assets.nhle.com/mugs/nhl/20242025/DAL/8480840.png,Oskar,Bäck,C,1,0,0,0,-2,0,0.0,664.0,16.0,0.0,,,,,,,,,,,,
25,8480950,https://assets.nhle.com/mugs/nhl/20242025/DAL/8480950.png,Ilya,Lyubushkin,D,1,0,0,0,-1,0,0.0,1297.0,24.0,0.0,,,,,,,,,,,,
25,8481581,https://assets.nhle.com/mugs/nhl/20242025/DAL/8481581.png,Thomas,Harley,D,1,0,1,1,-1,0,0.0,1654.0,27.0,0.0,,,,,,,,,,,,
25,8482145,https://assets.nhle.com/mugs/nhl/20242025/DAL/8482145.png,Mavrik,Bourque,C,1,0,0,0,-2,3,0.0,637.0,14.0,0.428571,,,,,,,,,,,,
25,8482740,https://assets.nhle.com/mugs/nhl/20242025/DAL/8482740.png,Wyatt,Johnston,C,1,0,1,1,-2,2,0.0,1140.0,23.0,0.538462,,,,,,,,,,,,
25,8483425,https://assets.nhle.com/mugs/nhl/20242025/DAL/8483425.png,Lian,Bichsel,D,1,0,0,0,-2,0,0.0,711.0,17.0,0.0,,,,,,,,,,,,
25,8479979,https://assets.nhle.com/mugs/nhl/20242025/DAL/8479979.png,Jake,Oettinger,G,1,0,0,0,,,,,,,1,0,1,,0,4.016736,0.833333,24,20,4,0,3585
